seqnames	start	end	width	strand	score	group_name	type	gene_name	motif_nm	tf_symbol	description	species
chr10	761541	761550	10	-	11.805607867949	MA0101.1	intron	Shank3	REL	REL	v-rel avian reticuloendotheliosis viral oncogene homolog	Homo sapiens
chr10	768659	768668	10	-	12.7336422155444	MA0101.1	intron	Shank3	REL	REL	v-rel avian reticuloendotheliosis viral oncogene homolog	Homo sapiens
chr10	769389	769398	10	-	11.6491949825008	MA0101.1	intron	Shank3	REL	REL	v-rel avian reticuloendotheliosis viral oncogene homolog	Homo sapiens
chr10	756066	756075	10	-	12.2920018326485	MA0107.1	intron	Shank3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr10	768659	768668	10	-	12.2920018326485	MA0107.1	intron	Shank3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr10	769388	769397	10	-	13.1377189733987	MA0107.1	intron	Shank3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr10	776642	776651	10	-	12.7004408796289	MA0107.1	intron	Shank3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr10	784757	784766	10	-	11.3904122057743	MA0107.1	intron	Shank3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr10	804241	804250	10	-	12.4703682981215	MA0107.1	intron	Shank3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr10	754415	754431	17	-	9.96347726372693	MA0115.1	intron	Shank3	NR1H2::RXRA	-	-	Homo sapiens
chr10	766658	766674	17	-	4.44193063608698	MA0115.1	intron	Shank3	NR1H2::RXRA	-	-	Homo sapiens
chr10	772150	772166	17	-	6.33203160533507	MA0115.1	intron	Shank3	NR1H2::RXRA	-	-	Homo sapiens
chr10	773171	773187	17	-	16.8976721547575	MA0115.1	intron	Shank3	NR1H2::RXRA	-	-	Homo sapiens
chr10	774611	774627	17	-	9.18627848366167	MA0115.1	intron	Shank3	NR1H2::RXRA	-	-	Homo sapiens
chr10	776181	776197	17	-	4.76278471210085	MA0115.1	intron	Shank3	NR1H2::RXRA	-	-	Homo sapiens
chr10	801548	801564	17	-	4.65228982859151	MA0115.1	intron	Shank3	NR1H2::RXRA	-	-	Homo sapiens
chr10	767051	767064	14	-	13.9401087961802	MA0119.1	intron	Shank3	NFIC::TLX1	-	-	Homo sapiens
chr10	796862	796880	19	+	15.3596924770945	MA0139.1	intron	Shank3	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr10	767599	767617	19	-	13.4741409554802	MA0139.1	intron	Shank3	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr10	785604	785622	19	-	13.3545739238726	MA0139.1	intron	Shank3	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr10	788192	788210	19	-	15.3205094777682	MA0139.1	exon	Shank3	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr10	794191	794208	18	+	-0.500357240484551	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	749409	749426	18	-	0.117348594913522	MA0149.1	exon	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	764354	764371	18	-	1.1625766051193	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	764358	764375	18	-	-2.6412120453325	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	766440	766457	18	-	-0.608182573301765	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	769226	769243	18	-	0.836287906565199	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	772380	772397	18	-	-0.991801582633988	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	775751	775768	18	-	1.36533745500865	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	776210	776227	18	-	2.13902075951324	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	779584	779601	18	-	-0.436055151848456	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	779609	779626	18	-	4.1276402975483	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	781126	781143	18	-	-2.21279052165088	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	782797	782814	18	-	4.63713472714622	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	784201	784218	18	-	10.8310395881811	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	784202	784219	18	-	-2.1032479117983	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	784205	784222	18	-	-1.82208958545394	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	785640	785657	18	-	-2.49668476950313	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	787876	787893	18	-	5.36648424632592	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	803182	803199	18	-	0.807434324423167	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	803186	803203	18	-	-1.94952716638553	MA0149.1	intron	Shank3	EWSR1-FLI1	-	-	Homo sapiens
chr10	754567	754587	21	-	9.53012632141963	MA0138.2	intron	Shank3	REST	REST	RE1-silencing transcription factor	Homo sapiens
chr10	769272	769292	21	-	10.4704609490051	MA0138.2	intron	Shank3	REST	REST	RE1-silencing transcription factor	Homo sapiens
chr10	783963	783983	21	-	10.0916857763181	MA0138.2	intron	Shank3	REST	REST	RE1-silencing transcription factor	Homo sapiens
chr10	797818	797838	21	-	9.61978011570067	MA0138.2	intron	Shank3	REST	REST	RE1-silencing transcription factor	Homo sapiens
chr10	792461	792472	12	+	14.373671567577	MA0155.1	intron	Shank3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr10	750539	750550	12	-	14.7690847247577	MA0155.1	exon	Shank3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr10	757905	757916	12	-	13.9798746475571	MA0155.1	intron	Shank3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr10	762079	762090	12	-	13.8429354966697	MA0155.1	intron	Shank3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr10	769523	769534	12	-	15.2719281805129	MA0155.1	intron	Shank3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr10	769735	769746	12	-	12.3031141534177	MA0155.1	intron	Shank3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr10	784190	784201	12	-	13.8068117860109	MA0155.1	intron	Shank3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr10	785883	785894	12	-	13.3204138805513	MA0155.1	intron	Shank3	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr10	781610	781626	17	-	18.370750918339	MA0159.1	intron	Shank3	RARA::RXRA	-	-	Homo sapiens
chr10	797846	797862	17	-	16.3295331922437	MA0159.1	intron	Shank3	RARA::RXRA	-	-	Homo sapiens
chr10	795928	795941	14	+	13.0845338378734	MA0163.1	intron	Shank3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr10	795929	795942	14	+	15.7863965033216	MA0163.1	intron	Shank3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr10	750518	750531	14	-	13.0286095769315	MA0163.1	exon	Shank3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr10	764163	764176	14	-	14.6025316436734	MA0163.1	intron	Shank3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr10	766467	766480	14	-	16.5909380367334	MA0163.1	intron	Shank3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr10	769204	769217	14	-	15.9230071049632	MA0163.1	intron	Shank3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr10	783025	783038	14	-	14.1415238164583	MA0163.1	intron	Shank3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr10	785057	785070	14	-	15.0468268059166	MA0163.1	intron	Shank3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr10	798498	798511	14	-	16.9890800445125	MA0163.1	exon	Shank3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr10	798929	798942	14	-	13.017263072211	MA0163.1	exon	Shank3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr10	800195	800208	14	-	14.0674817617069	MA0163.1	intron	Shank3	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr10	755426	755436	11	-	12.3598830339649	MA0462.1	intron	Shank3	BATF::JUN	-	-	Homo sapiens
chr10	788786	788796	11	-	11.7948721200351	MA0462.1	intron	Shank3	BATF::JUN	-	-	Homo sapiens
chr10	793129	793139	11	+	14.3686261282095	MA0465.1	intron	Shank3	CDX2	CDX2	caudal type homeobox 2	Homo sapiens
chr10	794957	794967	11	+	9.82081676115418	MA0468.1	intron	Shank3	DUX4	DUX4	double homeobox 4	Homo sapiens
chr10	768182	768192	11	-	10.2517673395643	MA0468.1	intron	Shank3	DUX4	DUX4	double homeobox 4	Homo sapiens
chr10	749878	749888	11	-	16.7656564417453	MA0470.1	exon	Shank3	E2F4	E2F4	E2F transcription factor 4,p107/p130-binding	Homo sapiens
chr10	785644	785654	11	-	16.7656564417453	MA0470.1	intron	Shank3	E2F4	E2F4	E2F transcription factor 4,p107/p130-binding	Homo sapiens
chr10	749878	749888	11	-	17.1624178198868	MA0471.1	exon	Shank3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr10	753074	753084	11	-	14.5161886084593	MA0471.1	intron	Shank3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr10	766448	766458	11	-	14.3255947957433	MA0471.1	intron	Shank3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr10	772379	772389	11	-	15.317641489808	MA0471.1	intron	Shank3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr10	774624	774634	11	-	14.3144179594523	MA0471.1	intron	Shank3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr10	784071	784081	11	-	14.2959873659562	MA0471.1	exon	Shank3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr10	784201	784211	11	-	14.3797674069964	MA0471.1	intron	Shank3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr10	785644	785654	11	-	17.1624178198868	MA0471.1	intron	Shank3	E2F6	E2F6	E2F transcription factor 6	Homo sapiens
chr10	755424	755434	11	-	14.1086200815029	MA0476.1	intron	Shank3	FOS	FOS	FBJ murine osteosarcoma viral oncogene homolog	Homo sapiens
chr10	769572	769582	11	-	14.8918395806071	MA0476.1	intron	Shank3	FOS	FOS	FBJ murine osteosarcoma viral oncogene homolog	Homo sapiens
chr10	774205	774215	11	-	10.9005447833508	MA0476.1	intron	Shank3	FOS	FOS	FBJ murine osteosarcoma viral oncogene homolog	Homo sapiens
chr10	782306	782316	11	-	11.19618891765	MA0476.1	intron	Shank3	FOS	FOS	FBJ murine osteosarcoma viral oncogene homolog	Homo sapiens
chr10	755424	755434	11	-	12.9755282702719	MA0477.1	intron	Shank3	FOSL1	FOSL1	FOS-like antigen 1	Homo sapiens
chr10	769572	769582	11	-	15.7564464160456	MA0477.1	intron	Shank3	FOSL1	FOSL1	FOS-like antigen 1	Homo sapiens
chr10	782306	782316	11	-	11.6415793654771	MA0477.1	intron	Shank3	FOSL1	FOSL1	FOS-like antigen 1	Homo sapiens
chr10	755425	755435	11	-	14.5251373488681	MA0478.1	intron	Shank3	FOSL2	FOSL2	FOS-like antigen 2	Homo sapiens
chr10	782785	782795	11	-	15.6143279515461	MA0479.1	intron	Shank3	FOXH1	FOXH1	forkhead box H1	Homo sapiens
chr10	783908	783918	11	-	14.2251436951438	MA0479.1	intron	Shank3	FOXH1	FOXH1	forkhead box H1	Homo sapiens
chr10	748814	748828	15	-	12.6652212249543	MA0484.1	exon	Shank3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr10	757810	757824	15	-	15.3691632008379	MA0484.1	intron	Shank3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr10	781729	781743	15	-	15.9770511717793	MA0484.1	intron	Shank3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr10	800684	800698	15	-	12.9698842666842	MA0484.1	intron	Shank3	HNF4G	HNF4G	hepatocyte nuclear factor 4,gamma	Homo sapiens
chr10	756568	756580	13	-	11.1259303099949	MA0488.1	intron	Shank3	JUN	JUN	jun proto-oncogene	Homo sapiens
chr10	783516	783528	13	-	11.0043535490718	MA0488.1	intron	Shank3	JUN	JUN	jun proto-oncogene	Homo sapiens
chr10	791377	791389	13	-	11.7951369935749	MA0488.1	intron	Shank3	JUN	JUN	jun proto-oncogene	Homo sapiens
chr10	798123	798135	13	-	10.5706822180951	MA0488.1	intron	Shank3	JUN	JUN	jun proto-oncogene	Homo sapiens
chr10	755425	755438	14	-	14.1478854941832	MA0489.1	intron	Shank3	JUN(var.2)	JUN	jun proto-oncogene	Homo sapiens
chr10	755425	755435	11	-	14.90156297256	MA0490.1	intron	Shank3	JUNB	JUNB	jun B proto-oncogene	Homo sapiens
chr10	755424	755434	11	-	14.175884597643	MA0491.1	intron	Shank3	JUND	JUND	jun D proto-oncogene	Homo sapiens
chr10	769572	769582	11	-	15.9586900838746	MA0491.1	intron	Shank3	JUND	JUND	jun D proto-oncogene	Homo sapiens
chr10	756567	756581	15	-	10.241660012049	MA0492.1	intron	Shank3	JUND(var.2)	JUND	jun D proto-oncogene	Homo sapiens
chr10	779035	779049	15	-	10.471714059405	MA0492.1	intron	Shank3	JUND(var.2)	JUND	jun D proto-oncogene	Homo sapiens
chr10	783515	783529	15	-	10.7523038144064	MA0492.1	intron	Shank3	JUND(var.2)	JUND	jun D proto-oncogene	Homo sapiens
chr10	791376	791390	15	-	12.0085448287748	MA0492.1	intron	Shank3	JUND(var.2)	JUND	jun D proto-oncogene	Homo sapiens
chr10	792831	792845	15	+	13.50753151505	MA0497.1	intron	Shank3	MEF2C	MEF2C	myocyte enhancer factor 2C	Homo sapiens
chr10	793376	793390	15	+	10.833621583906	MA0497.1	intron	Shank3	MEF2C	MEF2C	myocyte enhancer factor 2C	Homo sapiens
chr10	767688	767702	15	-	13.0291123590282	MA0497.1	intron	Shank3	MEF2C	MEF2C	myocyte enhancer factor 2C	Homo sapiens
chr10	770109	770123	15	-	8.61836940833079	MA0501.1	intron	Shank3	MAF::NFE2	-	-	Homo sapiens
chr10	770221	770235	15	-	8.61836940833079	MA0501.1	intron	Shank3	MAF::NFE2	-	-	Homo sapiens
chr10	773819	773833	15	-	9.80996996064277	MA0501.1	intron	Shank3	MAF::NFE2	-	-	Homo sapiens
chr10	784005	784019	15	-	10.5967399548673	MA0501.1	exon	Shank3	MAF::NFE2	-	-	Homo sapiens
chr10	799587	799601	15	-	8.76884628278927	MA0501.1	exon	Shank3	MAF::NFE2	-	-	Homo sapiens
chr10	800549	800563	15	-	10.8008788575822	MA0501.1	intron	Shank3	MAF::NFE2	-	-	Homo sapiens
chr10	803525	803539	15	-	8.91471944718536	MA0501.1	intron	Shank3	MAF::NFE2	-	-	Homo sapiens
chr10	795836	795850	15	+	13.7913992070495	MA0504.1	intron	Shank3	NR2C2	NR2C2	nuclear receptor subfamily 2,group C,member 2	Homo sapiens
chr10	749752	749766	15	-	12.8593030486905	MA0504.1	exon	Shank3	NR2C2	NR2C2	nuclear receptor subfamily 2,group C,member 2	Homo sapiens
chr10	753615	753629	15	-	18.2381123052791	MA0504.1	intron	Shank3	NR2C2	NR2C2	nuclear receptor subfamily 2,group C,member 2	Homo sapiens
chr10	757810	757824	15	-	12.8516435178774	MA0504.1	intron	Shank3	NR2C2	NR2C2	nuclear receptor subfamily 2,group C,member 2	Homo sapiens
chr10	776183	776197	15	-	17.6484498642709	MA0504.1	intron	Shank3	NR2C2	NR2C2	nuclear receptor subfamily 2,group C,member 2	Homo sapiens
chr10	777369	777383	15	-	18.1811659139123	MA0504.1	intron	Shank3	NR2C2	NR2C2	nuclear receptor subfamily 2,group C,member 2	Homo sapiens
chr10	792892	792904	13	+	8.182327706661	MA0507.1	intron	Shank3	POU2F2	POU2F2	POU class 2 homeobox 2	Homo sapiens
chr10	793032	793044	13	+	8.61782847324691	MA0507.1	intron	Shank3	POU2F2	POU2F2	POU class 2 homeobox 2	Homo sapiens
chr10	749703	749715	13	-	12.6801787617717	MA0507.1	exon	Shank3	POU2F2	POU2F2	POU class 2 homeobox 2	Homo sapiens
chr10	751763	751775	13	-	6.10223275680501	MA0507.1	intron	Shank3	POU2F2	POU2F2	POU class 2 homeobox 2	Homo sapiens
chr10	767549	767561	13	-	6.04294944806952	MA0507.1	intron	Shank3	POU2F2	POU2F2	POU class 2 homeobox 2	Homo sapiens
chr10	769919	769931	13	-	14.9855857411063	MA0507.1	intron	Shank3	POU2F2	POU2F2	POU class 2 homeobox 2	Homo sapiens
chr10	771017	771029	13	-	6.89854138873055	MA0507.1	intron	Shank3	POU2F2	POU2F2	POU class 2 homeobox 2	Homo sapiens
chr10	788987	788999	13	-	7.36636413023369	MA0507.1	intron	Shank3	POU2F2	POU2F2	POU class 2 homeobox 2	Homo sapiens
chr10	802375	802387	13	-	7.36405262408352	MA0507.1	intron	Shank3	POU2F2	POU2F2	POU class 2 homeobox 2	Homo sapiens
chr10	794561	794573	13	+	13.1877198388888	MA0513.1	intron	Shank3	SMAD2::SMAD3::SMAD4	-	-	Homo sapiens
chr10	758677	758689	13	-	12.5985705613073	MA0513.1	intron	Shank3	SMAD2::SMAD3::SMAD4	-	-	Homo sapiens
chr10	765996	766008	13	-	12.7074772604893	MA0513.1	intron	Shank3	SMAD2::SMAD3::SMAD4	-	-	Homo sapiens
chr10	775308	775320	13	-	11.8127591066462	MA0513.1	intron	Shank3	SMAD2::SMAD3::SMAD4	-	-	Homo sapiens
chr10	783687	783699	13	-	12.2669971265741	MA0513.1	intron	Shank3	SMAD2::SMAD3::SMAD4	-	-	Homo sapiens
chr10	787925	787937	13	-	12.2747128170846	MA0513.1	intron	Shank3	SMAD2::SMAD3::SMAD4	-	-	Homo sapiens
chr10	748568	748582	15	-	16.9369012944589	MA0516.1	exon	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	749468	749482	15	-	16.489476688194	MA0516.1	exon	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	750059	750073	15	-	17.0649821046492	MA0516.1	exon	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	750091	750105	15	-	15.6829127046469	MA0516.1	exon	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	750103	750117	15	-	16.6999116327442	MA0516.1	exon	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	757979	757993	15	-	16.094465995648	MA0516.1	intron	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	761034	761048	15	-	18.1137140166505	MA0516.1	exon	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	761168	761182	15	-	20.0743502615827	MA0516.1	intron	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	761361	761375	15	-	15.5816035806358	MA0516.1	intron	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	763026	763040	15	-	18.8430461173441	MA0516.1	intron	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	777860	777874	15	-	17.7304013503625	MA0516.1	intron	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	779886	779900	15	-	16.2722634229416	MA0516.1	intron	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	804174	804188	15	-	16.2417895555948	MA0516.1	intron	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	804229	804243	15	-	17.1371708329676	MA0516.1	intron	Shank3	SP2	SP2	Sp2 transcription factor	Homo sapiens
chr10	794998	795012	15	+	9.78426161141749	MA0517.1	intron	Shank3	STAT1::STAT2	-	-	Homo sapiens
chr10	796940	796954	15	+	9.21945170169021	MA0517.1	intron	Shank3	STAT1::STAT2	-	-	Homo sapiens
chr10	748389	748403	15	-	8.70402115365278	MA0517.1	exon	Shank3	STAT1::STAT2	-	-	Homo sapiens
chr10	748432	748446	15	-	8.46163464769717	MA0517.1	exon	Shank3	STAT1::STAT2	-	-	Homo sapiens
chr10	748674	748688	15	-	8.67193126246585	MA0517.1	exon	Shank3	STAT1::STAT2	-	-	Homo sapiens
