seqnames	start	end	width	strand	score	group_name	type	gene_name	motif_nm	tf_symbol	description	species
chr22	50723937	50723954	18	+	9.78211822117812	MA0051.1	intron	SHANK3	IRF2	IRF2	interferon regulatory factor 2	Homo sapiens
chr22	50676293	50676302	10	+	12.1648996011676	MA0057.1	intron	SHANK3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr22	50683658	50683667	10	+	12.4859142706622	MA0057.1	intron	SHANK3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr22	50683799	50683808	10	+	12.1648996011676	MA0057.1	intron	SHANK3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr22	50683812	50683821	10	+	12.9165271355167	MA0057.1	intron	SHANK3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr22	50691178	50691187	10	+	12.8152218959152	MA0057.1	intron	SHANK3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr22	50700000	50700009	10	+	12.0312845336065	MA0057.1	intron	SHANK3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr22	50711818	50711827	10	+	11.9908702013926	MA0057.1	intron	SHANK3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr22	50724380	50724389	10	+	12.6195293382233	MA0057.1	intron	SHANK3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr22	50731670	50731679	10	+	12.9165271355167	MA0057.1	exon	SHANK3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr22	50740786	50740795	10	+	13.7264445421398	MA0057.1	intron	SHANK3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr22	50642451	50642461	11	+	14.1393837025659	MA0059.1	Promoter	SHANK3	MAX::MYC	-	-	Homo sapiens
chr22	50653082	50653092	11	+	11.7934298783323	MA0059.1	Promoter	SHANK3	MAX::MYC	-	-	Homo sapiens
chr22	50690193	50690203	11	+	13.3406043916112	MA0059.1	intron	SHANK3	MAX::MYC	-	-	Homo sapiens
chr22	50732262	50732272	11	+	11.9744010676621	MA0059.1	exon	SHANK3	MAX::MYC	-	-	Homo sapiens
chr22	50654389	50654408	20	+	11.3998875559047	MA0066.1	Promoter	SHANK3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr22	50655038	50655057	20	+	10.8794005444086	MA0066.1	Promoter	SHANK3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr22	50663713	50663732	20	+	11.7174827731869	MA0066.1	Promoter	SHANK3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr22	50677876	50677895	20	+	10.2576610788937	MA0066.1	intron	SHANK3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr22	50700089	50700108	20	+	11.2555450287945	MA0066.1	intron	SHANK3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr22	50701805	50701824	20	+	9.48524653852407	MA0066.1	intron	SHANK3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr22	50703653	50703672	20	+	9.65653603807968	MA0066.1	intron	SHANK3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr22	50713164	50713183	20	+	9.51213433348663	MA0066.1	intron	SHANK3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr22	50713575	50713594	20	+	9.3553764156039	MA0066.1	intron	SHANK3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr22	50722102	50722121	20	+	11.5920416238911	MA0066.1	exon	SHANK3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr22	50726195	50726214	20	+	10.2820822176569	MA0066.1	intron	SHANK3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr22	50691474	50691487	14	+	15.2303537399338	MA0069.1	intron	SHANK3	Pax6	PAX6	paired box 6	Homo sapiens
chr22	50647694	50647705	12	+	11.8051653723531	MA0070.1	Promoter	SHANK3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr22	50668338	50668349	12	+	12.1601845175928	MA0070.1	Promoter	SHANK3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr22	50672051	50672062	12	+	10.5931570564698	MA0070.1	Promoter	SHANK3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr22	50702085	50702096	12	+	9.96174210527365	MA0070.1	intron	SHANK3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr22	50733899	50733910	12	+	11.2596410704678	MA0070.1	intron	SHANK3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr22	50739795	50739806	12	+	10.8748344713248	MA0070.1	intron	SHANK3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr22	50630648	50630657	10	+	11.9550138532535	MA0071.1	Promoter	SHANK3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50635478	50635487	10	+	12.5111936791625	MA0071.1	Promoter	SHANK3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50648067	50648076	10	+	12.0244403357144	MA0071.1	Promoter	SHANK3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50661871	50661880	10	+	14.3885109831972	MA0071.1	Promoter	SHANK3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50671630	50671639	10	+	12.2946956242568	MA0071.1	Promoter	SHANK3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50690761	50690770	10	+	12.9517662705485	MA0071.1	intron	SHANK3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50699181	50699190	10	+	12.2145026103141	MA0071.1	intron	SHANK3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50701739	50701748	10	+	13.7030022034879	MA0071.1	intron	SHANK3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50703155	50703164	10	+	14.5454971591233	MA0071.1	intron	SHANK3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50735790	50735799	10	+	12.984842369222	MA0071.1	intron	SHANK3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50630512	50630525	14	+	10.9512882192817	MA0072.1	Promoter	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50630645	50630658	14	+	10.3146898503815	MA0072.1	Promoter	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50648064	50648077	14	+	11.4888259057047	MA0072.1	Promoter	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50648156	50648169	14	+	9.45810640003254	MA0072.1	Promoter	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50648182	50648195	14	+	10.6764002895819	MA0072.1	Promoter	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50655734	50655747	14	+	11.9454755708592	MA0072.1	Promoter	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50661868	50661881	14	+	9.92527045389985	MA0072.1	Promoter	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50670827	50670840	14	+	9.51174559039979	MA0072.1	Promoter	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50689681	50689694	14	+	15.0611658042	MA0072.1	intron	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50690758	50690771	14	+	16.3587907128532	MA0072.1	intron	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50693056	50693069	14	+	10.0215865926226	MA0072.1	intron	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50699178	50699191	14	+	10.9943490409385	MA0072.1	intron	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50701736	50701749	14	+	11.7816461171833	MA0072.1	intron	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50740588	50740601	14	+	10.895169067227	MA0072.1	intron	SHANK3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr22	50637400	50637419	20	+	8.11230863248952	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50639051	50639070	20	+	8.59657197822919	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50639779	50639798	20	+	9.70144671476294	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50639784	50639803	20	+	7.45214493489606	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50639787	50639806	20	+	7.67203461744208	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50646123	50646142	20	+	7.82511774102332	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50664393	50664412	20	+	8.39282870969053	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50668009	50668028	20	+	9.92916614719705	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50668014	50668033	20	+	9.92916614719705	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50668019	50668038	20	+	8.32477160258697	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50672666	50672685	20	+	7.47558608034439	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50672668	50672687	20	+	8.86854922605473	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50673563	50673582	20	+	14.3856269439326	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50674171	50674190	20	+	13.1403125985808	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50674172	50674191	20	+	9.98317160410038	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50674182	50674201	20	+	8.07112125142796	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50674194	50674213	20	+	10.1385091539324	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50674233	50674252	20	+	10.495193612458	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50674237	50674256	20	+	10.2306522649006	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50674261	50674280	20	+	7.52801864656701	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50674361	50674380	20	+	9.68484377429666	MA0073.1	Promoter	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50674503	50674522	20	+	10.4051708999828	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50675109	50675128	20	+	7.46149502892956	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50688331	50688350	20	+	8.90293233265446	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50696832	50696851	20	+	12.1745453811677	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50697333	50697352	20	+	7.55480731353676	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50701074	50701093	20	+	8.74508363219953	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50701077	50701096	20	+	11.3348932369503	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50701078	50701097	20	+	8.87770087632418	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50701081	50701100	20	+	10.3433202805598	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50701970	50701989	20	+	8.79234452582316	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50702008	50702027	20	+	8.59632816929403	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50702013	50702032	20	+	9.24722146055891	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50702018	50702037	20	+	16.5389363547476	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50702535	50702554	20	+	10.0926407271782	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50703174	50703193	20	+	11.1102554576164	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50703666	50703685	20	+	8.93621803063244	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50705216	50705235	20	+	8.48963645553543	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50705688	50705707	20	+	13.0237686934665	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50705857	50705876	20	+	8.89298018701068	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50705858	50705877	20	+	8.3205407276875	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50705859	50705878	20	+	7.4654890635986	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50705861	50705880	20	+	7.99071632466999	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50705864	50705883	20	+	12.8685030651743	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50705865	50705884	20	+	8.37793342041037	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50705866	50705885	20	+	8.63356196197501	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50705870	50705889	20	+	8.07635173425946	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50706070	50706089	20	+	9.66381124505549	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50715423	50715442	20	+	7.9804073774066	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50716071	50716090	20	+	13.3089881551766	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50716153	50716172	20	+	13.3089881551766	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50716700	50716719	20	+	8.7572581368999	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50716837	50716856	20	+	11.235056542987	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50716880	50716899	20	+	10.0332819765371	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50718131	50718150	20	+	8.47043226867341	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50720133	50720152	20	+	8.4231651383354	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50720786	50720805	20	+	7.53000090542602	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50721108	50721127	20	+	7.52009040428568	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50721116	50721135	20	+	10.5506028756238	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50722554	50722573	20	+	9.69610115515476	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50722557	50722576	20	+	13.7813398822055	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50722558	50722577	20	+	11.3951767674413	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50723868	50723887	20	+	10.5665836539746	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50728823	50728842	20	+	8.46349026410854	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50728824	50728843	20	+	12.1756228563495	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50731312	50731331	20	+	7.63344030418023	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50731315	50731334	20	+	10.2402396136305	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50731318	50731337	20	+	9.86138509317852	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50731356	50731375	20	+	9.39751461862046	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50731357	50731376	20	+	10.9246280880679	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50731358	50731377	20	+	8.7187041709588	MA0073.1	exon	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50733802	50733821	20	+	8.15900494790864	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50734808	50734827	20	+	9.5638107723455	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50738702	50738721	20	+	7.7752921905385	MA0073.1	intron	SHANK3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr22	50661875	50661889	15	+	10.8885807171799	MA0074.1	Promoter	SHANK3	RXRA::VDR	-	-	Homo sapiens
chr22	50672226	50672240	15	+	11.0380536937363	MA0074.1	Promoter	SHANK3	RXRA::VDR	-	-	Homo sapiens
chr22	50673069	50673083	15	+	10.9207702035934	MA0074.1	Promoter	SHANK3	RXRA::VDR	-	-	Homo sapiens
chr22	50676156	50676170	15	+	11.4759319366478	MA0074.1	intron	SHANK3	RXRA::VDR	-	-	Homo sapiens
chr22	50678019	50678033	15	+	13.7474691885526	MA0074.1	intron	SHANK3	RXRA::VDR	-	-	Homo sapiens
chr22	50709366	50709380	15	+	12.7943461046798	MA0074.1	intron	SHANK3	RXRA::VDR	-	-	Homo sapiens
chr22	50627614	50627625	12	+	11.830582427365	MA0091.1	Promoter	SHANK3	TAL1::TCF3	-	-	Homo sapiens
chr22	50629403	50629414	12	+	15.8097086890181	MA0091.1	Promoter	SHANK3	TAL1::TCF3	-	-	Homo sapiens
chr22	50640007	50640018	12	+	15.8097086890181	MA0091.1	Promoter	SHANK3	TAL1::TCF3	-	-	Homo sapiens
chr22	50640635	50640646	12	+	12.0972712950275	MA0091.1	Promoter	SHANK3	TAL1::TCF3	-	-	Homo sapiens
chr22	50691704	50691715	12	+	11.9425027809326	MA0091.1	intron	SHANK3	TAL1::TCF3	-	-	Homo sapiens
chr22	50694690	50694701	12	+	11.2117940259082	MA0091.1	intron	SHANK3	TAL1::TCF3	-	-	Homo sapiens
chr22	50694935	50694946	12	+	12.3157540429108	MA0091.1	exon	SHANK3	TAL1::TCF3	-	-	Homo sapiens
chr22	50699432	50699443	12	+	16.9941522263571	MA0091.1	intron	SHANK3	TAL1::TCF3	-	-	Homo sapiens
chr22	50713469	50713480	12	+	11.4483389222156	MA0091.1	intron	SHANK3	TAL1::TCF3	-	-	Homo sapiens
chr22	50732428	50732439	12	+	11.5555865102032	MA0091.1	exon	SHANK3	TAL1::TCF3	-	-	Homo sapiens
chr22	50632225	50632234	10	+	13.7269826466246	MA0101.1	Promoter	SHANK3	REL	REL	v-rel avian reticuloendotheliosis viral oncogene homolog	Homo sapiens
chr22	50704513	50704522	10	+	12.0384726344666	MA0101.1	intron	SHANK3	REL	REL	v-rel avian reticuloendotheliosis viral oncogene homolog	Homo sapiens
chr22	50712542	50712551	10	+	13.7269826466246	MA0101.1	intron	SHANK3	REL	REL	v-rel avian reticuloendotheliosis viral oncogene homolog	Homo sapiens
chr22	50715855	50715864	10	+	13.1612942292925	MA0101.1	intron	SHANK3	REL	REL	v-rel avian reticuloendotheliosis viral oncogene homolog	Homo sapiens
chr22	50632225	50632234	10	+	13.2853422637287	MA0107.1	Promoter	SHANK3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr22	50674752	50674761	10	+	12.2655700335361	MA0107.1	intron	SHANK3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr22	50705828	50705837	10	+	12.8718263594398	MA0107.1	exon	SHANK3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr22	50711823	50711832	10	+	13.1726808350465	MA0107.1	intron	SHANK3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr22	50712542	50712551	10	+	13.2853422637287	MA0107.1	intron	SHANK3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr22	50715855	50715864	10	+	13.8124109873164	MA0107.1	intron	SHANK3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr22	50741575	50741584	10	+	12.175243319612	MA0107.1	intron	SHANK3	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr22	50640310	50640326	17	+	4.91819365468346	MA0115.1	Promoter	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50663066	50663082	17	+	4.42170931808676	MA0115.1	Promoter	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50670760	50670776	17	+	7.69278775366505	MA0115.1	Promoter	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50676690	50676706	17	+	3.79527637510379	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50689893	50689909	17	+	8.45335465122712	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50705093	50705109	17	+	3.47416980480244	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50706287	50706303	17	+	4.9508873380332	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50709373	50709389	17	+	10.7563253447631	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50710487	50710503	17	+	6.31346121512713	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50726894	50726910	17	+	9.91181976342606	MA0115.1	intron	SHANK3	NR1H2::RXRA	-	-	Homo sapiens
chr22	50646524	50646537	14	+	12.3352552155078	MA0119.1	Promoter	SHANK3	NFIC::TLX1	-	-	Homo sapiens
chr22	50647435	50647448	14	+	12.3352552155078	MA0119.1	Promoter	SHANK3	NFIC::TLX1	-	-	Homo sapiens
chr22	50651064	50651077	14	+	10.4241894428525	MA0119.1	Promoter	SHANK3	NFIC::TLX1	-	-	Homo sapiens
chr22	50662451	50662464	14	+	12.3352552155078	MA0119.1	Promoter	SHANK3	NFIC::TLX1	-	-	Homo sapiens
chr22	50664922	50664935	14	+	12.8054457280774	MA0119.1	Promoter	SHANK3	NFIC::TLX1	-	-	Homo sapiens
chr22	50671393	50671406	14	+	10.6760862037029	MA0119.1	Promoter	SHANK3	NFIC::TLX1	-	-	Homo sapiens
