seqnames	start	end	width	strand	overlap_count
chr16	23879381	23879480	100	*	3
chr16	23879481	23879580	100	*	10
chr16	23879581	23879680	100	*	10
chr16	23879681	23879780	100	*	6
chr16	23879781	23879880	100	*	15
chr16	23879881	23879980	100	*	6
chr16	23879981	23880080	100	*	5
chr16	23880081	23880180	100	*	0
chr16	23880181	23880280	100	*	7
chr16	23880281	23880380	100	*	1
chr16	23880381	23880480	100	*	12
chr16	23880481	23880580	100	*	4
chr16	23880581	23880680	100	*	1
chr16	23880681	23880780	100	*	2
chr16	23880781	23880880	100	*	5
chr16	23880881	23880980	100	*	3
chr16	23880981	23881080	100	*	6
chr16	23881081	23881180	100	*	10
chr16	23881181	23881280	100	*	0
chr16	23881281	23881380	100	*	3
chr16	23881381	23881480	100	*	6
chr16	23881481	23881580	100	*	2
chr16	23881581	23881680	100	*	0
chr16	23881681	23881780	100	*	4
chr16	23881781	23881880	100	*	6
chr16	23881881	23881980	100	*	2
chr16	23881981	23882080	100	*	2
chr16	23882081	23882180	100	*	11
chr16	23882181	23882280	100	*	2
chr16	23882281	23882380	100	*	2
chr16	23882381	23882480	100	*	4
chr16	23882481	23882580	100	*	0
chr16	23882581	23882680	100	*	0
chr16	23882681	23882780	100	*	3
chr16	23882781	23882880	100	*	9
chr16	23882881	23882980	100	*	3
chr16	23882981	23883080	100	*	2
chr16	23883081	23883180	100	*	1
chr16	23883181	23883280	100	*	5
chr16	23883281	23883380	100	*	2
chr16	23883381	23883480	100	*	22
chr16	23883481	23883580	100	*	6
chr16	23883581	23883680	100	*	2
chr16	23883681	23883780	100	*	4
chr16	23883781	23883880	100	*	43
chr16	23883881	23883980	100	*	11
chr16	23883981	23884080	100	*	4
chr16	23884081	23884180	100	*	0
chr16	23884181	23884280	100	*	8
chr16	23884281	23884380	100	*	8
chr16	23884381	23884480	100	*	4
chr16	23884481	23884580	100	*	16
chr16	23884581	23884680	100	*	12
chr16	23884681	23884780	100	*	14
chr16	23884781	23884880	100	*	7
chr16	23884881	23884980	100	*	0
chr16	23884981	23885080	100	*	1
chr16	23885081	23885180	100	*	3
chr16	23885181	23885280	100	*	3
chr16	23885281	23885380	100	*	1
chr16	23885381	23885480	100	*	6
chr16	23885481	23885580	100	*	6
chr16	23885581	23885680	100	*	1
chr16	23885681	23885780	100	*	1
chr16	23885781	23885880	100	*	6
chr16	23885881	23885980	100	*	1
chr16	23885981	23886080	100	*	1
chr16	23886081	23886180	100	*	5
chr16	23886181	23886280	100	*	29
chr16	23886281	23886380	100	*	10
chr16	23886381	23886480	100	*	0
chr16	23886481	23886580	100	*	1
chr16	23886581	23886680	100	*	1
chr16	23886681	23886780	100	*	1
chr16	23886781	23886880	100	*	1
chr16	23886881	23886980	100	*	0
chr16	23886981	23887080	100	*	18
chr16	23887081	23887180	100	*	12
chr16	23887181	23887280	100	*	13
chr16	23887281	23887380	100	*	0
chr16	23887381	23887480	100	*	5
chr16	23887481	23887580	100	*	23
chr16	23887581	23887680	100	*	0
chr16	23887681	23887780	100	*	3
chr16	23887781	23887880	100	*	4
chr16	23887881	23887980	100	*	5
chr16	23887981	23888080	100	*	2
chr16	23888081	23888180	100	*	4
chr16	23888181	23888280	100	*	4
chr16	23888281	23888380	100	*	3
chr16	23888381	23888480	100	*	2
chr16	23888481	23888580	100	*	3
chr16	23888581	23888680	100	*	4
chr16	23888681	23888780	100	*	8
chr16	23888781	23888880	100	*	1
chr16	23888881	23888980	100	*	1
chr16	23888981	23889080	100	*	2
chr16	23889081	23889180	100	*	3
chr16	23889181	23889280	100	*	1
chr16	23889281	23889380	100	*	14
chr16	23889381	23889480	100	*	5
chr16	23889481	23889580	100	*	4
chr16	23889581	23889680	100	*	1
chr16	23889681	23889780	100	*	5
chr16	23889781	23889880	100	*	4
chr16	23889881	23889980	100	*	8
chr16	23889981	23890080	100	*	4
chr16	23890081	23890180	100	*	2
chr16	23890181	23890280	100	*	2
chr16	23890281	23890380	100	*	5
chr16	23890381	23890480	100	*	2
chr16	23890481	23890580	100	*	7
chr16	23890581	23890680	100	*	2
chr16	23890681	23890780	100	*	4
chr16	23890781	23890844	64	*	3
