seqnames	start	end	width	strand	overlap_count
chr10	5611793	5611892	100	*	2
chr10	5611893	5611992	100	*	23
chr10	5611993	5612092	100	*	70
chr10	5612093	5612192	100	*	13
chr10	5612193	5612292	100	*	13
chr10	5612293	5612392	100	*	10
chr10	5612393	5612492	100	*	5
chr10	5612493	5612592	100	*	7
chr10	5612593	5612692	100	*	1
chr10	5612693	5612792	100	*	4
chr10	5612793	5612892	100	*	3
chr10	5612893	5612992	100	*	4
chr10	5612993	5613092	100	*	2
chr10	5613093	5613192	100	*	2
chr10	5613193	5613292	100	*	0
chr10	5613293	5613392	100	*	2
chr10	5613393	5613492	100	*	6
chr10	5613493	5613592	100	*	4
chr10	5613593	5613692	100	*	3
chr10	5613693	5613792	100	*	4
chr10	5613793	5613892	100	*	7
chr10	5613893	5613992	100	*	3
chr10	5613993	5614092	100	*	1
chr10	5614093	5614192	100	*	6
chr10	5614193	5614292	100	*	2
chr10	5614293	5614392	100	*	4
chr10	5614393	5614492	100	*	13
chr10	5614493	5614592	100	*	20
chr10	5614593	5614692	100	*	3
chr10	5614693	5614792	100	*	15
chr10	5614793	5614892	100	*	4
chr10	5614893	5614992	100	*	2
chr10	5614993	5615092	100	*	22
chr10	5615093	5615192	100	*	2
chr10	5615193	5615292	100	*	7
chr10	5615293	5615392	100	*	2
chr10	5615393	5615492	100	*	6
chr10	5615493	5615592	100	*	6
chr10	5615593	5615692	100	*	2
chr10	5615693	5615792	100	*	15
chr10	5615793	5615892	100	*	4
chr10	5615893	5615992	100	*	1
chr10	5615993	5616092	100	*	5
chr10	5616093	5616192	100	*	10
chr10	5616193	5616292	100	*	1
chr10	5616293	5616392	100	*	3
chr10	5616393	5616492	100	*	2
chr10	5616493	5616592	100	*	6
chr10	5616593	5616692	100	*	3
chr10	5616693	5616792	100	*	2
chr10	5616793	5616892	100	*	1
chr10	5616893	5616992	100	*	2
chr10	5616993	5617092	100	*	5
chr10	5617093	5617192	100	*	2
chr10	5617193	5617292	100	*	24
chr10	5617293	5617392	100	*	13
chr10	5617393	5617492	100	*	2
chr10	5617493	5617592	100	*	4
chr10	5617593	5617692	100	*	1
chr10	5617693	5617792	100	*	0
chr10	5617793	5617892	100	*	3
chr10	5617893	5617992	100	*	6
chr10	5617993	5618092	100	*	0
chr10	5618093	5618192	100	*	2
chr10	5618193	5618292	100	*	1
chr10	5618293	5618392	100	*	6
chr10	5618393	5618492	100	*	3
chr10	5618493	5618592	100	*	1
chr10	5618593	5618692	100	*	2
chr10	5618693	5618792	100	*	5
chr10	5618793	5618892	100	*	2
chr10	5618893	5618992	100	*	1
chr10	5618993	5619092	100	*	6
chr10	5619093	5619192	100	*	3
chr10	5619193	5619292	100	*	1
chr10	5619293	5619392	100	*	2
chr10	5619393	5619492	100	*	2
chr10	5619493	5619592	100	*	2
chr10	5619593	5619692	100	*	2
chr10	5619693	5619792	100	*	2
chr10	5619793	5619892	100	*	1
chr10	5619893	5619992	100	*	6
chr10	5619993	5620092	100	*	2
chr10	5620093	5620192	100	*	4
chr10	5620193	5620292	100	*	1
chr10	5620293	5620392	100	*	19
chr10	5620393	5620492	100	*	0
chr10	5620493	5620592	100	*	4
chr10	5620593	5620692	100	*	3
chr10	5620693	5620792	100	*	1
chr10	5620793	5620892	100	*	10
chr10	5620893	5620992	100	*	5
chr10	5620993	5621092	100	*	20
chr10	5621093	5621192	100	*	6
chr10	5621193	5621292	100	*	1
chr10	5621293	5621392	100	*	1
chr10	5621393	5621492	100	*	3
chr10	5621493	5621592	100	*	0
chr10	5621593	5621692	100	*	2
chr10	5621693	5621792	100	*	3
chr10	5621793	5621892	100	*	7
chr10	5621893	5621992	100	*	1
chr10	5621993	5622092	100	*	10
chr10	5622093	5622192	100	*	0
chr10	5622193	5622292	100	*	5
chr10	5622293	5622392	100	*	0
chr10	5622393	5622492	100	*	4
chr10	5622493	5622592	100	*	5
chr10	5622593	5622692	100	*	4
chr10	5622693	5622792	100	*	5
chr10	5622793	5622892	100	*	5
chr10	5622893	5622992	100	*	4
chr10	5622993	5623092	100	*	3
chr10	5623093	5623192	100	*	0
chr10	5623193	5623292	100	*	1
chr10	5623293	5623392	100	*	4
chr10	5623393	5623492	100	*	3
chr10	5623493	5623592	100	*	9
chr10	5623593	5623692	100	*	11
chr10	5623693	5623792	100	*	2
chr10	5623793	5623892	100	*	2
chr10	5623893	5623992	100	*	6
chr10	5623993	5624092	100	*	15
chr10	5624093	5624192	100	*	8
chr10	5624193	5624292	100	*	17
chr10	5624293	5624392	100	*	4
chr10	5624393	5624492	100	*	1
chr10	5624493	5624592	100	*	12
chr10	5624593	5624692	100	*	1
chr10	5624693	5624792	100	*	7
chr10	5624793	5624892	100	*	9
chr10	5624893	5624992	100	*	4
chr10	5624993	5625092	100	*	2
chr10	5625093	5625192	100	*	16
chr10	5625193	5625292	100	*	1
chr10	5625293	5625392	100	*	11
chr10	5625393	5625492	100	*	7
chr10	5625493	5625592	100	*	4
chr10	5625593	5625692	100	*	0
chr10	5625693	5625792	100	*	5
chr10	5625793	5625892	100	*	10
chr10	5625893	5625992	100	*	3
chr10	5625993	5626092	100	*	4
chr10	5626093	5626192	100	*	12
chr10	5626193	5626292	100	*	11
chr10	5626293	5626392	100	*	1
chr10	5626393	5626492	100	*	6
chr10	5626493	5626592	100	*	5
chr10	5626593	5626692	100	*	9
chr10	5626693	5626792	100	*	3
chr10	5626793	5626892	100	*	5
chr10	5626893	5626992	100	*	2
chr10	5626993	5627092	100	*	9
chr10	5627093	5627192	100	*	9
chr10	5627193	5627292	100	*	21
chr10	5627293	5627392	100	*	26
chr10	5627393	5627492	100	*	1
chr10	5627493	5627592	100	*	3
chr10	5627593	5627692	100	*	0
chr10	5627693	5627792	100	*	1
chr10	5627793	5627892	100	*	4
chr10	5627893	5627992	100	*	5
chr10	5627993	5628092	100	*	6
chr10	5628093	5628192	100	*	1
chr10	5628193	5628292	100	*	1
chr10	5628293	5628392	100	*	1
chr10	5628393	5628492	100	*	1
chr10	5628493	5628592	100	*	17
chr10	5628593	5628692	100	*	4
chr10	5628693	5628792	100	*	1
chr10	5628793	5628892	100	*	19
chr10	5628893	5628992	100	*	7
chr10	5628993	5629092	100	*	7
chr10	5629093	5629192	100	*	4
chr10	5629193	5629292	100	*	1
chr10	5629293	5629392	100	*	2
chr10	5629393	5629492	100	*	1
chr10	5629493	5629592	100	*	0
chr10	5629593	5629692	100	*	3
chr10	5629693	5629792	100	*	5
chr10	5629793	5629892	100	*	5
chr10	5629893	5629992	100	*	5
chr10	5629993	5630092	100	*	0
chr10	5630093	5630192	100	*	4
chr10	5630193	5630292	100	*	1
chr10	5630293	5630392	100	*	6
chr10	5630393	5630492	100	*	13
chr10	5630493	5630592	100	*	5
chr10	5630593	5630692	100	*	7
chr10	5630693	5630792	100	*	4
chr10	5630793	5630892	100	*	5
chr10	5630893	5630992	100	*	0
chr10	5630993	5631092	100	*	4
chr10	5631093	5631192	100	*	4
chr10	5631193	5631292	100	*	1
chr10	5631293	5631392	100	*	4
chr10	5631393	5631492	100	*	1
chr10	5631493	5631592	100	*	1
chr10	5631593	5631692	100	*	0
chr10	5631693	5631792	100	*	3
chr10	5631793	5631892	100	*	3
chr10	5631893	5631992	100	*	4
chr10	5631993	5632092	100	*	2
chr10	5632093	5632192	100	*	3
chr10	5632193	5632292	100	*	1
chr10	5632293	5632392	100	*	33
chr10	5632393	5632492	100	*	2
chr10	5632493	5632592	100	*	3
chr10	5632593	5632692	100	*	29
chr10	5632693	5632792	100	*	1
chr10	5632793	5632892	100	*	2
chr10	5632893	5632992	100	*	0
chr10	5632993	5633092	100	*	1
chr10	5633093	5633192	100	*	9
chr10	5633193	5633292	100	*	7
chr10	5633293	5633392	100	*	27
chr10	5633393	5633492	100	*	2
chr10	5633493	5633592	100	*	5
chr10	5633593	5633692	100	*	7
chr10	5633693	5633792	100	*	6
chr10	5633793	5633892	100	*	3
chr10	5633893	5633992	100	*	0
chr10	5633993	5634092	100	*	1
chr10	5634093	5634192	100	*	2
chr10	5634193	5634292	100	*	2
chr10	5634293	5634392	100	*	1
chr10	5634393	5634492	100	*	4
chr10	5634493	5634592	100	*	0
chr10	5634593	5634692	100	*	1
chr10	5634693	5634792	100	*	3
chr10	5634793	5634892	100	*	4
chr10	5634893	5634992	100	*	4
chr10	5634993	5635092	100	*	1
chr10	5635093	5635192	100	*	3
chr10	5635193	5635292	100	*	6
chr10	5635293	5635392	100	*	7
chr10	5635393	5635492	100	*	0
chr10	5635493	5635592	100	*	7
chr10	5635593	5635692	100	*	2
chr10	5635693	5635792	100	*	7
chr10	5635793	5635892	100	*	0
chr10	5635893	5635992	100	*	0
chr10	5635993	5636092	100	*	9
chr10	5636093	5636192	100	*	0
chr10	5636193	5636292	100	*	7
chr10	5636293	5636392	100	*	3
chr10	5636393	5636492	100	*	3
chr10	5636493	5636592	100	*	8
chr10	5636593	5636692	100	*	0
chr10	5636693	5636792	100	*	1
chr10	5636793	5636892	100	*	5
chr10	5636893	5636992	100	*	2
chr10	5636993	5637092	100	*	2
chr10	5637093	5637192	100	*	5
chr10	5637193	5637292	100	*	1
chr10	5637293	5637392	100	*	4
chr10	5637393	5637492	100	*	3
chr10	5637493	5637592	100	*	2
chr10	5637593	5637692	100	*	4
chr10	5637693	5637792	100	*	4
chr10	5637793	5637892	100	*	0
chr10	5637893	5637992	100	*	17
chr10	5637993	5638092	100	*	5
chr10	5638093	5638192	100	*	40
chr10	5638193	5638292	100	*	18
chr10	5638293	5638392	100	*	5
chr10	5638393	5638492	100	*	5
chr10	5638493	5638592	100	*	1
chr10	5638593	5638692	100	*	2
chr10	5638693	5638792	100	*	4
chr10	5638793	5638892	100	*	1
chr10	5638893	5638992	100	*	1
chr10	5638993	5639092	100	*	5
chr10	5639093	5639192	100	*	6
chr10	5639193	5639292	100	*	2
chr10	5639293	5639392	100	*	20
chr10	5639393	5639492	100	*	1
chr10	5639493	5639592	100	*	2
chr10	5639593	5639692	100	*	0
chr10	5639693	5639792	100	*	5
chr10	5639793	5639892	100	*	2
chr10	5639893	5639992	100	*	7
chr10	5639993	5640092	100	*	3
chr10	5640093	5640192	100	*	10
chr10	5640193	5640292	100	*	4
chr10	5640293	5640392	100	*	3
chr10	5640393	5640492	100	*	2
chr10	5640493	5640592	100	*	3
chr10	5640593	5640692	100	*	2
chr10	5640693	5640792	100	*	4
chr10	5640793	5640892	100	*	0
chr10	5640893	5640992	100	*	6
chr10	5640993	5641092	100	*	2
chr10	5641093	5641192	100	*	0
chr10	5641193	5641292	100	*	1
chr10	5641293	5641392	100	*	1
chr10	5641393	5641492	100	*	0
chr10	5641493	5641592	100	*	0
chr10	5641593	5641692	100	*	29
chr10	5641693	5641792	100	*	57
chr10	5641793	5641892	100	*	6
chr10	5641893	5641992	100	*	4
chr10	5641993	5642092	100	*	1
chr10	5642093	5642192	100	*	0
chr10	5642193	5642292	100	*	16
chr10	5642293	5642392	100	*	1
chr10	5642393	5642492	100	*	0
chr10	5642493	5642592	100	*	7
chr10	5642593	5642692	100	*	2
chr10	5642693	5642792	100	*	3
chr10	5642793	5642892	100	*	4
chr10	5642893	5642992	100	*	2
chr10	5642993	5643092	100	*	37
chr10	5643093	5643192	100	*	45
chr10	5643193	5643292	100	*	0
chr10	5643293	5643392	100	*	1
chr10	5643393	5643492	100	*	1
chr10	5643493	5643592	100	*	3
chr10	5643593	5643692	100	*	4
chr10	5643693	5643792	100	*	3
chr10	5643793	5643892	100	*	1
chr10	5643893	5643992	100	*	0
chr10	5643993	5644092	100	*	2
chr10	5644093	5644192	100	*	4
chr10	5644193	5644292	100	*	3
chr10	5644293	5644392	100	*	12
chr10	5644393	5644492	100	*	7
chr10	5644493	5644592	100	*	16
chr10	5644593	5644692	100	*	2
chr10	5644693	5644792	100	*	2
chr10	5644793	5644892	100	*	15
chr10	5644893	5644992	100	*	0
chr10	5644993	5645092	100	*	3
chr10	5645093	5645192	100	*	6
chr10	5645193	5645292	100	*	2
chr10	5645293	5645392	100	*	7
chr10	5645393	5645492	100	*	9
chr10	5645493	5645592	100	*	4
chr10	5645593	5645692	100	*	3
chr10	5645693	5645792	100	*	7
chr10	5645793	5645892	100	*	6
chr10	5645893	5645992	100	*	6
chr10	5645993	5646092	100	*	3
chr10	5646093	5646192	100	*	4
chr10	5646193	5646292	100	*	6
chr10	5646293	5646392	100	*	4
chr10	5646393	5646492	100	*	1
chr10	5646493	5646592	100	*	6
chr10	5646593	5646692	100	*	9
chr10	5646693	5646792	100	*	0
chr10	5646793	5646892	100	*	11
chr10	5646893	5646992	100	*	5
chr10	5646993	5647092	100	*	4
chr10	5647093	5647192	100	*	1
chr10	5647193	5647292	100	*	0
chr10	5647293	5647392	100	*	6
chr10	5647393	5647492	100	*	2
chr10	5647493	5647592	100	*	1
chr10	5647593	5647617	25	*	0
