seqnames	start	end	width	strand	overlap_count
chr10	5639853	5639862	10	*	0
chr10	5639863	5639872	10	*	0
chr10	5639873	5639882	10	*	0
chr10	5639883	5639892	10	*	0
chr10	5639893	5639902	10	*	0
chr10	5639903	5639912	10	*	0
chr10	5639913	5639922	10	*	4
chr10	5639923	5639932	10	*	4
chr10	5639933	5639942	10	*	1
chr10	5639943	5639952	10	*	1
chr10	5639953	5639962	10	*	0
chr10	5639963	5639972	10	*	0
chr10	5639973	5639982	10	*	1
chr10	5639983	5639992	10	*	1
chr10	5639993	5640002	10	*	1
chr10	5640003	5640012	10	*	0
chr10	5640013	5640022	10	*	1
chr10	5640023	5640032	10	*	1
chr10	5640033	5640042	10	*	1
chr10	5640043	5640052	10	*	2
chr10	5640053	5640062	10	*	2
chr10	5640063	5640072	10	*	0
chr10	5640073	5640082	10	*	0
chr10	5640083	5640092	10	*	0
chr10	5640093	5640102	10	*	0
chr10	5640103	5640112	10	*	0
chr10	5640113	5640122	10	*	0
chr10	5640123	5640132	10	*	0
chr10	5640133	5640142	10	*	0
chr10	5640143	5640152	10	*	0
chr10	5640153	5640162	10	*	4
chr10	5640163	5640172	10	*	7
chr10	5640173	5640182	10	*	5
chr10	5640183	5640192	10	*	1
chr10	5640193	5640202	10	*	1
chr10	5640203	5640212	10	*	0
chr10	5640213	5640222	10	*	0
chr10	5640223	5640232	10	*	2
chr10	5640233	5640242	10	*	2
chr10	5640243	5640252	10	*	0
chr10	5640253	5640262	10	*	0
chr10	5640263	5640272	10	*	0
chr10	5640273	5640282	10	*	0
chr10	5640283	5640292	10	*	0
chr10	5640293	5640302	10	*	0
chr10	5640303	5640312	10	*	4
chr10	5640313	5640322	10	*	4
chr10	5640323	5640332	10	*	1
chr10	5640333	5640342	10	*	0
chr10	5640343	5640352	10	*	0
chr10	5640353	5640362	10	*	0
chr10	5640363	5640372	10	*	0
chr10	5640373	5640382	10	*	1
chr10	5640383	5640392	10	*	1
chr10	5640393	5640402	10	*	0
chr10	5640403	5640412	10	*	0
chr10	5640413	5640422	10	*	0
chr10	5640423	5640432	10	*	0
chr10	5640433	5640442	10	*	0
chr10	5640443	5640452	10	*	0
chr10	5640453	5640462	10	*	0
chr10	5640463	5640472	10	*	0
chr10	5640473	5640482	10	*	0
chr10	5640483	5640492	10	*	1
chr10	5640493	5640502	10	*	1
chr10	5640503	5640512	10	*	2
chr10	5640513	5640522	10	*	1
chr10	5640523	5640532	10	*	1
chr10	5640533	5640542	10	*	1
chr10	5640543	5640552	10	*	0
chr10	5640553	5640562	10	*	0
chr10	5640563	5640572	10	*	0
chr10	5640573	5640582	10	*	0
chr10	5640583	5640592	10	*	0
chr10	5640593	5640602	10	*	0
chr10	5640603	5640612	10	*	0
chr10	5640613	5640622	10	*	0
chr10	5640623	5640632	10	*	0
chr10	5640633	5640642	10	*	0
chr10	5640643	5640652	10	*	0
chr10	5640653	5640662	10	*	0
chr10	5640663	5640672	10	*	0
chr10	5640673	5640682	10	*	0
chr10	5640683	5640692	10	*	0
chr10	5640693	5640702	10	*	0
chr10	5640703	5640712	10	*	0
chr10	5640713	5640722	10	*	0
chr10	5640723	5640732	10	*	0
chr10	5640733	5640742	10	*	0
chr10	5640743	5640752	10	*	4
chr10	5640753	5640762	10	*	4
chr10	5640763	5640772	10	*	0
chr10	5640773	5640782	10	*	0
chr10	5640783	5640792	10	*	0
chr10	5640793	5640802	10	*	0
chr10	5640803	5640812	10	*	0
chr10	5640813	5640822	10	*	0
chr10	5640823	5640832	10	*	0
chr10	5640833	5640842	10	*	0
chr10	5640843	5640852	10	*	0
chr10	5640853	5640862	10	*	0
chr10	5640863	5640872	10	*	0
chr10	5640873	5640882	10	*	0
chr10	5640883	5640892	10	*	0
chr10	5640893	5640902	10	*	1
chr10	5640903	5640912	10	*	1
chr10	5640913	5640922	10	*	0
chr10	5640923	5640932	10	*	0
chr10	5640933	5640942	10	*	0
chr10	5640943	5640952	10	*	0
chr10	5640953	5640962	10	*	0
chr10	5640963	5640972	10	*	0
chr10	5640973	5640982	10	*	1
chr10	5640983	5640992	10	*	1
chr10	5640993	5641002	10	*	0
chr10	5641003	5641012	10	*	0
chr10	5641013	5641022	10	*	0
chr10	5641023	5641032	10	*	0
chr10	5641033	5641042	10	*	1
chr10	5641043	5641052	10	*	1
chr10	5641053	5641062	10	*	0
chr10	5641063	5641072	10	*	0
chr10	5641073	5641082	10	*	0
chr10	5641083	5641092	10	*	0
chr10	5641093	5641102	10	*	0
chr10	5641103	5641112	10	*	0
chr10	5641113	5641122	10	*	0
chr10	5641123	5641132	10	*	0
chr10	5641133	5641142	10	*	0
chr10	5641143	5641152	10	*	0
chr10	5641153	5641162	10	*	0
chr10	5641163	5641172	10	*	0
chr10	5641173	5641182	10	*	0
chr10	5641183	5641192	10	*	0
chr10	5641193	5641202	10	*	0
chr10	5641203	5641212	10	*	0
chr10	5641213	5641222	10	*	0
chr10	5641223	5641232	10	*	0
chr10	5641233	5641242	10	*	0
chr10	5641243	5641252	10	*	0
chr10	5641253	5641262	10	*	0
chr10	5641263	5641272	10	*	0
chr10	5641273	5641282	10	*	0
chr10	5641283	5641292	10	*	1
chr10	5641293	5641302	10	*	1
chr10	5641303	5641312	10	*	1
chr10	5641313	5641322	10	*	0
chr10	5641323	5641332	10	*	0
chr10	5641333	5641342	10	*	0
chr10	5641343	5641352	10	*	0
chr10	5641353	5641362	10	*	0
chr10	5641363	5641372	10	*	0
chr10	5641373	5641382	10	*	0
chr10	5641383	5641392	10	*	0
chr10	5641393	5641402	10	*	0
chr10	5641403	5641412	10	*	0
chr10	5641413	5641422	10	*	0
chr10	5641423	5641432	10	*	0
chr10	5641433	5641442	10	*	1
chr10	5641443	5641452	10	*	1
chr10	5641453	5641462	10	*	0
chr10	5641463	5641472	10	*	0
chr10	5641473	5641482	10	*	0
chr10	5641483	5641492	10	*	0
chr10	5641493	5641502	10	*	0
chr10	5641503	5641512	10	*	0
chr10	5641513	5641522	10	*	0
chr10	5641523	5641532	10	*	0
chr10	5641533	5641542	10	*	0
chr10	5641543	5641552	10	*	0
chr10	5641553	5641562	10	*	0
chr10	5641563	5641572	10	*	0
chr10	5641573	5641582	10	*	0
chr10	5641583	5641592	10	*	0
chr10	5641593	5641602	10	*	0
chr10	5641603	5641612	10	*	0
chr10	5641613	5641622	10	*	0
chr10	5641623	5641632	10	*	0
chr10	5641633	5641642	10	*	0
chr10	5641643	5641652	10	*	0
chr10	5641653	5641662	10	*	0
chr10	5641663	5641672	10	*	0
chr10	5641673	5641682	10	*	9
chr10	5641683	5641692	10	*	19
chr10	5641693	5641702	10	*	24
chr10	5641703	5641712	10	*	24
chr10	5641713	5641722	10	*	18
chr10	5641723	5641732	10	*	8
chr10	5641733	5641742	10	*	1
chr10	5641743	5641752	10	*	0
chr10	5641753	5641762	10	*	1
chr10	5641763	5641772	10	*	2
chr10	5641773	5641782	10	*	3
chr10	5641783	5641792	10	*	1
chr10	5641793	5641802	10	*	0
chr10	5641803	5641812	10	*	0
chr10	5641813	5641822	10	*	1
chr10	5641823	5641832	10	*	1
chr10	5641833	5641842	10	*	0
chr10	5641843	5641852	10	*	0
chr10	5641853	5641862	10	*	0
chr10	5641863	5641872	10	*	0
chr10	5641873	5641882	10	*	0
chr10	5641883	5641892	10	*	0
chr10	5641893	5641902	10	*	0
chr10	5641903	5641912	10	*	0
chr10	5641913	5641922	10	*	0
chr10	5641923	5641932	10	*	0
chr10	5641933	5641942	10	*	2
chr10	5641943	5641952	10	*	2
chr10	5641953	5641962	10	*	0
chr10	5641963	5641972	10	*	0
chr10	5641973	5641982	10	*	0
chr10	5641983	5641992	10	*	0
chr10	5641993	5642002	10	*	0
chr10	5642003	5642012	10	*	1
chr10	5642013	5642022	10	*	1
chr10	5642023	5642032	10	*	1
chr10	5642033	5642042	10	*	0
chr10	5642043	5642052	10	*	0
chr10	5642053	5642062	10	*	0
chr10	5642063	5642072	10	*	0
chr10	5642073	5642082	10	*	0
chr10	5642083	5642092	10	*	1
chr10	5642093	5642102	10	*	1
chr10	5642103	5642112	10	*	1
chr10	5642113	5642122	10	*	0
chr10	5642123	5642132	10	*	0
chr10	5642133	5642142	10	*	0
chr10	5642143	5642152	10	*	0
chr10	5642153	5642162	10	*	0
chr10	5642163	5642172	10	*	0
chr10	5642173	5642182	10	*	0
chr10	5642183	5642192	10	*	0
chr10	5642193	5642202	10	*	0
chr10	5642203	5642212	10	*	0
chr10	5642213	5642222	10	*	0
chr10	5642223	5642232	10	*	0
chr10	5642233	5642242	10	*	0
chr10	5642243	5642252	10	*	0
chr10	5642253	5642262	10	*	15
chr10	5642263	5642272	10	*	15
chr10	5642273	5642282	10	*	4
chr10	5642283	5642292	10	*	0
chr10	5642293	5642302	10	*	0
chr10	5642303	5642312	10	*	0
chr10	5642313	5642322	10	*	0
chr10	5642323	5642332	10	*	0
chr10	5642333	5642342	10	*	0
chr10	5642343	5642352	10	*	0
chr10	5642353	5642362	10	*	0
chr10	5642363	5642372	10	*	0
chr10	5642373	5642382	10	*	0
chr10	5642383	5642392	10	*	0
chr10	5642393	5642402	10	*	0
chr10	5642403	5642412	10	*	0
chr10	5642413	5642422	10	*	0
chr10	5642423	5642432	10	*	0
chr10	5642433	5642442	10	*	0
chr10	5642443	5642452	10	*	0
chr10	5642453	5642462	10	*	0
chr10	5642463	5642472	10	*	0
chr10	5642473	5642482	10	*	0
chr10	5642483	5642492	10	*	0
chr10	5642493	5642502	10	*	2
chr10	5642503	5642512	10	*	2
chr10	5642513	5642522	10	*	2
chr10	5642523	5642532	10	*	0
chr10	5642533	5642542	10	*	0
chr10	5642543	5642552	10	*	0
chr10	5642553	5642562	10	*	0
chr10	5642563	5642572	10	*	3
chr10	5642573	5642582	10	*	3
chr10	5642583	5642592	10	*	0
chr10	5642593	5642602	10	*	0
chr10	5642603	5642612	10	*	1
chr10	5642613	5642622	10	*	1
chr10	5642623	5642632	10	*	0
chr10	5642633	5642642	10	*	0
chr10	5642643	5642652	10	*	0
chr10	5642653	5642662	10	*	1
chr10	5642663	5642672	10	*	1
chr10	5642673	5642682	10	*	0
chr10	5642683	5642692	10	*	0
chr10	5642693	5642702	10	*	0
chr10	5642703	5642712	10	*	0
chr10	5642713	5642722	10	*	0
chr10	5642723	5642732	10	*	0
chr10	5642733	5642742	10	*	0
chr10	5642743	5642752	10	*	0
chr10	5642753	5642762	10	*	0
chr10	5642763	5642772	10	*	0
chr10	5642773	5642782	10	*	2
chr10	5642783	5642792	10	*	2
chr10	5642793	5642802	10	*	2
chr10	5642803	5642812	10	*	0
chr10	5642813	5642822	10	*	0
chr10	5642823	5642832	10	*	0
chr10	5642833	5642842	10	*	0
chr10	5642843	5642852	10	*	0
chr10	5642853	5642862	10	*	0
chr10	5642863	5642872	10	*	0
chr10	5642873	5642882	10	*	0
chr10	5642883	5642892	10	*	0
chr10	5642893	5642902	10	*	1
chr10	5642903	5642912	10	*	1
chr10	5642913	5642922	10	*	1
chr10	5642923	5642932	10	*	0
chr10	5642933	5642942	10	*	0
chr10	5642943	5642952	10	*	0
chr10	5642953	5642962	10	*	0
chr10	5642963	5642972	10	*	0
chr10	5642973	5642982	10	*	0
chr10	5642983	5642992	10	*	0
chr10	5642993	5643002	10	*	0
chr10	5643003	5643012	10	*	0
chr10	5643013	5643022	10	*	0
chr10	5643023	5643032	10	*	0
chr10	5643033	5643042	10	*	0
chr10	5643043	5643052	10	*	0
chr10	5643053	5643062	10	*	0
chr10	5643063	5643072	10	*	0
chr10	5643073	5643082	10	*	3
chr10	5643083	5643092	10	*	22
chr10	5643093	5643102	10	*	23
chr10	5643103	5643112	10	*	8
chr10	5643113	5643122	10	*	0
chr10	5643123	5643132	10	*	0
chr10	5643133	5643142	10	*	0
chr10	5643143	5643152	10	*	0
chr10	5643153	5643162	10	*	3
chr10	5643163	5643172	10	*	3
chr10	5643173	5643182	10	*	0
chr10	5643183	5643192	10	*	0
chr10	5643193	5643202	10	*	0
chr10	5643203	5643212	10	*	0
chr10	5643213	5643222	10	*	0
chr10	5643223	5643232	10	*	0
chr10	5643233	5643242	10	*	0
chr10	5643243	5643252	10	*	0
chr10	5643253	5643262	10	*	0
chr10	5643263	5643272	10	*	0
chr10	5643273	5643282	10	*	0
chr10	5643283	5643292	10	*	0
chr10	5643293	5643302	10	*	0
chr10	5643303	5643312	10	*	0
chr10	5643313	5643322	10	*	0
chr10	5643323	5643332	10	*	0
chr10	5643333	5643342	10	*	0
chr10	5643343	5643352	10	*	0
chr10	5643353	5643362	10	*	0
chr10	5643363	5643372	10	*	0
chr10	5643373	5643382	10	*	0
chr10	5643383	5643392	10	*	0
chr10	5643393	5643402	10	*	0
chr10	5643403	5643412	10	*	0
chr10	5643413	5643422	10	*	1
chr10	5643423	5643432	10	*	1
chr10	5643433	5643442	10	*	0
chr10	5643443	5643452	10	*	0
chr10	5643453	5643462	10	*	0
chr10	5643463	5643472	10	*	0
chr10	5643473	5643482	10	*	0
chr10	5643483	5643492	10	*	0
chr10	5643493	5643502	10	*	1
chr10	5643503	5643512	10	*	1
chr10	5643513	5643522	10	*	0
chr10	5643523	5643532	10	*	0
chr10	5643533	5643542	10	*	0
chr10	5643543	5643552	10	*	0
chr10	5643553	5643562	10	*	0
chr10	5643563	5643572	10	*	0
chr10	5643573	5643582	10	*	0
chr10	5643583	5643592	10	*	0
chr10	5643593	5643602	10	*	0
chr10	5643603	5643612	10	*	0
chr10	5643613	5643622	10	*	0
chr10	5643623	5643632	10	*	0
chr10	5643633	5643642	10	*	0
chr10	5643643	5643652	10	*	0
chr10	5643653	5643662	10	*	0
chr10	5643663	5643672	10	*	0
chr10	5643673	5643682	10	*	1
chr10	5643683	5643692	10	*	1
chr10	5643693	5643702	10	*	0
chr10	5643703	5643712	10	*	3
chr10	5643713	5643722	10	*	3
chr10	5643723	5643732	10	*	1
chr10	5643733	5643742	10	*	0
chr10	5643743	5643752	10	*	0
chr10	5643753	5643762	10	*	0
chr10	5643763	5643772	10	*	1
chr10	5643773	5643782	10	*	1
chr10	5643783	5643792	10	*	0
chr10	5643793	5643802	10	*	0
chr10	5643803	5643812	10	*	0
chr10	5643813	5643822	10	*	0
chr10	5643823	5643832	10	*	0
chr10	5643833	5643842	10	*	0
chr10	5643843	5643852	10	*	0
chr10	5643853	5643862	10	*	0
chr10	5643863	5643872	10	*	1
chr10	5643873	5643882	10	*	1
chr10	5643883	5643892	10	*	0
chr10	5643893	5643902	10	*	0
chr10	5643903	5643912	10	*	0
chr10	5643913	5643922	10	*	0
chr10	5643923	5643932	10	*	0
chr10	5643933	5643942	10	*	0
chr10	5643943	5643952	10	*	0
chr10	5643953	5643962	10	*	0
chr10	5643963	5643972	10	*	0
chr10	5643973	5643982	10	*	0
chr10	5643983	5643992	10	*	0
chr10	5643993	5644002	10	*	0
chr10	5644003	5644012	10	*	1
chr10	5644013	5644022	10	*	1
chr10	5644023	5644032	10	*	1
chr10	5644033	5644042	10	*	1
chr10	5644043	5644052	10	*	0
chr10	5644053	5644062	10	*	0
chr10	5644063	5644072	10	*	0
chr10	5644073	5644082	10	*	0
chr10	5644083	5644092	10	*	0
chr10	5644093	5644102	10	*	0
chr10	5644103	5644112	10	*	4
chr10	5644113	5644122	10	*	7
chr10	5644123	5644132	10	*	5
chr10	5644133	5644142	10	*	2
chr10	5644143	5644152	10	*	0
chr10	5644153	5644162	10	*	0
chr10	5644163	5644172	10	*	0
chr10	5644173	5644182	10	*	0
chr10	5644183	5644192	10	*	0
chr10	5644193	5644202	10	*	0
chr10	5644203	5644212	10	*	0
chr10	5644213	5644222	10	*	0
chr10	5644223	5644232	10	*	0
chr10	5644233	5644242	10	*	1
chr10	5644243	5644252	10	*	1
chr10	5644253	5644262	10	*	2
chr10	5644263	5644272	10	*	2
chr10	5644273	5644282	10	*	0
chr10	5644283	5644292	10	*	0
chr10	5644293	5644302	10	*	0
chr10	5644303	5644312	10	*	3
chr10	5644313	5644322	10	*	3
chr10	5644323	5644332	10	*	1
chr10	5644333	5644342	10	*	1
chr10	5644343	5644352	10	*	0
chr10	5644353	5644362	10	*	0
chr10	5644363	5644372	10	*	4
chr10	5644373	5644382	10	*	4
chr10	5644383	5644392	10	*	0
chr10	5644393	5644402	10	*	0
chr10	5644403	5644412	10	*	1
chr10	5644413	5644422	10	*	1
chr10	5644423	5644432	10	*	0
chr10	5644433	5644442	10	*	0
chr10	5644443	5644452	10	*	0
chr10	5644453	5644462	10	*	1
chr10	5644463	5644472	10	*	1
chr10	5644473	5644482	10	*	1
chr10	5644483	5644492	10	*	1
chr10	5644493	5644502	10	*	1
chr10	5644503	5644512	10	*	0
chr10	5644513	5644522	10	*	1
chr10	5644523	5644532	10	*	2
chr10	5644533	5644542	10	*	2
chr10	5644543	5644552	10	*	1
chr10	5644553	5644562	10	*	0
chr10	5644563	5644572	10	*	0
chr10	5644573	5644582	10	*	4
chr10	5644583	5644592	10	*	4
chr10	5644593	5644602	10	*	0
chr10	5644603	5644612	10	*	0
chr10	5644613	5644622	10	*	0
chr10	5644623	5644632	10	*	0
chr10	5644633	5644642	10	*	0
chr10	5644643	5644652	10	*	0
chr10	5644653	5644662	10	*	0
chr10	5644663	5644672	10	*	1
chr10	5644673	5644682	10	*	1
chr10	5644683	5644692	10	*	1
chr10	5644693	5644702	10	*	0
chr10	5644703	5644712	10	*	1
chr10	5644713	5644722	10	*	1
chr10	5644723	5644732	10	*	0
chr10	5644733	5644742	10	*	0
chr10	5644743	5644752	10	*	0
chr10	5644753	5644762	10	*	0
chr10	5644763	5644772	10	*	0
chr10	5644773	5644782	10	*	0
chr10	5644783	5644792	10	*	0
chr10	5644793	5644802	10	*	0
chr10	5644803	5644812	10	*	1
chr10	5644813	5644822	10	*	2
chr10	5644823	5644832	10	*	1
chr10	5644833	5644842	10	*	0
chr10	5644843	5644852	10	*	0
chr10	5644853	5644862	10	*	2
chr10	5644863	5644872	10	*	2
chr10	5644873	5644882	10	*	10
chr10	5644883	5644892	10	*	10
chr10	5644893	5644902	10	*	0
chr10	5644903	5644912	10	*	0
chr10	5644913	5644922	10	*	0
chr10	5644923	5644932	10	*	1
chr10	5644933	5644942	10	*	1
chr10	5644943	5644952	10	*	1
chr10	5644953	5644962	10	*	0
chr10	5644963	5644972	10	*	0
chr10	5644973	5644982	10	*	0
chr10	5644983	5644992	10	*	0
chr10	5644993	5645002	10	*	0
chr10	5645003	5645012	10	*	0
chr10	5645013	5645022	10	*	0
chr10	5645023	5645032	10	*	0
chr10	5645033	5645042	10	*	0
chr10	5645043	5645052	10	*	0
chr10	5645053	5645062	10	*	0
chr10	5645063	5645072	10	*	0
chr10	5645073	5645082	10	*	0
chr10	5645083	5645092	10	*	1
chr10	5645093	5645102	10	*	1
chr10	5645103	5645112	10	*	0
chr10	5645113	5645122	10	*	0
chr10	5645123	5645132	10	*	0
chr10	5645133	5645142	10	*	0
chr10	5645143	5645152	10	*	0
chr10	5645153	5645162	10	*	3
chr10	5645163	5645172	10	*	3
chr10	5645173	5645182	10	*	2
chr10	5645183	5645192	10	*	2
chr10	5645193	5645202	10	*	0
chr10	5645203	5645212	10	*	1
chr10	5645213	5645222	10	*	1
chr10	5645223	5645232	10	*	1
chr10	5645233	5645242	10	*	0
chr10	5645243	5645252	10	*	0
chr10	5645253	5645262	10	*	0
chr10	5645263	5645272	10	*	0
chr10	5645273	5645282	10	*	0
chr10	5645283	5645292	10	*	0
chr10	5645293	5645302	10	*	0
chr10	5645303	5645312	10	*	0
chr10	5645313	5645322	10	*	0
chr10	5645323	5645332	10	*	0
chr10	5645333	5645342	10	*	0
chr10	5645343	5645352	10	*	0
chr10	5645353	5645362	10	*	0
chr10	5645363	5645372	10	*	0
chr10	5645373	5645382	10	*	0
chr10	5645383	5645392	10	*	4
chr10	5645393	5645402	10	*	4
chr10	5645403	5645412	10	*	0
chr10	5645413	5645422	10	*	0
chr10	5645423	5645432	10	*	0
chr10	5645433	5645442	10	*	0
chr10	5645443	5645452	10	*	0
chr10	5645453	5645462	10	*	0
chr10	5645463	5645472	10	*	0
chr10	5645473	5645482	10	*	0
chr10	5645483	5645492	10	*	3
chr10	5645493	5645502	10	*	4
chr10	5645503	5645512	10	*	1
chr10	5645513	5645522	10	*	0
chr10	5645523	5645532	10	*	0
chr10	5645533	5645542	10	*	0
chr10	5645543	5645552	10	*	0
chr10	5645553	5645562	10	*	1
chr10	5645563	5645572	10	*	1
chr10	5645573	5645582	10	*	1
chr10	5645583	5645592	10	*	0
chr10	5645593	5645602	10	*	0
chr10	5645603	5645612	10	*	0
chr10	5645613	5645622	10	*	0
chr10	5645623	5645632	10	*	0
chr10	5645633	5645642	10	*	0
chr10	5645643	5645652	10	*	0
chr10	5645653	5645662	10	*	0
chr10	5645663	5645672	10	*	0
chr10	5645673	5645682	10	*	0
chr10	5645683	5645692	10	*	0
chr10	5645693	5645702	10	*	0
chr10	5645703	5645712	10	*	0
chr10	5645713	5645722	10	*	1
chr10	5645723	5645732	10	*	1
chr10	5645733	5645742	10	*	1
chr10	5645743	5645752	10	*	6
chr10	5645753	5645762	10	*	6
chr10	5645763	5645772	10	*	0
chr10	5645773	5645782	10	*	0
chr10	5645783	5645792	10	*	0
chr10	5645793	5645802	10	*	0
chr10	5645803	5645812	10	*	3
chr10	5645813	5645822	10	*	3
chr10	5645823	5645832	10	*	1
chr10	5645833	5645842	10	*	1
chr10	5645843	5645852	10	*	0
chr10	5645853	5645862	10	*	0
chr10	5645863	5645872	10	*	0
chr10	5645873	5645882	10	*	0
chr10	5645883	5645892	10	*	2
chr10	5645893	5645902	10	*	2
chr10	5645903	5645912	10	*	3
chr10	5645913	5645922	10	*	2
chr10	5645923	5645932	10	*	0
chr10	5645933	5645942	10	*	0
chr10	5645943	5645952	10	*	1
chr10	5645953	5645962	10	*	1
chr10	5645963	5645972	10	*	1
chr10	5645973	5645982	10	*	0
chr10	5645983	5645992	10	*	1
chr10	5645993	5646002	10	*	3
chr10	5646003	5646012	10	*	2
chr10	5646013	5646022	10	*	0
chr10	5646023	5646032	10	*	0
chr10	5646033	5646042	10	*	0
chr10	5646043	5646052	10	*	0
chr10	5646053	5646062	10	*	0
chr10	5646063	5646072	10	*	0
chr10	5646073	5646082	10	*	0
chr10	5646083	5646092	10	*	1
chr10	5646093	5646102	10	*	1
chr10	5646103	5646112	10	*	1
chr10	5646113	5646122	10	*	1
chr10	5646123	5646132	10	*	0
chr10	5646133	5646142	10	*	0
chr10	5646143	5646152	10	*	0
chr10	5646153	5646162	10	*	3
chr10	5646163	5646172	10	*	4
chr10	5646173	5646182	10	*	3
chr10	5646183	5646192	10	*	0
chr10	5646193	5646202	10	*	0
chr10	5646203	5646212	10	*	0
chr10	5646213	5646222	10	*	0
chr10	5646223	5646232	10	*	0
chr10	5646233	5646242	10	*	0
chr10	5646243	5646252	10	*	0
chr10	5646253	5646262	10	*	0
chr10	5646263	5646272	10	*	0
chr10	5646273	5646282	10	*	0
chr10	5646283	5646292	10	*	1
chr10	5646293	5646302	10	*	1
chr10	5646303	5646312	10	*	0
chr10	5646313	5646322	10	*	0
chr10	5646323	5646332	10	*	0
chr10	5646333	5646342	10	*	0
chr10	5646343	5646352	10	*	0
chr10	5646353	5646362	10	*	0
chr10	5646363	5646372	10	*	0
chr10	5646373	5646382	10	*	0
chr10	5646383	5646392	10	*	0
chr10	5646393	5646402	10	*	0
chr10	5646403	5646412	10	*	0
chr10	5646413	5646422	10	*	0
chr10	5646423	5646432	10	*	0
chr10	5646433	5646442	10	*	0
chr10	5646443	5646452	10	*	0
chr10	5646453	5646462	10	*	0
chr10	5646463	5646472	10	*	0
chr10	5646473	5646482	10	*	0
chr10	5646483	5646492	10	*	0
chr10	5646493	5646502	10	*	0
chr10	5646503	5646512	10	*	0
chr10	5646513	5646522	10	*	1
chr10	5646523	5646532	10	*	1
chr10	5646533	5646542	10	*	2
chr10	5646543	5646552	10	*	1
chr10	5646553	5646562	10	*	0
chr10	5646563	5646572	10	*	0
chr10	5646573	5646582	10	*	2
chr10	5646583	5646592	10	*	2
chr10	5646593	5646602	10	*	2
chr10	5646603	5646612	10	*	1
chr10	5646613	5646622	10	*	1
chr10	5646623	5646632	10	*	0
chr10	5646633	5646642	10	*	4
chr10	5646643	5646652	10	*	4
chr10	5646653	5646662	10	*	1
chr10	5646663	5646672	10	*	1
chr10	5646673	5646682	10	*	0
chr10	5646683	5646692	10	*	0
chr10	5646693	5646702	10	*	0
chr10	5646703	5646712	10	*	0
chr10	5646713	5646722	10	*	0
chr10	5646723	5646732	10	*	0
chr10	5646733	5646742	10	*	0
chr10	5646743	5646752	10	*	0
chr10	5646753	5646762	10	*	0
chr10	5646763	5646772	10	*	0
chr10	5646773	5646782	10	*	0
chr10	5646783	5646792	10	*	0
chr10	5646793	5646802	10	*	0
chr10	5646803	5646812	10	*	0
chr10	5646813	5646822	10	*	17
chr10	5646823	5646832	10	*	17
chr10	5646833	5646842	10	*	0
chr10	5646843	5646852	10	*	0
chr10	5646853	5646862	10	*	0
chr10	5646863	5646872	10	*	0
chr10	5646873	5646882	10	*	0
chr10	5646883	5646892	10	*	0
chr10	5646893	5646902	10	*	0
chr10	5646903	5646912	10	*	1
chr10	5646913	5646922	10	*	2
chr10	5646923	5646932	10	*	2
chr10	5646933	5646942	10	*	2
