seqnames	start	end	width	strand	overlap_count
chr2	158596698	158596707	10	*	2
chr2	158596708	158596717	10	*	1
chr2	158596718	158596727	10	*	0
chr2	158596728	158596737	10	*	0
chr2	158596738	158596747	10	*	1
chr2	158596748	158596757	10	*	1
chr2	158596758	158596767	10	*	2
chr2	158596768	158596777	10	*	2
chr2	158596778	158596787	10	*	0
chr2	158596788	158596797	10	*	0
chr2	158596798	158596807	10	*	2
chr2	158596808	158596817	10	*	2
chr2	158596818	158596827	10	*	1
chr2	158596828	158596837	10	*	2
chr2	158596838	158596847	10	*	2
chr2	158596848	158596857	10	*	0
chr2	158596858	158596867	10	*	0
chr2	158596868	158596877	10	*	1
chr2	158596878	158596887	10	*	19
chr2	158596888	158596897	10	*	30
chr2	158596898	158596907	10	*	21
chr2	158596908	158596917	10	*	14
chr2	158596918	158596927	10	*	14
chr2	158596928	158596937	10	*	0
chr2	158596938	158596947	10	*	0
chr2	158596948	158596957	10	*	0
chr2	158596958	158596967	10	*	0
chr2	158596968	158596977	10	*	0
chr2	158596978	158596987	10	*	1
chr2	158596988	158596997	10	*	3
chr2	158596998	158597007	10	*	5
chr2	158597008	158597017	10	*	3
chr2	158597018	158597027	10	*	1
chr2	158597028	158597037	10	*	0
chr2	158597038	158597047	10	*	0
chr2	158597048	158597057	10	*	0
chr2	158597058	158597067	10	*	0
chr2	158597068	158597077	10	*	0
chr2	158597078	158597087	10	*	2
chr2	158597088	158597097	10	*	2
chr2	158597098	158597107	10	*	2
chr2	158597108	158597117	10	*	0
chr2	158597118	158597127	10	*	0
chr2	158597128	158597137	10	*	0
chr2	158597138	158597147	10	*	0
chr2	158597148	158597157	10	*	0
chr2	158597158	158597167	10	*	1
chr2	158597168	158597177	10	*	18
chr2	158597178	158597187	10	*	18
chr2	158597188	158597197	10	*	0
chr2	158597198	158597207	10	*	0
chr2	158597208	158597217	10	*	0
chr2	158597218	158597227	10	*	6
chr2	158597228	158597237	10	*	6
chr2	158597238	158597247	10	*	2
chr2	158597248	158597257	10	*	1
chr2	158597258	158597267	10	*	1
chr2	158597268	158597277	10	*	0
chr2	158597278	158597287	10	*	0
chr2	158597288	158597297	10	*	1
chr2	158597298	158597307	10	*	1
chr2	158597308	158597317	10	*	0
chr2	158597318	158597327	10	*	0
chr2	158597328	158597337	10	*	0
chr2	158597338	158597347	10	*	0
chr2	158597348	158597357	10	*	0
chr2	158597358	158597367	10	*	0
chr2	158597368	158597377	10	*	1
chr2	158597378	158597387	10	*	1
chr2	158597388	158597397	10	*	0
chr2	158597398	158597407	10	*	0
chr2	158597408	158597417	10	*	0
chr2	158597418	158597427	10	*	5
chr2	158597428	158597437	10	*	5
chr2	158597438	158597447	10	*	0
chr2	158597448	158597457	10	*	0
chr2	158597458	158597467	10	*	1
chr2	158597468	158597477	10	*	1
chr2	158597478	158597487	10	*	1
chr2	158597488	158597497	10	*	2
chr2	158597498	158597507	10	*	4
chr2	158597508	158597517	10	*	2
chr2	158597518	158597527	10	*	0
chr2	158597528	158597537	10	*	0
chr2	158597538	158597547	10	*	1
chr2	158597548	158597557	10	*	4
chr2	158597558	158597567	10	*	4
chr2	158597568	158597577	10	*	3
chr2	158597578	158597587	10	*	0
chr2	158597588	158597597	10	*	0
chr2	158597598	158597607	10	*	1
chr2	158597608	158597617	10	*	1
chr2	158597618	158597627	10	*	2
chr2	158597628	158597637	10	*	1
chr2	158597638	158597647	10	*	0
chr2	158597648	158597657	10	*	0
chr2	158597658	158597667	10	*	1
chr2	158597668	158597677	10	*	1
chr2	158597678	158597687	10	*	0
chr2	158597688	158597697	10	*	0
chr2	158597698	158597707	10	*	0
chr2	158597708	158597717	10	*	0
chr2	158597718	158597727	10	*	0
chr2	158597728	158597737	10	*	0
chr2	158597738	158597747	10	*	0
chr2	158597748	158597757	10	*	0
chr2	158597758	158597767	10	*	1
chr2	158597768	158597777	10	*	1
chr2	158597778	158597787	10	*	1
chr2	158597788	158597797	10	*	1
chr2	158597798	158597807	10	*	1
chr2	158597808	158597817	10	*	0
chr2	158597818	158597827	10	*	0
chr2	158597828	158597837	10	*	0
chr2	158597838	158597847	10	*	0
chr2	158597848	158597857	10	*	0
chr2	158597858	158597867	10	*	0
chr2	158597868	158597877	10	*	0
chr2	158597878	158597887	10	*	1
chr2	158597888	158597897	10	*	3
chr2	158597898	158597907	10	*	3
chr2	158597908	158597917	10	*	8
chr2	158597918	158597927	10	*	10
chr2	158597928	158597937	10	*	2
chr2	158597938	158597947	10	*	0
chr2	158597948	158597957	10	*	0
chr2	158597958	158597967	10	*	0
chr2	158597968	158597977	10	*	0
chr2	158597978	158597987	10	*	0
chr2	158597988	158597997	10	*	7
chr2	158597998	158598007	10	*	7
chr2	158598008	158598017	10	*	0
chr2	158598018	158598027	10	*	0
chr2	158598028	158598037	10	*	0
chr2	158598038	158598047	10	*	0
chr2	158598048	158598057	10	*	0
chr2	158598058	158598067	10	*	1
chr2	158598068	158598077	10	*	1
chr2	158598078	158598087	10	*	3
chr2	158598088	158598097	10	*	3
chr2	158598098	158598107	10	*	1
chr2	158598108	158598117	10	*	4
chr2	158598118	158598127	10	*	4
chr2	158598128	158598137	10	*	0
chr2	158598138	158598147	10	*	7
chr2	158598148	158598157	10	*	7
chr2	158598158	158598167	10	*	0
chr2	158598168	158598177	10	*	0
chr2	158598178	158598187	10	*	1
chr2	158598188	158598197	10	*	4
chr2	158598198	158598207	10	*	6
chr2	158598208	158598217	10	*	4
chr2	158598218	158598227	10	*	2
chr2	158598228	158598237	10	*	0
chr2	158598238	158598247	10	*	0
chr2	158598248	158598257	10	*	0
chr2	158598258	158598267	10	*	0
chr2	158598268	158598277	10	*	0
chr2	158598278	158598287	10	*	0
chr2	158598288	158598297	10	*	0
chr2	158598298	158598307	10	*	5
chr2	158598308	158598317	10	*	6
chr2	158598318	158598327	10	*	4
chr2	158598328	158598337	10	*	3
chr2	158598338	158598347	10	*	0
chr2	158598348	158598357	10	*	1
chr2	158598358	158598367	10	*	1
chr2	158598368	158598377	10	*	1
chr2	158598378	158598387	10	*	1
chr2	158598388	158598397	10	*	1
chr2	158598398	158598407	10	*	0
chr2	158598408	158598417	10	*	1
chr2	158598418	158598427	10	*	2
chr2	158598428	158598437	10	*	1
chr2	158598438	158598447	10	*	0
chr2	158598448	158598457	10	*	3
chr2	158598458	158598467	10	*	3
chr2	158598468	158598477	10	*	0
chr2	158598478	158598487	10	*	0
chr2	158598488	158598497	10	*	0
chr2	158598498	158598507	10	*	1
chr2	158598508	158598517	10	*	1
chr2	158598518	158598527	10	*	1
chr2	158598528	158598537	10	*	0
chr2	158598538	158598547	10	*	3
chr2	158598548	158598557	10	*	3
chr2	158598558	158598567	10	*	2
chr2	158598568	158598577	10	*	4
chr2	158598578	158598587	10	*	4
chr2	158598588	158598597	10	*	8
chr2	158598598	158598607	10	*	5
chr2	158598608	158598617	10	*	4
chr2	158598618	158598627	10	*	0
chr2	158598628	158598637	10	*	0
chr2	158598638	158598647	10	*	0
chr2	158598648	158598657	10	*	0
chr2	158598658	158598667	10	*	0
chr2	158598668	158598677	10	*	0
chr2	158598678	158598687	10	*	0
chr2	158598688	158598697	10	*	0
chr2	158598698	158598707	10	*	3
chr2	158598708	158598717	10	*	3
chr2	158598718	158598727	10	*	0
chr2	158598728	158598737	10	*	1
chr2	158598738	158598747	10	*	1
chr2	158598748	158598757	10	*	7
chr2	158598758	158598767	10	*	7
chr2	158598768	158598777	10	*	7
chr2	158598778	158598787	10	*	3
chr2	158598788	158598797	10	*	2
chr2	158598798	158598807	10	*	2
chr2	158598808	158598817	10	*	4
chr2	158598818	158598827	10	*	4
chr2	158598828	158598837	10	*	0
chr2	158598838	158598847	10	*	0
chr2	158598848	158598857	10	*	0
chr2	158598858	158598867	10	*	0
chr2	158598868	158598877	10	*	0
chr2	158598878	158598887	10	*	0
chr2	158598888	158598897	10	*	0
chr2	158598898	158598907	10	*	0
chr2	158598908	158598917	10	*	5
chr2	158598918	158598927	10	*	5
chr2	158598928	158598937	10	*	0
chr2	158598938	158598947	10	*	0
chr2	158598948	158598957	10	*	0
chr2	158598958	158598967	10	*	0
chr2	158598968	158598977	10	*	0
chr2	158598978	158598987	10	*	1
chr2	158598988	158598997	10	*	2
chr2	158598998	158599007	10	*	1
chr2	158599008	158599017	10	*	0
chr2	158599018	158599027	10	*	0
chr2	158599028	158599037	10	*	0
chr2	158599038	158599047	10	*	0
chr2	158599048	158599057	10	*	0
chr2	158599058	158599067	10	*	0
chr2	158599068	158599077	10	*	0
chr2	158599078	158599087	10	*	0
chr2	158599088	158599097	10	*	0
chr2	158599098	158599107	10	*	0
chr2	158599108	158599117	10	*	0
chr2	158599118	158599127	10	*	0
chr2	158599128	158599137	10	*	10
chr2	158599138	158599147	10	*	11
chr2	158599148	158599157	10	*	1
chr2	158599158	158599167	10	*	1
chr2	158599168	158599177	10	*	4
chr2	158599178	158599187	10	*	4
chr2	158599188	158599197	10	*	0
chr2	158599198	158599207	10	*	1
chr2	158599208	158599217	10	*	1
chr2	158599218	158599227	10	*	0
chr2	158599228	158599237	10	*	0
chr2	158599238	158599247	10	*	1
chr2	158599248	158599257	10	*	2
chr2	158599258	158599267	10	*	1
chr2	158599268	158599277	10	*	0
chr2	158599278	158599287	10	*	1
chr2	158599288	158599297	10	*	1
chr2	158599298	158599307	10	*	1
chr2	158599308	158599317	10	*	2
chr2	158599318	158599327	10	*	2
chr2	158599328	158599337	10	*	0
chr2	158599338	158599347	10	*	0
chr2	158599348	158599357	10	*	1
chr2	158599358	158599367	10	*	1
chr2	158599368	158599377	10	*	1
chr2	158599378	158599387	10	*	0
chr2	158599388	158599397	10	*	0
chr2	158599398	158599407	10	*	0
chr2	158599408	158599417	10	*	0
chr2	158599418	158599427	10	*	0
chr2	158599428	158599437	10	*	2
chr2	158599438	158599447	10	*	2
chr2	158599448	158599457	10	*	1
chr2	158599458	158599467	10	*	3
chr2	158599468	158599477	10	*	3
chr2	158599478	158599487	10	*	1
chr2	158599488	158599497	10	*	1
chr2	158599498	158599507	10	*	0
chr2	158599508	158599517	10	*	0
chr2	158599518	158599527	10	*	0
chr2	158599528	158599537	10	*	0
chr2	158599538	158599547	10	*	0
chr2	158599548	158599557	10	*	0
chr2	158599558	158599567	10	*	0
chr2	158599568	158599577	10	*	1
chr2	158599578	158599587	10	*	1
chr2	158599588	158599597	10	*	1
chr2	158599598	158599607	10	*	4
chr2	158599608	158599617	10	*	3
chr2	158599618	158599627	10	*	0
chr2	158599628	158599637	10	*	0
chr2	158599638	158599647	10	*	0
chr2	158599648	158599657	10	*	2
chr2	158599658	158599667	10	*	2
chr2	158599668	158599677	10	*	3
chr2	158599678	158599687	10	*	7
chr2	158599688	158599697	10	*	4
chr2	158599698	158599707	10	*	1
chr2	158599708	158599717	10	*	0
chr2	158599718	158599727	10	*	0
chr2	158599728	158599737	10	*	0
chr2	158599738	158599747	10	*	0
chr2	158599748	158599757	10	*	0
chr2	158599758	158599767	10	*	0
chr2	158599768	158599777	10	*	0
chr2	158599778	158599787	10	*	0
chr2	158599788	158599797	10	*	0
chr2	158599798	158599807	10	*	0
chr2	158599808	158599817	10	*	0
chr2	158599818	158599827	10	*	0
chr2	158599828	158599837	10	*	0
chr2	158599838	158599847	10	*	0
chr2	158599848	158599857	10	*	0
chr2	158599858	158599867	10	*	1
chr2	158599868	158599877	10	*	1
chr2	158599878	158599887	10	*	0
chr2	158599888	158599897	10	*	0
chr2	158599898	158599907	10	*	0
chr2	158599908	158599917	10	*	0
chr2	158599918	158599927	10	*	0
chr2	158599928	158599937	10	*	0
chr2	158599938	158599947	10	*	0
chr2	158599948	158599957	10	*	0
chr2	158599958	158599967	10	*	0
chr2	158599968	158599977	10	*	0
chr2	158599978	158599987	10	*	14
chr2	158599988	158599997	10	*	14
chr2	158599998	158600007	10	*	3
chr2	158600008	158600017	10	*	0
chr2	158600018	158600027	10	*	0
chr2	158600028	158600037	10	*	0
chr2	158600038	158600047	10	*	0
chr2	158600048	158600057	10	*	0
chr2	158600058	158600067	10	*	0
chr2	158600068	158600077	10	*	0
chr2	158600078	158600087	10	*	1
chr2	158600088	158600097	10	*	1
chr2	158600098	158600107	10	*	1
chr2	158600108	158600117	10	*	0
chr2	158600118	158600127	10	*	5
chr2	158600128	158600137	10	*	5
chr2	158600138	158600147	10	*	3
chr2	158600148	158600157	10	*	3
chr2	158600158	158600167	10	*	1
chr2	158600168	158600177	10	*	3
chr2	158600178	158600187	10	*	2
chr2	158600188	158600197	10	*	0
chr2	158600198	158600207	10	*	0
chr2	158600208	158600217	10	*	0
chr2	158600218	158600227	10	*	0
chr2	158600228	158600237	10	*	0
chr2	158600238	158600247	10	*	0
chr2	158600248	158600257	10	*	0
chr2	158600258	158600267	10	*	0
chr2	158600268	158600277	10	*	0
chr2	158600278	158600287	10	*	0
chr2	158600288	158600297	10	*	0
chr2	158600298	158600307	10	*	0
chr2	158600308	158600317	10	*	0
chr2	158600318	158600327	10	*	0
chr2	158600328	158600337	10	*	0
chr2	158600338	158600347	10	*	0
chr2	158600348	158600357	10	*	0
chr2	158600358	158600367	10	*	0
chr2	158600368	158600377	10	*	0
chr2	158600378	158600387	10	*	0
chr2	158600388	158600397	10	*	0
chr2	158600398	158600407	10	*	0
chr2	158600408	158600417	10	*	0
chr2	158600418	158600427	10	*	0
chr2	158600428	158600437	10	*	0
chr2	158600438	158600447	10	*	0
chr2	158600448	158600457	10	*	0
chr2	158600458	158600467	10	*	0
chr2	158600468	158600477	10	*	1
chr2	158600478	158600487	10	*	1
chr2	158600488	158600497	10	*	0
chr2	158600498	158600507	10	*	0
chr2	158600508	158600517	10	*	0
chr2	158600518	158600527	10	*	0
chr2	158600528	158600537	10	*	0
chr2	158600538	158600547	10	*	0
chr2	158600548	158600557	10	*	0
chr2	158600558	158600567	10	*	0
chr2	158600568	158600577	10	*	0
chr2	158600578	158600587	10	*	0
chr2	158600588	158600597	10	*	0
chr2	158600598	158600607	10	*	0
chr2	158600608	158600617	10	*	0
chr2	158600618	158600627	10	*	0
chr2	158600628	158600637	10	*	0
chr2	158600638	158600647	10	*	0
chr2	158600648	158600657	10	*	0
chr2	158600658	158600667	10	*	0
chr2	158600668	158600677	10	*	0
chr2	158600678	158600687	10	*	1
chr2	158600688	158600697	10	*	2
chr2	158600698	158600707	10	*	1
chr2	158600708	158600717	10	*	0
chr2	158600718	158600727	10	*	0
chr2	158600728	158600737	10	*	0
chr2	158600738	158600747	10	*	1
chr2	158600748	158600757	10	*	1
chr2	158600758	158600767	10	*	0
chr2	158600768	158600777	10	*	1
chr2	158600778	158600787	10	*	2
chr2	158600788	158600797	10	*	2
chr2	158600798	158600807	10	*	2
chr2	158600808	158600817	10	*	1
chr2	158600818	158600827	10	*	0
chr2	158600828	158600837	10	*	0
chr2	158600838	158600847	10	*	0
chr2	158600848	158600857	10	*	0
chr2	158600858	158600867	10	*	1
chr2	158600868	158600877	10	*	2
chr2	158600878	158600887	10	*	1
chr2	158600888	158600897	10	*	0
chr2	158600898	158600907	10	*	0
chr2	158600908	158600917	10	*	0
chr2	158600918	158600927	10	*	0
chr2	158600928	158600937	10	*	1
chr2	158600938	158600947	10	*	1
chr2	158600948	158600957	10	*	0
chr2	158600958	158600967	10	*	0
chr2	158600968	158600977	10	*	0
chr2	158600978	158600987	10	*	0
chr2	158600988	158600997	10	*	0
chr2	158600998	158601007	10	*	0
chr2	158601008	158601017	10	*	0
chr2	158601018	158601027	10	*	0
chr2	158601028	158601037	10	*	1
chr2	158601038	158601047	10	*	1
chr2	158601048	158601057	10	*	1
chr2	158601058	158601067	10	*	1
chr2	158601068	158601077	10	*	1
chr2	158601078	158601087	10	*	0
chr2	158601088	158601097	10	*	1
chr2	158601098	158601107	10	*	1
chr2	158601108	158601117	10	*	0
chr2	158601118	158601127	10	*	0
chr2	158601128	158601137	10	*	0
chr2	158601138	158601147	10	*	0
chr2	158601148	158601157	10	*	0
chr2	158601158	158601167	10	*	0
chr2	158601168	158601177	10	*	0
chr2	158601178	158601187	10	*	0
chr2	158601188	158601197	10	*	1
chr2	158601198	158601207	10	*	1
chr2	158601208	158601217	10	*	0
chr2	158601218	158601227	10	*	0
chr2	158601228	158601237	10	*	0
chr2	158601238	158601247	10	*	0
chr2	158601248	158601257	10	*	0
chr2	158601258	158601267	10	*	0
chr2	158601268	158601277	10	*	0
chr2	158601278	158601287	10	*	0
chr2	158601288	158601297	10	*	0
chr2	158601298	158601307	10	*	0
chr2	158601308	158601317	10	*	3
chr2	158601318	158601327	10	*	3
chr2	158601328	158601337	10	*	7
chr2	158601338	158601347	10	*	4
chr2	158601348	158601357	10	*	2
chr2	158601358	158601367	10	*	1
chr2	158601368	158601377	10	*	4
chr2	158601378	158601387	10	*	4
chr2	158601388	158601397	10	*	0
chr2	158601398	158601407	10	*	0
chr2	158601408	158601417	10	*	0
chr2	158601418	158601427	10	*	0
chr2	158601428	158601437	10	*	0
chr2	158601438	158601447	10	*	0
chr2	158601448	158601457	10	*	7
chr2	158601458	158601467	10	*	7
chr2	158601468	158601477	10	*	0
chr2	158601478	158601487	10	*	0
chr2	158601488	158601497	10	*	0
chr2	158601498	158601507	10	*	0
chr2	158601508	158601517	10	*	0
chr2	158601518	158601527	10	*	0
chr2	158601528	158601537	10	*	0
chr2	158601538	158601547	10	*	0
chr2	158601548	158601557	10	*	0
chr2	158601558	158601567	10	*	0
chr2	158601568	158601577	10	*	0
chr2	158601578	158601587	10	*	3
chr2	158601588	158601597	10	*	3
chr2	158601598	158601607	10	*	0
chr2	158601608	158601617	10	*	1
chr2	158601618	158601627	10	*	1
chr2	158601628	158601637	10	*	1
chr2	158601638	158601647	10	*	0
chr2	158601648	158601657	10	*	1
chr2	158601658	158601667	10	*	1
chr2	158601668	158601677	10	*	1
chr2	158601678	158601687	10	*	1
chr2	158601688	158601697	10	*	1
chr2	158601698	158601707	10	*	1
chr2	158601708	158601717	10	*	0
chr2	158601718	158601727	10	*	1
chr2	158601728	158601737	10	*	1
chr2	158601738	158601747	10	*	1
chr2	158601748	158601757	10	*	0
chr2	158601758	158601767	10	*	0
chr2	158601768	158601777	10	*	0
chr2	158601778	158601787	10	*	0
chr2	158601788	158601797	10	*	0
chr2	158601798	158601807	10	*	0
chr2	158601808	158601817	10	*	0
chr2	158601818	158601827	10	*	0
chr2	158601828	158601837	10	*	2
chr2	158601838	158601847	10	*	2
chr2	158601848	158601857	10	*	0
chr2	158601858	158601867	10	*	0
chr2	158601868	158601877	10	*	0
chr2	158601878	158601887	10	*	0
chr2	158601888	158601897	10	*	0
chr2	158601898	158601907	10	*	0
chr2	158601908	158601917	10	*	0
chr2	158601918	158601927	10	*	0
chr2	158601928	158601937	10	*	0
chr2	158601938	158601947	10	*	0
chr2	158601948	158601957	10	*	0
chr2	158601958	158601967	10	*	1
chr2	158601968	158601977	10	*	1
chr2	158601978	158601987	10	*	0
chr2	158601988	158601997	10	*	0
chr2	158601998	158602007	10	*	0
chr2	158602008	158602017	10	*	0
chr2	158602018	158602027	10	*	0
chr2	158602028	158602037	10	*	0
chr2	158602038	158602047	10	*	0
chr2	158602048	158602057	10	*	0
chr2	158602058	158602067	10	*	1
chr2	158602068	158602077	10	*	1
chr2	158602078	158602087	10	*	2
chr2	158602088	158602097	10	*	3
chr2	158602098	158602107	10	*	1
chr2	158602108	158602117	10	*	0
chr2	158602118	158602127	10	*	0
chr2	158602128	158602137	10	*	0
chr2	158602138	158602147	10	*	0
chr2	158602148	158602157	10	*	1
chr2	158602158	158602167	10	*	1
chr2	158602168	158602177	10	*	1
chr2	158602178	158602187	10	*	2
chr2	158602188	158602197	10	*	1
chr2	158602198	158602207	10	*	0
chr2	158602208	158602217	10	*	0
chr2	158602218	158602227	10	*	1
chr2	158602228	158602237	10	*	1
chr2	158602238	158602247	10	*	1
chr2	158602248	158602257	10	*	0
chr2	158602258	158602267	10	*	1
chr2	158602268	158602277	10	*	1
chr2	158602278	158602287	10	*	2
chr2	158602288	158602297	10	*	5
chr2	158602298	158602307	10	*	4
chr2	158602308	158602317	10	*	0
chr2	158602318	158602327	10	*	0
chr2	158602328	158602337	10	*	0
chr2	158602338	158602347	10	*	0
chr2	158602348	158602357	10	*	0
chr2	158602358	158602367	10	*	3
chr2	158602368	158602377	10	*	4
chr2	158602378	158602387	10	*	1
chr2	158602388	158602397	10	*	0
chr2	158602398	158602407	10	*	0
chr2	158602408	158602417	10	*	0
chr2	158602418	158602427	10	*	4
chr2	158602428	158602437	10	*	14
chr2	158602438	158602447	10	*	23
chr2	158602448	158602457	10	*	28
chr2	158602458	158602467	10	*	28
chr2	158602468	158602477	10	*	25
chr2	158602478	158602487	10	*	15
chr2	158602488	158602497	10	*	5
chr2	158602498	158602507	10	*	1
chr2	158602508	158602517	10	*	1
chr2	158602518	158602527	10	*	2
chr2	158602528	158602537	10	*	2
chr2	158602538	158602547	10	*	1
chr2	158602548	158602557	10	*	0
chr2	158602558	158602567	10	*	2
chr2	158602568	158602577	10	*	2
chr2	158602578	158602587	10	*	0
chr2	158602588	158602597	10	*	0
chr2	158602598	158602607	10	*	4
chr2	158602608	158602617	10	*	4
chr2	158602618	158602627	10	*	0
chr2	158602628	158602637	10	*	0
chr2	158602638	158602647	10	*	0
chr2	158602648	158602657	10	*	0
chr2	158602658	158602667	10	*	0
chr2	158602668	158602677	10	*	0
chr2	158602678	158602687	10	*	1
chr2	158602688	158602697	10	*	1
chr2	158602698	158602707	10	*	0
chr2	158602708	158602717	10	*	0
chr2	158602718	158602727	10	*	0
chr2	158602728	158602737	10	*	0
chr2	158602738	158602747	10	*	8
chr2	158602748	158602757	10	*	9
chr2	158602758	158602767	10	*	10
chr2	158602768	158602777	10	*	9
chr2	158602778	158602787	10	*	0
chr2	158602788	158602797	10	*	0
chr2	158602798	158602807	10	*	0
chr2	158602808	158602817	10	*	0
chr2	158602818	158602827	10	*	1
chr2	158602828	158602837	10	*	1
chr2	158602838	158602847	10	*	1
chr2	158602848	158602857	10	*	0
chr2	158602858	158602867	10	*	0
chr2	158602868	158602877	10	*	0
chr2	158602878	158602887	10	*	1
chr2	158602888	158602897	10	*	1
chr2	158602898	158602907	10	*	0
chr2	158602908	158602917	10	*	1
chr2	158602918	158602927	10	*	2
chr2	158602928	158602937	10	*	1
chr2	158602938	158602947	10	*	0
chr2	158602948	158602957	10	*	1
chr2	158602958	158602967	10	*	1
chr2	158602968	158602977	10	*	0
chr2	158602978	158602987	10	*	0
chr2	158602988	158602997	10	*	0
chr2	158602998	158603007	10	*	0
chr2	158603008	158603017	10	*	0
chr2	158603018	158603027	10	*	0
chr2	158603028	158603037	10	*	0
chr2	158603038	158603047	10	*	0
chr2	158603048	158603057	10	*	0
chr2	158603058	158603067	10	*	0
chr2	158603068	158603077	10	*	0
chr2	158603078	158603087	10	*	0
chr2	158603088	158603097	10	*	0
chr2	158603098	158603107	10	*	0
chr2	158603108	158603117	10	*	0
chr2	158603118	158603127	10	*	0
chr2	158603128	158603137	10	*	0
chr2	158603138	158603147	10	*	0
chr2	158603148	158603157	10	*	0
chr2	158603158	158603167	10	*	0
chr2	158603168	158603177	10	*	0
chr2	158603178	158603187	10	*	0
chr2	158603188	158603197	10	*	5
chr2	158603198	158603207	10	*	5
chr2	158603208	158603217	10	*	0
chr2	158603218	158603227	10	*	0
chr2	158603228	158603237	10	*	1
chr2	158603238	158603247	10	*	2
chr2	158603248	158603257	10	*	2
chr2	158603258	158603267	10	*	0
chr2	158603268	158603277	10	*	1
chr2	158603278	158603287	10	*	2
chr2	158603288	158603297	10	*	1
chr2	158603298	158603307	10	*	1
chr2	158603308	158603317	10	*	0
chr2	158603318	158603327	10	*	0
chr2	158603328	158603337	10	*	0
chr2	158603338	158603347	10	*	1
chr2	158603348	158603357	10	*	2
chr2	158603358	158603367	10	*	1
chr2	158603368	158603377	10	*	0
chr2	158603378	158603387	10	*	0
chr2	158603388	158603397	10	*	0
chr2	158603398	158603407	10	*	0
chr2	158603408	158603417	10	*	0
chr2	158603418	158603427	10	*	0
chr2	158603428	158603437	10	*	0
chr2	158603438	158603447	10	*	0
chr2	158603448	158603457	10	*	2
chr2	158603458	158603467	10	*	2
chr2	158603468	158603477	10	*	0
chr2	158603478	158603487	10	*	2
chr2	158603488	158603497	10	*	4
chr2	158603498	158603507	10	*	4
