seqnames	start	end	width	strand	overlap_count
chr15	78172127	78172136	10	*	0
chr15	78172137	78172146	10	*	0
chr15	78172147	78172156	10	*	0
chr15	78172157	78172166	10	*	0
chr15	78172167	78172176	10	*	1
chr15	78172177	78172186	10	*	1
chr15	78172187	78172196	10	*	0
chr15	78172197	78172206	10	*	1
chr15	78172207	78172216	10	*	1
chr15	78172217	78172226	10	*	1
chr15	78172227	78172236	10	*	0
chr15	78172237	78172246	10	*	0
chr15	78172247	78172256	10	*	0
chr15	78172257	78172266	10	*	0
chr15	78172267	78172276	10	*	0
chr15	78172277	78172286	10	*	1
chr15	78172287	78172296	10	*	1
chr15	78172297	78172306	10	*	1
chr15	78172307	78172316	10	*	0
chr15	78172317	78172326	10	*	0
chr15	78172327	78172336	10	*	0
chr15	78172337	78172346	10	*	0
chr15	78172347	78172356	10	*	0
chr15	78172357	78172366	10	*	1
chr15	78172367	78172376	10	*	1
chr15	78172377	78172386	10	*	0
chr15	78172387	78172396	10	*	0
chr15	78172397	78172406	10	*	0
chr15	78172407	78172416	10	*	1
chr15	78172417	78172426	10	*	1
chr15	78172427	78172436	10	*	0
chr15	78172437	78172446	10	*	0
chr15	78172447	78172456	10	*	0
chr15	78172457	78172466	10	*	0
chr15	78172467	78172476	10	*	0
chr15	78172477	78172486	10	*	0
chr15	78172487	78172496	10	*	0
chr15	78172497	78172506	10	*	0
chr15	78172507	78172516	10	*	0
chr15	78172517	78172526	10	*	0
chr15	78172527	78172536	10	*	1
chr15	78172537	78172546	10	*	3
chr15	78172547	78172556	10	*	4
chr15	78172557	78172566	10	*	9
chr15	78172567	78172576	10	*	8
chr15	78172577	78172586	10	*	5
chr15	78172587	78172596	10	*	0
chr15	78172597	78172606	10	*	0
chr15	78172607	78172616	10	*	1
chr15	78172617	78172626	10	*	1
chr15	78172627	78172636	10	*	1
chr15	78172637	78172646	10	*	0
chr15	78172647	78172656	10	*	0
chr15	78172657	78172666	10	*	0
chr15	78172667	78172676	10	*	1
chr15	78172677	78172686	10	*	1
chr15	78172687	78172696	10	*	0
chr15	78172697	78172706	10	*	0
chr15	78172707	78172716	10	*	0
chr15	78172717	78172726	10	*	0
chr15	78172727	78172736	10	*	0
chr15	78172737	78172746	10	*	1
chr15	78172747	78172756	10	*	1
chr15	78172757	78172766	10	*	1
chr15	78172767	78172776	10	*	1
chr15	78172777	78172786	10	*	1
chr15	78172787	78172796	10	*	0
chr15	78172797	78172806	10	*	1
chr15	78172807	78172816	10	*	2
chr15	78172817	78172826	10	*	1
chr15	78172827	78172836	10	*	0
chr15	78172837	78172846	10	*	0
chr15	78172847	78172856	10	*	2
chr15	78172857	78172866	10	*	6
chr15	78172867	78172876	10	*	4
chr15	78172877	78172886	10	*	0
chr15	78172887	78172896	10	*	1
chr15	78172897	78172906	10	*	1
chr15	78172907	78172916	10	*	1
chr15	78172917	78172926	10	*	0
chr15	78172927	78172936	10	*	0
chr15	78172937	78172946	10	*	0
chr15	78172947	78172956	10	*	0
chr15	78172957	78172966	10	*	13
chr15	78172967	78172976	10	*	13
chr15	78172977	78172986	10	*	0
chr15	78172987	78172996	10	*	0
chr15	78172997	78173006	10	*	0
chr15	78173007	78173016	10	*	0
chr15	78173017	78173026	10	*	0
chr15	78173027	78173036	10	*	0
chr15	78173037	78173046	10	*	0
chr15	78173047	78173056	10	*	0
chr15	78173057	78173066	10	*	1
chr15	78173067	78173076	10	*	3
chr15	78173077	78173086	10	*	2
chr15	78173087	78173096	10	*	1
chr15	78173097	78173106	10	*	3
chr15	78173107	78173116	10	*	3
chr15	78173117	78173126	10	*	2
chr15	78173127	78173136	10	*	0
chr15	78173137	78173146	10	*	0
chr15	78173147	78173156	10	*	0
chr15	78173157	78173166	10	*	0
chr15	78173167	78173176	10	*	0
chr15	78173177	78173186	10	*	0
chr15	78173187	78173196	10	*	0
chr15	78173197	78173206	10	*	3
chr15	78173207	78173216	10	*	4
chr15	78173217	78173226	10	*	1
chr15	78173227	78173236	10	*	0
chr15	78173237	78173246	10	*	0
chr15	78173247	78173256	10	*	0
chr15	78173257	78173266	10	*	1
chr15	78173267	78173276	10	*	1
chr15	78173277	78173286	10	*	0
chr15	78173287	78173296	10	*	0
chr15	78173297	78173306	10	*	0
chr15	78173307	78173316	10	*	0
chr15	78173317	78173326	10	*	0
chr15	78173327	78173336	10	*	0
chr15	78173337	78173346	10	*	0
chr15	78173347	78173356	10	*	0
chr15	78173357	78173366	10	*	0
chr15	78173367	78173376	10	*	0
chr15	78173377	78173386	10	*	9
chr15	78173387	78173396	10	*	11
chr15	78173397	78173406	10	*	2
chr15	78173407	78173416	10	*	0
chr15	78173417	78173426	10	*	0
chr15	78173427	78173436	10	*	1
chr15	78173437	78173446	10	*	1
chr15	78173447	78173456	10	*	1
chr15	78173457	78173466	10	*	0
chr15	78173467	78173476	10	*	4
chr15	78173477	78173486	10	*	4
chr15	78173487	78173496	10	*	3
chr15	78173497	78173506	10	*	0
chr15	78173507	78173516	10	*	0
chr15	78173517	78173526	10	*	1
chr15	78173527	78173536	10	*	1
chr15	78173537	78173546	10	*	0
chr15	78173547	78173556	10	*	1
chr15	78173557	78173566	10	*	5
chr15	78173567	78173576	10	*	5
chr15	78173577	78173586	10	*	5
chr15	78173587	78173596	10	*	12
chr15	78173597	78173606	10	*	7
chr15	78173607	78173616	10	*	0
chr15	78173617	78173626	10	*	0
chr15	78173627	78173636	10	*	0
chr15	78173637	78173646	10	*	1
chr15	78173647	78173656	10	*	1
chr15	78173657	78173666	10	*	0
chr15	78173667	78173676	10	*	0
chr15	78173677	78173686	10	*	0
chr15	78173687	78173696	10	*	0
chr15	78173697	78173706	10	*	0
chr15	78173707	78173716	10	*	0
chr15	78173717	78173726	10	*	0
chr15	78173727	78173736	10	*	0
chr15	78173737	78173746	10	*	0
chr15	78173747	78173756	10	*	0
chr15	78173757	78173766	10	*	0
chr15	78173767	78173776	10	*	0
chr15	78173777	78173786	10	*	0
chr15	78173787	78173796	10	*	2
chr15	78173797	78173806	10	*	4
chr15	78173807	78173816	10	*	4
chr15	78173817	78173826	10	*	4
chr15	78173827	78173836	10	*	11
chr15	78173837	78173846	10	*	11
chr15	78173847	78173856	10	*	0
chr15	78173857	78173866	10	*	4
chr15	78173867	78173876	10	*	4
chr15	78173877	78173886	10	*	2
chr15	78173887	78173896	10	*	2
chr15	78173897	78173906	10	*	0
chr15	78173907	78173916	10	*	0
chr15	78173917	78173926	10	*	0
chr15	78173927	78173936	10	*	0
chr15	78173937	78173946	10	*	0
chr15	78173947	78173956	10	*	1
chr15	78173957	78173966	10	*	1
chr15	78173967	78173976	10	*	0
chr15	78173977	78173986	10	*	1
chr15	78173987	78173996	10	*	0
chr15	78173997	78174006	10	*	0
chr15	78174007	78174016	10	*	0
chr15	78174017	78174026	10	*	0
chr15	78174027	78174036	10	*	0
chr15	78174037	78174046	10	*	0
chr15	78174047	78174056	10	*	0
chr15	78174057	78174066	10	*	2
chr15	78174067	78174076	10	*	2
chr15	78174077	78174086	10	*	1
chr15	78174087	78174096	10	*	0
chr15	78174097	78174106	10	*	0
chr15	78174107	78174116	10	*	0
chr15	78174117	78174126	10	*	2
chr15	78174127	78174136	10	*	2
chr15	78174137	78174146	10	*	0
chr15	78174147	78174156	10	*	1
chr15	78174157	78174166	10	*	1
chr15	78174167	78174176	10	*	1
chr15	78174177	78174186	10	*	1
chr15	78174187	78174196	10	*	4
chr15	78174197	78174206	10	*	4
chr15	78174207	78174216	10	*	1
chr15	78174217	78174226	10	*	0
chr15	78174227	78174236	10	*	0
chr15	78174237	78174246	10	*	0
chr15	78174247	78174256	10	*	1
chr15	78174257	78174266	10	*	3
chr15	78174267	78174276	10	*	2
chr15	78174277	78174286	10	*	2
chr15	78174287	78174296	10	*	1
chr15	78174297	78174306	10	*	1
chr15	78174307	78174316	10	*	1
chr15	78174317	78174326	10	*	1
chr15	78174327	78174336	10	*	1
chr15	78174337	78174346	10	*	0
chr15	78174347	78174356	10	*	2
chr15	78174357	78174366	10	*	2
chr15	78174367	78174376	10	*	0
chr15	78174377	78174386	10	*	0
chr15	78174387	78174396	10	*	1
chr15	78174397	78174406	10	*	4
chr15	78174407	78174416	10	*	3
chr15	78174417	78174426	10	*	5
chr15	78174427	78174436	10	*	2
chr15	78174437	78174446	10	*	0
chr15	78174447	78174456	10	*	0
chr15	78174457	78174466	10	*	0
chr15	78174467	78174476	10	*	1
chr15	78174477	78174486	10	*	1
chr15	78174487	78174496	10	*	1
chr15	78174497	78174506	10	*	1
chr15	78174507	78174516	10	*	1
chr15	78174517	78174526	10	*	0
chr15	78174527	78174536	10	*	0
chr15	78174537	78174546	10	*	0
chr15	78174547	78174556	10	*	0
chr15	78174557	78174566	10	*	2
chr15	78174567	78174576	10	*	2
chr15	78174577	78174586	10	*	1
chr15	78174587	78174596	10	*	0
chr15	78174597	78174606	10	*	0
chr15	78174607	78174616	10	*	0
chr15	78174617	78174626	10	*	0
chr15	78174627	78174636	10	*	0
chr15	78174637	78174646	10	*	0
chr15	78174647	78174656	10	*	0
chr15	78174657	78174666	10	*	0
chr15	78174667	78174676	10	*	0
chr15	78174677	78174686	10	*	0
chr15	78174687	78174696	10	*	1
chr15	78174697	78174706	10	*	1
chr15	78174707	78174716	10	*	1
chr15	78174717	78174726	10	*	0
chr15	78174727	78174736	10	*	2
chr15	78174737	78174746	10	*	3
chr15	78174747	78174756	10	*	1
chr15	78174757	78174766	10	*	0
chr15	78174767	78174776	10	*	1
chr15	78174777	78174786	10	*	1
chr15	78174787	78174796	10	*	0
chr15	78174797	78174806	10	*	0
chr15	78174807	78174816	10	*	1
chr15	78174817	78174826	10	*	2
chr15	78174827	78174836	10	*	1
chr15	78174837	78174846	10	*	0
chr15	78174847	78174856	10	*	0
chr15	78174857	78174866	10	*	0
chr15	78174867	78174876	10	*	0
chr15	78174877	78174886	10	*	0
chr15	78174887	78174896	10	*	0
chr15	78174897	78174906	10	*	0
chr15	78174907	78174916	10	*	0
chr15	78174917	78174926	10	*	1
chr15	78174927	78174936	10	*	1
chr15	78174937	78174946	10	*	0
chr15	78174947	78174956	10	*	2
chr15	78174957	78174966	10	*	2
chr15	78174967	78174976	10	*	2
chr15	78174977	78174986	10	*	0
chr15	78174987	78174996	10	*	0
chr15	78174997	78175006	10	*	0
chr15	78175007	78175016	10	*	0
chr15	78175017	78175026	10	*	0
chr15	78175027	78175036	10	*	0
chr15	78175037	78175046	10	*	3
chr15	78175047	78175056	10	*	3
chr15	78175057	78175066	10	*	0
chr15	78175067	78175076	10	*	0
chr15	78175077	78175086	10	*	4
chr15	78175087	78175096	10	*	4
chr15	78175097	78175106	10	*	0
chr15	78175107	78175116	10	*	1
chr15	78175117	78175126	10	*	3
chr15	78175127	78175136	10	*	2
chr15	78175137	78175146	10	*	2
chr15	78175147	78175156	10	*	2
chr15	78175157	78175166	10	*	0
chr15	78175167	78175176	10	*	1
chr15	78175177	78175186	10	*	1
chr15	78175187	78175196	10	*	0
chr15	78175197	78175206	10	*	2
chr15	78175207	78175216	10	*	2
chr15	78175217	78175226	10	*	1
chr15	78175227	78175236	10	*	0
chr15	78175237	78175246	10	*	1
chr15	78175247	78175256	10	*	1
chr15	78175257	78175266	10	*	0
chr15	78175267	78175276	10	*	0
chr15	78175277	78175286	10	*	0
chr15	78175287	78175296	10	*	2
chr15	78175297	78175306	10	*	2
chr15	78175307	78175316	10	*	0
chr15	78175317	78175326	10	*	0
chr15	78175327	78175336	10	*	0
chr15	78175337	78175346	10	*	0
chr15	78175347	78175356	10	*	0
chr15	78175357	78175366	10	*	3
chr15	78175367	78175376	10	*	4
chr15	78175377	78175386	10	*	3
chr15	78175387	78175396	10	*	3
chr15	78175397	78175406	10	*	0
chr15	78175407	78175416	10	*	11
chr15	78175417	78175426	10	*	11
chr15	78175427	78175436	10	*	0
chr15	78175437	78175446	10	*	0
chr15	78175447	78175456	10	*	0
chr15	78175457	78175466	10	*	0
chr15	78175467	78175476	10	*	0
chr15	78175477	78175486	10	*	0
chr15	78175487	78175496	10	*	1
chr15	78175497	78175506	10	*	1
chr15	78175507	78175516	10	*	1
chr15	78175517	78175526	10	*	0
chr15	78175527	78175536	10	*	0
chr15	78175537	78175546	10	*	0
chr15	78175547	78175556	10	*	0
chr15	78175557	78175566	10	*	0
chr15	78175567	78175576	10	*	0
chr15	78175577	78175586	10	*	1
chr15	78175587	78175596	10	*	1
chr15	78175597	78175606	10	*	1
chr15	78175607	78175616	10	*	0
chr15	78175617	78175626	10	*	0
chr15	78175627	78175636	10	*	0
chr15	78175637	78175646	10	*	0
chr15	78175647	78175656	10	*	0
chr15	78175657	78175666	10	*	0
chr15	78175667	78175676	10	*	0
chr15	78175677	78175686	10	*	0
chr15	78175687	78175696	10	*	2
chr15	78175697	78175706	10	*	2
chr15	78175707	78175716	10	*	3
chr15	78175717	78175726	10	*	3
chr15	78175727	78175736	10	*	1
chr15	78175737	78175746	10	*	1
chr15	78175747	78175756	10	*	1
chr15	78175757	78175766	10	*	1
chr15	78175767	78175776	10	*	0
chr15	78175777	78175786	10	*	1
chr15	78175787	78175796	10	*	2
chr15	78175797	78175806	10	*	2
chr15	78175807	78175816	10	*	4
chr15	78175817	78175826	10	*	3
chr15	78175827	78175836	10	*	0
chr15	78175837	78175846	10	*	0
chr15	78175847	78175856	10	*	0
chr15	78175857	78175866	10	*	0
chr15	78175867	78175876	10	*	0
chr15	78175877	78175886	10	*	0
chr15	78175887	78175896	10	*	0
chr15	78175897	78175906	10	*	0
chr15	78175907	78175916	10	*	0
chr15	78175917	78175926	10	*	0
chr15	78175927	78175936	10	*	0
chr15	78175937	78175946	10	*	0
chr15	78175947	78175956	10	*	1
chr15	78175957	78175966	10	*	1
chr15	78175967	78175976	10	*	0
chr15	78175977	78175986	10	*	0
chr15	78175987	78175996	10	*	1
chr15	78175997	78176006	10	*	1
chr15	78176007	78176016	10	*	2
chr15	78176017	78176026	10	*	1
chr15	78176027	78176036	10	*	1
chr15	78176037	78176046	10	*	4
chr15	78176047	78176056	10	*	4
chr15	78176057	78176066	10	*	0
chr15	78176067	78176076	10	*	0
chr15	78176077	78176086	10	*	0
chr15	78176087	78176096	10	*	0
chr15	78176097	78176106	10	*	0
chr15	78176107	78176116	10	*	1
chr15	78176117	78176126	10	*	1
chr15	78176127	78176136	10	*	1
chr15	78176137	78176146	10	*	0
chr15	78176147	78176156	10	*	0
chr15	78176157	78176166	10	*	0
chr15	78176167	78176176	10	*	0
chr15	78176177	78176186	10	*	1
chr15	78176187	78176196	10	*	29
chr15	78176197	78176206	10	*	36
chr15	78176207	78176216	10	*	15
chr15	78176217	78176226	10	*	1
chr15	78176227	78176236	10	*	4
chr15	78176237	78176246	10	*	3
chr15	78176247	78176256	10	*	0
chr15	78176257	78176266	10	*	0
chr15	78176267	78176276	10	*	0
chr15	78176277	78176286	10	*	0
chr15	78176287	78176296	10	*	0
chr15	78176297	78176306	10	*	0
chr15	78176307	78176316	10	*	0
chr15	78176317	78176326	10	*	9
chr15	78176327	78176336	10	*	9
chr15	78176337	78176346	10	*	1
chr15	78176347	78176356	10	*	1
chr15	78176357	78176366	10	*	1
chr15	78176367	78176376	10	*	0
chr15	78176377	78176386	10	*	1
chr15	78176387	78176396	10	*	1
chr15	78176397	78176406	10	*	0
chr15	78176407	78176416	10	*	0
chr15	78176417	78176426	10	*	0
chr15	78176427	78176436	10	*	0
chr15	78176437	78176446	10	*	0
chr15	78176447	78176456	10	*	0
chr15	78176457	78176466	10	*	0
chr15	78176467	78176476	10	*	0
chr15	78176477	78176486	10	*	0
chr15	78176487	78176496	10	*	0
chr15	78176497	78176506	10	*	0
chr15	78176507	78176516	10	*	0
chr15	78176517	78176526	10	*	0
chr15	78176527	78176536	10	*	0
chr15	78176537	78176546	10	*	1
chr15	78176547	78176556	10	*	2
chr15	78176557	78176566	10	*	1
chr15	78176567	78176576	10	*	5
chr15	78176577	78176586	10	*	6
chr15	78176587	78176596	10	*	1
chr15	78176597	78176606	10	*	2
chr15	78176607	78176616	10	*	2
chr15	78176617	78176626	10	*	0
chr15	78176627	78176636	10	*	0
chr15	78176637	78176646	10	*	0
chr15	78176647	78176656	10	*	0
chr15	78176657	78176666	10	*	0
chr15	78176667	78176676	10	*	0
chr15	78176677	78176686	10	*	0
chr15	78176687	78176696	10	*	2
chr15	78176697	78176706	10	*	2
chr15	78176707	78176716	10	*	1
chr15	78176717	78176726	10	*	0
chr15	78176727	78176736	10	*	0
chr15	78176737	78176746	10	*	22
chr15	78176747	78176756	10	*	22
chr15	78176757	78176766	10	*	3
chr15	78176767	78176776	10	*	13
chr15	78176777	78176786	10	*	13
chr15	78176787	78176796	10	*	2
chr15	78176797	78176806	10	*	1
chr15	78176807	78176816	10	*	1
chr15	78176817	78176826	10	*	2
chr15	78176827	78176836	10	*	1
chr15	78176837	78176846	10	*	0
chr15	78176847	78176856	10	*	0
chr15	78176857	78176866	10	*	1
chr15	78176867	78176876	10	*	2
chr15	78176877	78176886	10	*	1
chr15	78176887	78176896	10	*	1
chr15	78176897	78176906	10	*	0
chr15	78176907	78176916	10	*	0
chr15	78176917	78176926	10	*	1
chr15	78176927	78176936	10	*	1
chr15	78176937	78176946	10	*	1
chr15	78176947	78176956	10	*	0
chr15	78176957	78176966	10	*	0
chr15	78176967	78176976	10	*	1
chr15	78176977	78176986	10	*	14
chr15	78176987	78176996	10	*	15
chr15	78176997	78177006	10	*	6
chr15	78177007	78177016	10	*	2
chr15	78177017	78177026	10	*	1
chr15	78177027	78177036	10	*	0
chr15	78177037	78177046	10	*	0
chr15	78177047	78177056	10	*	0
chr15	78177057	78177066	10	*	0
chr15	78177067	78177076	10	*	0
chr15	78177077	78177086	10	*	0
chr15	78177087	78177096	10	*	0
chr15	78177097	78177106	10	*	0
chr15	78177107	78177116	10	*	0
chr15	78177117	78177126	10	*	4
chr15	78177127	78177136	10	*	4
chr15	78177137	78177146	10	*	0
chr15	78177147	78177156	10	*	0
chr15	78177157	78177166	10	*	0
chr15	78177167	78177176	10	*	0
chr15	78177177	78177186	10	*	0
chr15	78177187	78177196	10	*	0
chr15	78177197	78177206	10	*	0
chr15	78177207	78177216	10	*	0
chr15	78177217	78177226	10	*	0
chr15	78177227	78177236	10	*	0
chr15	78177237	78177246	10	*	0
chr15	78177247	78177256	10	*	4
chr15	78177257	78177266	10	*	4
chr15	78177267	78177276	10	*	2
chr15	78177277	78177286	10	*	6
chr15	78177287	78177296	10	*	16
chr15	78177297	78177306	10	*	22
chr15	78177307	78177316	10	*	14
chr15	78177317	78177326	10	*	0
chr15	78177327	78177336	10	*	0
chr15	78177337	78177346	10	*	0
chr15	78177347	78177356	10	*	10
chr15	78177357	78177366	10	*	10
chr15	78177367	78177376	10	*	2
chr15	78177377	78177386	10	*	2
chr15	78177387	78177396	10	*	1
chr15	78177397	78177406	10	*	1
chr15	78177407	78177416	10	*	1
chr15	78177417	78177426	10	*	0
chr15	78177427	78177436	10	*	0
chr15	78177437	78177446	10	*	0
chr15	78177447	78177456	10	*	0
chr15	78177457	78177466	10	*	13
chr15	78177467	78177476	10	*	13
chr15	78177477	78177486	10	*	0
chr15	78177487	78177496	10	*	0
chr15	78177497	78177506	10	*	0
chr15	78177507	78177516	10	*	0
chr15	78177517	78177526	10	*	0
chr15	78177527	78177536	10	*	0
chr15	78177537	78177546	10	*	0
chr15	78177547	78177556	10	*	0
chr15	78177557	78177566	10	*	0
chr15	78177567	78177576	10	*	1
chr15	78177577	78177586	10	*	1
chr15	78177587	78177596	10	*	1
chr15	78177597	78177606	10	*	1
chr15	78177607	78177616	10	*	0
chr15	78177617	78177626	10	*	0
chr15	78177627	78177636	10	*	0
chr15	78177637	78177646	10	*	1
chr15	78177647	78177656	10	*	1
chr15	78177657	78177666	10	*	0
chr15	78177667	78177676	10	*	1
chr15	78177677	78177686	10	*	1
chr15	78177687	78177696	10	*	1
chr15	78177697	78177706	10	*	1
chr15	78177707	78177716	10	*	0
chr15	78177717	78177726	10	*	0
chr15	78177727	78177736	10	*	0
chr15	78177737	78177746	10	*	0
chr15	78177747	78177756	10	*	2
chr15	78177757	78177766	10	*	2
chr15	78177767	78177776	10	*	2
chr15	78177777	78177786	10	*	0
chr15	78177787	78177796	10	*	0
chr15	78177797	78177806	10	*	0
chr15	78177807	78177816	10	*	0
chr15	78177817	78177826	10	*	0
chr15	78177827	78177836	10	*	0
chr15	78177837	78177846	10	*	1
chr15	78177847	78177856	10	*	2
chr15	78177857	78177866	10	*	4
chr15	78177867	78177876	10	*	4
chr15	78177877	78177886	10	*	2
chr15	78177887	78177896	10	*	0
chr15	78177897	78177906	10	*	0
chr15	78177907	78177916	10	*	0
chr15	78177917	78177926	10	*	0
chr15	78177927	78177936	10	*	0
chr15	78177937	78177946	10	*	8
chr15	78177947	78177956	10	*	9
chr15	78177957	78177966	10	*	2
chr15	78177967	78177976	10	*	1
chr15	78177977	78177986	10	*	1
chr15	78177987	78177996	10	*	3
chr15	78177997	78178006	10	*	3
chr15	78178007	78178016	10	*	1
chr15	78178017	78178026	10	*	0
chr15	78178027	78178036	10	*	0
chr15	78178037	78178046	10	*	0
chr15	78178047	78178056	10	*	0
chr15	78178057	78178066	10	*	0
chr15	78178067	78178076	10	*	0
chr15	78178077	78178086	10	*	0
chr15	78178087	78178096	10	*	0
chr15	78178097	78178106	10	*	0
chr15	78178107	78178116	10	*	0
chr15	78178117	78178126	10	*	0
chr15	78178127	78178136	10	*	0
chr15	78178137	78178146	10	*	0
chr15	78178147	78178156	10	*	0
chr15	78178157	78178166	10	*	0
chr15	78178167	78178176	10	*	0
chr15	78178177	78178186	10	*	0
chr15	78178187	78178196	10	*	0
chr15	78178197	78178206	10	*	0
chr15	78178207	78178216	10	*	0
chr15	78178217	78178226	10	*	0
chr15	78178227	78178236	10	*	0
chr15	78178237	78178246	10	*	1
chr15	78178247	78178256	10	*	1
chr15	78178257	78178266	10	*	0
chr15	78178267	78178276	10	*	0
chr15	78178277	78178286	10	*	1
chr15	78178287	78178296	10	*	2
chr15	78178297	78178306	10	*	5
chr15	78178307	78178316	10	*	3
chr15	78178317	78178326	10	*	0
chr15	78178327	78178336	10	*	0
chr15	78178337	78178346	10	*	0
chr15	78178347	78178356	10	*	4
chr15	78178357	78178366	10	*	5
chr15	78178367	78178376	10	*	6
chr15	78178377	78178386	10	*	12
chr15	78178387	78178396	10	*	10
chr15	78178397	78178406	10	*	1
chr15	78178407	78178416	10	*	0
chr15	78178417	78178426	10	*	0
chr15	78178427	78178436	10	*	0
chr15	78178437	78178446	10	*	0
chr15	78178447	78178456	10	*	0
chr15	78178457	78178466	10	*	0
chr15	78178467	78178476	10	*	0
chr15	78178477	78178486	10	*	0
chr15	78178487	78178496	10	*	6
chr15	78178497	78178506	10	*	6
chr15	78178507	78178516	10	*	0
chr15	78178517	78178526	10	*	0
chr15	78178527	78178536	10	*	0
chr15	78178537	78178546	10	*	0
chr15	78178547	78178556	10	*	2
chr15	78178557	78178566	10	*	3
chr15	78178567	78178576	10	*	1
chr15	78178577	78178586	10	*	4
chr15	78178587	78178596	10	*	4
chr15	78178597	78178606	10	*	0
chr15	78178607	78178616	10	*	0
chr15	78178617	78178626	10	*	7
chr15	78178627	78178636	10	*	7
chr15	78178637	78178646	10	*	0
chr15	78178647	78178656	10	*	0
chr15	78178657	78178666	10	*	0
chr15	78178667	78178676	10	*	0
chr15	78178677	78178686	10	*	0
chr15	78178687	78178696	10	*	0
chr15	78178697	78178706	10	*	0
chr15	78178707	78178716	10	*	4
chr15	78178717	78178726	10	*	14
chr15	78178727	78178736	10	*	21
chr15	78178737	78178746	10	*	14
chr15	78178747	78178756	10	*	4
chr15	78178757	78178766	10	*	0
chr15	78178767	78178776	10	*	0
chr15	78178777	78178786	10	*	3
chr15	78178787	78178796	10	*	3
chr15	78178797	78178806	10	*	3
chr15	78178807	78178816	10	*	0
chr15	78178817	78178826	10	*	0
chr15	78178827	78178836	10	*	0
chr15	78178837	78178846	10	*	0
chr15	78178847	78178856	10	*	0
chr15	78178857	78178866	10	*	0
