seqnames	start	end	width	strand	overlap_count
chr15	78181117	78181216	100	*	0
chr15	78181217	78181316	100	*	11
chr15	78181317	78181416	100	*	7
chr15	78181417	78181516	100	*	2
chr15	78181517	78181616	100	*	2
chr15	78181617	78181716	100	*	2
chr15	78181717	78181816	100	*	0
chr15	78181817	78181916	100	*	8
chr15	78181917	78182016	100	*	6
chr15	78182017	78182116	100	*	3
chr15	78182117	78182216	100	*	12
chr15	78182217	78182316	100	*	13
chr15	78182317	78182416	100	*	0
chr15	78182417	78182516	100	*	4
chr15	78182517	78182616	100	*	7
chr15	78182617	78182716	100	*	3
chr15	78182717	78182816	100	*	4
chr15	78182817	78182916	100	*	6
chr15	78182917	78183016	100	*	1
chr15	78183017	78183116	100	*	4
chr15	78183117	78183216	100	*	4
chr15	78183217	78183316	100	*	12
chr15	78183317	78183416	100	*	8
chr15	78183417	78183516	100	*	17
chr15	78183517	78183616	100	*	1
chr15	78183617	78183716	100	*	4
chr15	78183717	78183816	100	*	7
chr15	78183817	78183916	100	*	4
chr15	78183917	78184016	100	*	2
chr15	78184017	78184116	100	*	3
chr15	78184117	78184216	100	*	1
chr15	78184217	78184316	100	*	5
chr15	78184317	78184416	100	*	5
chr15	78184417	78184516	100	*	6
chr15	78184517	78184616	100	*	6
chr15	78184617	78184716	100	*	6
chr15	78184717	78184816	100	*	2
chr15	78184817	78184916	100	*	6
chr15	78184917	78185016	100	*	3
chr15	78185017	78185116	100	*	10
chr15	78185117	78185216	100	*	11
chr15	78185217	78185316	100	*	4
chr15	78185317	78185416	100	*	6
chr15	78185417	78185516	100	*	3
chr15	78185517	78185616	100	*	23
chr15	78185617	78185716	100	*	3
chr15	78185717	78185816	100	*	27
chr15	78185817	78185916	100	*	15
chr15	78185917	78186016	100	*	4
chr15	78186017	78186116	100	*	6
chr15	78186117	78186216	100	*	3
chr15	78186217	78186316	100	*	13
chr15	78186317	78186416	100	*	10
chr15	78186417	78186516	100	*	6
chr15	78186517	78186616	100	*	4
chr15	78186617	78186716	100	*	12
chr15	78186717	78186816	100	*	6
chr15	78186817	78186916	100	*	31
chr15	78186917	78187016	100	*	4
chr15	78187017	78187116	100	*	14
chr15	78187117	78187216	100	*	14
chr15	78187217	78187316	100	*	10
chr15	78187317	78187416	100	*	5
chr15	78187417	78187516	100	*	0
chr15	78187517	78187616	100	*	38
chr15	78187617	78187716	100	*	20
chr15	78187717	78187816	100	*	8
chr15	78187817	78187916	100	*	8
chr15	78187917	78188016	100	*	7
chr15	78188017	78188116	100	*	2
chr15	78188117	78188216	100	*	2
chr15	78188217	78188316	100	*	4
chr15	78188317	78188416	100	*	2
chr15	78188417	78188516	100	*	2
chr15	78188517	78188616	100	*	1
chr15	78188617	78188716	100	*	3
chr15	78188717	78188816	100	*	1
chr15	78188817	78188916	100	*	2
chr15	78188917	78189016	100	*	7
chr15	78189017	78189116	100	*	1
chr15	78189117	78189216	100	*	7
chr15	78189217	78189316	100	*	7
chr15	78189317	78189416	100	*	4
chr15	78189417	78189516	100	*	9
chr15	78189517	78189616	100	*	5
chr15	78189617	78189716	100	*	4
chr15	78189717	78189816	100	*	2
chr15	78189817	78189916	100	*	8
chr15	78189917	78190016	100	*	8
chr15	78190017	78190116	100	*	5
chr15	78190117	78190216	100	*	4
chr15	78190217	78190316	100	*	2
chr15	78190317	78190416	100	*	0
chr15	78190417	78190516	100	*	3
chr15	78190517	78190616	100	*	5
chr15	78190617	78190716	100	*	5
chr15	78190717	78190816	100	*	2
chr15	78190817	78190916	100	*	4
chr15	78190917	78191016	100	*	1
chr15	78191017	78191116	100	*	3
chr15	78191117	78191216	100	*	6
chr15	78191217	78191316	100	*	6
chr15	78191317	78191416	100	*	5
chr15	78191417	78191516	100	*	8
chr15	78191517	78191616	100	*	20
chr15	78191617	78191716	100	*	2
chr15	78191717	78191816	100	*	4
chr15	78191817	78191916	100	*	18
chr15	78191917	78192016	100	*	0
chr15	78192017	78192116	100	*	9
chr15	78192117	78192216	100	*	2
chr15	78192217	78192316	100	*	6
chr15	78192317	78192416	100	*	7
chr15	78192417	78192516	100	*	3
chr15	78192517	78192616	100	*	3
chr15	78192617	78192716	100	*	9
chr15	78192717	78192816	100	*	3
chr15	78192817	78192916	100	*	2
chr15	78192917	78193016	100	*	21
chr15	78193017	78193116	100	*	3
chr15	78193117	78193216	100	*	8
chr15	78193217	78193316	100	*	18
chr15	78193317	78193416	100	*	5
chr15	78193417	78193516	100	*	4
chr15	78193517	78193616	100	*	1
chr15	78193617	78193716	100	*	6
chr15	78193717	78193816	100	*	8
chr15	78193817	78193916	100	*	7
chr15	78193917	78194016	100	*	2
chr15	78194017	78194116	100	*	10
chr15	78194117	78194216	100	*	5
chr15	78194217	78194316	100	*	3
chr15	78194317	78194416	100	*	26
chr15	78194417	78194516	100	*	7
chr15	78194517	78194616	100	*	1
chr15	78194617	78194716	100	*	0
chr15	78194717	78194816	100	*	1
chr15	78194817	78194916	100	*	1
chr15	78194917	78195016	100	*	6
chr15	78195017	78195116	100	*	22
chr15	78195117	78195216	100	*	3
chr15	78195217	78195316	100	*	5
chr15	78195317	78195416	100	*	10
chr15	78195417	78195516	100	*	2
chr15	78195517	78195616	100	*	1
chr15	78195617	78195716	100	*	9
chr15	78195717	78195816	100	*	2
chr15	78195817	78195916	100	*	5
chr15	78195917	78196016	100	*	0
chr15	78196017	78196116	100	*	10
chr15	78196117	78196216	100	*	5
chr15	78196217	78196316	100	*	3
chr15	78196317	78196416	100	*	2
chr15	78196417	78196516	100	*	6
chr15	78196517	78196616	100	*	1
chr15	78196617	78196716	100	*	3
chr15	78196717	78196816	100	*	2
chr15	78196817	78196916	100	*	1
chr15	78196917	78197016	100	*	0
chr15	78197017	78197116	100	*	15
chr15	78197117	78197216	100	*	4
chr15	78197217	78197316	100	*	12
chr15	78197317	78197416	100	*	5
chr15	78197417	78197516	100	*	1
chr15	78197517	78197616	100	*	23
chr15	78197617	78197716	100	*	5
chr15	78197717	78197816	100	*	1
chr15	78197817	78197916	100	*	0
chr15	78197917	78198016	100	*	2
chr15	78198017	78198116	100	*	0
chr15	78198117	78198216	100	*	0
chr15	78198217	78198316	100	*	1
chr15	78198317	78198416	100	*	5
chr15	78198417	78198516	100	*	11
chr15	78198517	78198616	100	*	2
chr15	78198617	78198716	100	*	2
chr15	78198717	78198816	100	*	0
chr15	78198817	78198916	100	*	2
chr15	78198917	78199016	100	*	81
chr15	78199017	78199116	100	*	16
chr15	78199117	78199216	100	*	7
chr15	78199217	78199316	100	*	7
chr15	78199317	78199416	100	*	12
chr15	78199417	78199516	100	*	9
chr15	78199517	78199616	100	*	2
chr15	78199617	78199716	100	*	8
chr15	78199717	78199816	100	*	4
chr15	78199817	78199916	100	*	2
chr15	78199917	78200016	100	*	3
chr15	78200017	78200116	100	*	18
chr15	78200117	78200216	100	*	1
chr15	78200217	78200316	100	*	14
chr15	78200317	78200416	100	*	1
chr15	78200417	78200516	100	*	4
chr15	78200517	78200616	100	*	6
chr15	78200617	78200716	100	*	22
chr15	78200717	78200816	100	*	13
chr15	78200817	78200916	100	*	9
chr15	78200917	78201016	100	*	9
chr15	78201017	78201116	100	*	13
chr15	78201117	78201216	100	*	11
chr15	78201217	78201316	100	*	12
chr15	78201317	78201416	100	*	0
chr15	78201417	78201516	100	*	15
chr15	78201517	78201616	100	*	3
chr15	78201617	78201716	100	*	6
chr15	78201717	78201816	100	*	2
chr15	78201817	78201916	100	*	6
chr15	78201917	78202016	100	*	13
chr15	78202017	78202116	100	*	3
chr15	78202117	78202216	100	*	3
chr15	78202217	78202316	100	*	5
chr15	78202317	78202416	100	*	7
chr15	78202417	78202516	100	*	4
chr15	78202517	78202616	100	*	6
chr15	78202617	78202716	100	*	5
chr15	78202717	78202816	100	*	2
chr15	78202817	78202916	100	*	6
chr15	78202917	78203016	100	*	6
chr15	78203017	78203116	100	*	13
chr15	78203117	78203216	100	*	9
chr15	78203217	78203316	100	*	7
chr15	78203317	78203416	100	*	8
chr15	78203417	78203516	100	*	14
chr15	78203517	78203616	100	*	0
chr15	78203617	78203716	100	*	12
chr15	78203717	78203816	100	*	2
chr15	78203817	78203916	100	*	3
chr15	78203917	78204016	100	*	4
chr15	78204017	78204116	100	*	4
chr15	78204117	78204216	100	*	1
chr15	78204217	78204316	100	*	4
chr15	78204317	78204416	100	*	2
chr15	78204417	78204516	100	*	1
chr15	78204517	78204616	100	*	4
chr15	78204617	78204716	100	*	2
chr15	78204717	78204816	100	*	1
chr15	78204817	78204916	100	*	3
chr15	78204917	78205016	100	*	3
chr15	78205017	78205116	100	*	5
chr15	78205117	78205216	100	*	20
chr15	78205217	78205316	100	*	19
chr15	78205317	78205416	100	*	2
chr15	78205417	78205516	100	*	29
chr15	78205517	78205616	100	*	6
chr15	78205617	78205716	100	*	3
chr15	78205717	78205816	100	*	5
chr15	78205817	78205916	100	*	2
chr15	78205917	78206016	100	*	4
chr15	78206017	78206116	100	*	6
chr15	78206117	78206216	100	*	14
chr15	78206217	78206316	100	*	4
chr15	78206317	78206351	35	*	0
