seqnames	start	end	width	strand	score	group_name	type	gene_name	motif_nm	tf_symbol	description	species
chr10	5646820	5646829	10	+	11.823273988811	MA0664.1	exon	vip	MLXIPL			Homo sapiens
chr10	5639935	5639944	10	+	12.9653545017903	MA0670.1	intron	vip	NFIA			Homo sapiens
chr10	5644861	5644870	10	+	9.02989646044295	MA0048.2	intron	vip	NHLH1			Homo sapiens
chr10	5640161	5640170	10	+	16.2514473094601	MA0680.1	intron	vip	PAX7			Homo sapiens
chr10	5644108	5644121	14	+	5.685940881363	MA0080.4	exon	vip	SPI1			Homo sapiens
chr10	5644108	5644121	14	+	13.883910079149	MA0687.1	exon	vip	SPIC			Homo sapiens
chr10	5645388	5645398	11	+	15.3414753708965	MA0689.1	intron	vip	TBX20			Homo sapiens
chr10	5645388	5645397	10	+	14.2569045483792	MA0690.1	intron	vip	TBX21			Homo sapiens
chr10	5644854	5644863	10	+	12.6286804939902	MA0090.2	intron	vip	TEAD1			Homo sapiens
chr10	5646820	5646829	10	+	13.361728971612	MA0692.1	exon	vip	TFEB			Homo sapiens
chr10	5645088	5645098	11	+	8.9780886601827	MA0472.2	intron	vip	EGR2			Homo sapiens
chr10	5643089	5643103	15	+	3.88728500530522	MA0732.1	intron	vip	EGR3			Homo sapiens
chr10	5643091	5643105	15	+	5.94839165419237	MA0732.1	intron	vip	EGR3			Homo sapiens
chr10	5642900	5642915	16	+	-10.4341409495827	MA0735.1	intron	vip	GLIS1			Homo sapiens
chr10	5643084	5643094	11	+	9.04568983607148	MA0741.1	intron	vip	KLF16			Homo sapiens
chr10	5643086	5643096	11	+	7.32814647291713	MA0741.1	intron	vip	KLF16			Homo sapiens
chr10	5643087	5643097	11	+	8.48313521944891	MA0741.1	intron	vip	KLF16			Homo sapiens
chr10	5643088	5643098	11	+	7.45470836977922	MA0741.1	intron	vip	KLF16			Homo sapiens
chr10	5641762	5641776	15	+	10.1120382514068	MA0743.1	intron	vip	SCRT1			Homo sapiens
chr10	5646161	5646175	15	+	8.720951051978	MA0743.1	intron	vip	SCRT1			Homo sapiens
chr10	5643084	5643095	12	+	8.7122847829861	MA0747.1	intron	vip	SP8			Homo sapiens
chr10	5643087	5643098	12	+	8.3475730070064	MA0747.1	intron	vip	SP8			Homo sapiens
chr10	5644530	5644545	16	+	10.4183813111435	MA0088.2	intron	vip	ZNF143			Homo sapiens
chr10	5643085	5643094	10	+	7.94115942628959	MA0753.1	intron	vip	ZNF740			Homo sapiens
chr10	5643086	5643095	10	+	8.36554115655639	MA0753.1	intron	vip	ZNF740			Homo sapiens
chr10	5643087	5643096	10	+	11.0640568151153	MA0753.1	intron	vip	ZNF740			Homo sapiens
chr10	5643088	5643097	10	+	11.1077362585732	MA0753.1	intron	vip	ZNF740			Homo sapiens
chr10	5643089	5643098	10	+	11.1077362585732	MA0753.1	intron	vip	ZNF740			Homo sapiens
chr10	5643090	5643099	10	+	9.50824935794548	MA0753.1	intron	vip	ZNF740			Homo sapiens
chr10	5643091	5643100	10	+	13.6935036572397	MA0753.1	intron	vip	ZNF740			Homo sapiens
chr10	5643093	5643102	10	+	9.06848166450481	MA0753.1	intron	vip	ZNF740			Homo sapiens
chr10	5646611	5646620	10	+	7.46080368348133	MA0753.1	intron	vip	ZNF740			Homo sapiens
chr10	5641934	5641943	10	+	15.2895491972662	MA0754.1	intron	vip	CUX1			Homo sapiens
chr10	5641934	5641943	10	+	15.5066130452664	MA0755.1	intron	vip	CUX2			Homo sapiens
chr10	5645484	5645498	15	+	14.402938645544	MA0768.1	intron	vip	LEF1			Homo sapiens
chr10	5643705	5643717	13	+	13.3854483728356	MA0770.1	intron	vip	HSF2			Homo sapiens
chr10	5646640	5646652	13	+	19.7644773877497	MA0770.1	intron	vip	HSF2			Homo sapiens
chr10	5646640	5646652	13	+	18.5711992922161	MA0771.1	intron	vip	HSF4			Homo sapiens
chr10	5644323	5644336	14	+	13.0079268378324	MA0772.1	intron	vip	IRF7			Homo sapiens
chr10	5645891	5645902	12	+	17.1430543713789	MA0052.3	intron	vip	MEF2A			Homo sapiens
chr10	5647399	5647411	13	+	9.98296360407634	MA0105.4	exon	vip	NFKB1			Homo sapiens
chr10	5640170	5640182	13	+	8.63952201112951	MA0778.1	intron	vip	NFKB2			Homo sapiens
chr10	5647399	5647411	13	+	14.3240578589408	MA0778.1	exon	vip	NFKB2			Homo sapiens
chr10	5640161	5640170	10	+	17.2540447452455	MA0780.1	intron	vip	PAX3			Homo sapiens
chr10	5639317	5639328	12	+	6.13855616903214	MA0782.1	exon	vip	PKNOX1			Homo sapiens
chr10	5639317	5639328	12	+	10.2593708960364	MA0783.1	exon	vip	PKNOX2			Homo sapiens
chr10	5644258	5644269	12	+	6.02822179593259	MA0783.1	intron	vip	PKNOX2			Homo sapiens
chr10	5644579	5644590	12	+	16.1206010195267	MA0785.1	intron	vip	POU2F1			Homo sapiens
chr10	5639317	5639328	12	+	4.77638729199472	MA0796.1	exon	vip	TGIF1			Homo sapiens
chr10	5644258	5644269	12	+	2.3691404528656	MA0796.1	intron	vip	TGIF1			Homo sapiens
chr10	5639317	5639328	12	+	11.9488006926926	MA0797.1	exon	vip	TGIF2			Homo sapiens
chr10	5640018	5640033	16	+	8.8065408102603	MA0510.2	intron	vip	RFX5			Homo sapiens
chr10	5645388	5645400	13	+	14.2309308528275	MA0800.1	intron	vip	EOMES			Homo sapiens
chr10	5645389	5645398	10	+	13.026332334377	MA0802.1	intron	vip	TBR1			Homo sapiens
chr10	5640227	5640236	10	+	12.7789991041306	MA0809.1	intron	vip	TEAD4			Homo sapiens
chr10	5644310	5644321	12	+	7.61224242702956	MA0810.1	intron	vip	TFAP2A(var.2)			Homo sapiens
chr10	5645156	5645167	12	+	8.24275783990281	MA0810.1	intron	vip	TFAP2A(var.2)			Homo sapiens
chr10	5647345	5647356	12	+	8.91426367466486	MA0810.1	exon	vip	TFAP2A(var.2)			Homo sapiens
chr10	5639349	5639359	11	+	8.19424373497022	MA0003.3	exon	vip	TFAP2A			Homo sapiens
chr10	5640312	5640322	11	+	9.42741330841272	MA0003.3	intron	vip	TFAP2A			Homo sapiens
chr10	5639349	5639360	12	+	8.53028958047386	MA0811.1	exon	vip	TFAP2B			Homo sapiens
chr10	5644310	5644321	12	+	8.35901480454767	MA0811.1	intron	vip	TFAP2B			Homo sapiens
chr10	5645156	5645167	12	+	9.13883867291426	MA0811.1	intron	vip	TFAP2B			Homo sapiens
chr10	5647345	5647356	12	+	8.77882543435315	MA0811.1	exon	vip	TFAP2B			Homo sapiens
chr10	5640312	5640322	11	+	7.61026544012956	MA0812.1	intron	vip	TFAP2B(var.2)			Homo sapiens
chr10	5639332	5639344	13	+	5.95002143312338	MA0813.1	exon	vip	TFAP2B(var.3)			Homo sapiens
chr10	5639349	5639360	12	+	9.16434131143893	MA0524.2	exon	vip	TFAP2C			Homo sapiens
chr10	5644310	5644321	12	+	8.54811422233307	MA0524.2	intron	vip	TFAP2C			Homo sapiens
chr10	5645156	5645167	12	+	9.1491814202527	MA0524.2	intron	vip	TFAP2C			Homo sapiens
chr10	5647345	5647356	12	+	8.95538691540929	MA0524.2	exon	vip	TFAP2C			Homo sapiens
chr10	5639349	5639359	11	+	8.30879656296014	MA0814.1	exon	vip	TFAP2C(var.2)			Homo sapiens
chr10	5640312	5640322	11	+	8.24426846758082	MA0814.1	intron	vip	TFAP2C(var.2)			Homo sapiens
chr10	5639332	5639344	13	+	6.03603732305976	MA0815.1	exon	vip	TFAP2C(var.3)			Homo sapiens
chr10	5646820	5646829	10	+	9.98095142199199	MA0464.2	exon	vip	BHLHE40			Homo sapiens
chr10	5644877	5644886	10	+	11.2374165255068	MA0819.1	intron	vip	CLOCK			Homo sapiens
chr10	5644876	5644887	12	+	2.07704859339482	MA0821.1	intron	vip	HES5			Homo sapiens
chr10	5644876	5644887	12	+	0.807860657583075	MA0822.1	intron	vip	HES7			Homo sapiens
chr10	5644877	5644886	10	+	10.1948050567363	MA0823.1	intron	vip	HEY1			Homo sapiens
chr10	5644877	5644886	10	+	11.3924912480321	MA0058.3	intron	vip	MAX			Homo sapiens
chr10	5646820	5646829	10	+	13.1893731966234	MA0058.3	exon	vip	MAX			Homo sapiens
chr10	5644877	5644886	10	+	10.9146011026589	MA0825.1	intron	vip	MNT			Homo sapiens
chr10	5646820	5646829	10	+	12.5859509383541	MA0825.1	exon	vip	MNT			Homo sapiens
chr10	5646820	5646829	10	+	12.3763543584484	MA0828.1	exon	vip	SREBF2(var.2)			Homo sapiens
chr10	5642260	5642273	14	+	11.1038795940816	MA0834.1	intron	vip	ATF7			Homo sapiens
chr10	5642260	5642273	14	+	4.16530076808534	MA0835.1	intron	vip	BATF3			Homo sapiens
chr10	5644029	5644042	14	+	7.16232590514249	MA0835.1	exon	vip	BATF3			Homo sapiens
chr10	5644581	5644591	11	+	20.4057588748743	MA0845.1	intron	vip	FOXB1			Homo sapiens
chr10	5644581	5644591	11	+	19.2588177160051	MA0032.2	intron	vip	FOXC1			Homo sapiens
chr10	5644581	5644592	12	+	17.5510198538	MA0846.1	intron	vip	FOXC2			Homo sapiens
chr10	5644364	5644377	14	+	6.18898732666092	MA0855.1	intron	vip	RXRB			Homo sapiens
chr10	5645745	5645758	14	+	2.83706539749311	MA0855.1	intron	vip	RXRB			Homo sapiens
chr10	5644364	5644377	14	+	8.78005328656752	MA0856.1	intron	vip	RXRG			Homo sapiens
chr10	5642776	5642793	18	+	18.5069379883881	MA0106.3	intron	vip	TP53			Homo sapiens
chr10	5642776	5642793	18	+	9.18632582227113	MA0861.1	intron	vip	TP73			Homo sapiens
chr10	5642010	5642023	14	+	6.56964329362427	MA0863.1	intron	vip	MTF1			Homo sapiens
chr10	5640044	5640059	16	+	-0.92069169081322	MA0867.1	intron	vip	SOX4			Homo sapiens
chr10	5646820	5646829	10	+	12.5153437361523	MA0871.1	exon	vip	TFEC			Homo sapiens
chr10	5639332	5639344	13	+	6.16825930680374	MA0872.1	exon	vip	TFAP2A(var.3)			Homo sapiens
chr10	5643158	5643167	10	+	14.0491324466082	MA0889.1	intron	vip	GBX1			Homo sapiens
chr10	5643158	5643167	10	+	13.8434097589879	MA0890.1	intron	vip	GBX2			Homo sapiens
chr10	5639580	5639589	10	+	12.163609548601	MA0891.1	intron	vip	GSC2			Homo sapiens
chr10	5643870	5643880	11	+	15.0069958292258	MA0906.1	intron	vip	HOXC12			Homo sapiens
chr10	5646654	5646667	14	+	12.3862437622791	MA1101.1	intron	vip	BACH2			Homo sapiens
chr10	5642261	5642272	12	+	13.840382125658	MA0018.3	intron	vip	CREB1			Homo sapiens
chr10	5645180	5645190	11	+	14.7473514001509	MA0036.3	intron	vip	GATA2			Homo sapiens
chr10	5646161	5646175	15	+	14.731821635792	MA1105.1	intron	vip	GRHL2			Homo sapiens
chr10	5642570	5642580	11	+	12.0172840387294	MA0039.3	exon	vip	KLF4			Homo sapiens
chr10	5641674	5641686	13	+	10.2200441830379	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641676	5641688	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641678	5641690	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641680	5641692	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641682	5641694	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641684	5641696	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641686	5641698	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641688	5641700	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641690	5641702	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641692	5641704	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641694	5641706	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641696	5641708	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641698	5641710	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641700	5641712	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641702	5641714	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641704	5641716	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641706	5641718	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641708	5641720	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641710	5641722	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641712	5641724	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641714	5641726	13	+	11.94806035121	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641716	5641728	13	+	12.2440778049708	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5641718	5641730	13	+	8.5187712660399	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5643095	5643107	13	+	11.5744586907719	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5643097	5643109	13	+	9.95332879634623	MA1107.1	intron	vip	KLF9			Homo sapiens
chr10	5644875	5644887	13	+	10.2020288019923	MA1108.1	intron	vip	MXI1			Homo sapiens
chr10	5646818	5646830	13	+	11.8927783833641	MA1108.1	exon	vip	MXI1			Homo sapiens
chr10	5644876	5644887	12	+	9.44016999054275	MA0147.3	intron	vip	MYC			Homo sapiens
chr10	5646819	5646830	12	+	11.1848343064741	MA0147.3	exon	vip	MYC			Homo sapiens
chr10	5645833	5645842	10	+	12.7967287544645	MA0100.3	intron	vip	MYB			Homo sapiens
chr10	5646819	5646830	12	+	10.7828358857027	MA0104.4	exon	vip	MYCN			Homo sapiens
chr10	5640979	5640991	13	+	12.2873857992502	MA1109.1	intron	vip	NEUROD1			Homo sapiens
chr10	5640529	5640539	11	+	13.0913914372424	MA0161.2	intron	vip	NFIC			Homo sapiens
chr10	5645714	5645724	11	+	13.6590634164577	MA0161.2	intron	vip	NFIC			Homo sapiens
chr10	5644010	5644020	11	+	12.4287823003965	MA0060.3	exon	vip	NFYA			Homo sapiens
chr10	5644816	5644826	11	+	14.3044355984738	MA1110.1	intron	vip	NR1H4			Homo sapiens
chr10	5639749	5639758	10	+	14.8540006390649	MA0508.2	intron	vip	PRDM1			Homo sapiens
chr10	5640746	5640755	10	+	12.4143491471232	MA1116.1	intron	vip	RBPJ			Homo sapiens
chr10	5640900	5640909	10	+	11.8772504976846	MA1116.1	intron	vip	RBPJ			Homo sapiens
chr10	5644672	5644687	16	+	13.6976087029405	MA1119.1	intron	vip	SIX2			Homo sapiens
chr10	5643674	5643684	11	+	14.9772996580715	MA0442.2	intron	vip	SOX10			Homo sapiens
chr10	5644409	5644419	11	+	14.4888533890232	MA1120.1	intron	vip	SOX13			Homo sapiens
chr10	5646283	5646295	13	+	13.1408770575651	MA1121.1	intron	vip	TEAD2			Homo sapiens
chr10	5646816	5646831	16	+	9.80710695206854	MA0526.2	exon	vip	USF2			Homo sapiens
chr10	5645908	5645919	12	+	17.8642219299337	MA1125.1	intron	vip	ZNF384			Homo sapiens
chr10	5645909	5645920	12	+	18.5352489547144	MA1125.1	intron	vip	ZNF384			Homo sapiens
chr10	5641675	5641689	15	+	5.83095600533824	MA1155.1	intron	vip	ZSCAN4			Homo sapiens
chr10	5641719	5641733	15	+	10.4410703769702	MA1155.1	intron	vip	ZSCAN4			Homo sapiens
chr10	5642261	5642276	16	+	16.7191172745267	MA1126.1	intron	vip	FOS::JUN(var.2)			Homo sapiens
chr10	5642261	5642271	11	+	14.6128341507042	MA1127.1	intron	vip	FOSB::JUN			Homo sapiens
chr10	5642262	5642271	10	+	14.1001357339525	MA1129.1	intron	vip	FOSL1::JUN(var.2)			Homo sapiens
chr10	5642261	5642271	11	+	15.0362139812938	MA1131.1	intron	vip	FOSL2::JUN(var.2)			Homo sapiens
chr10	5642262	5642271	10	+	13.4922335794415	MA1136.1	intron	vip	FOSB::JUNB(var.2)			Homo sapiens
chr10	5642261	5642272	12	+	15.280537626702	MA1139.1	intron	vip	FOSL2::JUNB(var.2)			Homo sapiens
chr10	5642262	5642271	10	+	13.0751547596442	MA1140.1	intron	vip	JUNB(var.2)			Homo sapiens
chr10	5642260	5642274	15	+	15.7541930871864	MA1145.1	intron	vip	FOSL2::JUND(var.2)			Homo sapiens
chr10	5644117	5644134	18	+	13.9786028647811	MA1148.1	intron	vip	PPARA::RXRA			Homo sapiens
chr10	5645742	5645759	18	+	13.6528259477641	MA1148.1	intron	vip	PPARA::RXRA			Homo sapiens
chr10	5640166	5640176	11	+	13.0172219094496	MA1150.1	intron	vip	RORB			Homo sapiens
chr10	5641769	5641779	11	+	12.9880302225321	MA1150.1	intron	vip	RORB			Homo sapiens
chr10	5640378	5640389	12	+	12.7016307176049	MA1421.1	intron	vip	TCF7L1			Homo sapiens
chr10	5645997	5646008	12	+	13.9106276494782	MA1421.1	intron	vip	TCF7L1			Homo sapiens
