seqnames	start	end	width	strand	score	group_name	type	gene_name	motif_nm	tf_symbol	description	species
chr15	89533609	89533618	10	+	11.673587279596	MA0057.1	intron	Shank3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr15	89536860	89536869	10	+	12.7304493544551	MA0057.1	intron	Shank3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr15	89547093	89547102	10	+	11.3834977153419	MA0057.1	intron	Shank3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr15	89547206	89547215	10	+	11.673587279596	MA0057.1	intron	Shank3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr15	89554147	89554156	10	+	12.5781874283783	MA0057.1	intron	Shank3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr15	89556228	89556237	10	+	12.7805024835125	MA0057.1	intron	Shank3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr15	89558676	89558685	10	+	12.2633140910249	MA0057.1	exon	Shank3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr15	89565955	89565964	10	+	11.5858127704762	MA0057.1	intron	Shank3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr15	89566185	89566194	10	+	12.4011417292021	MA0057.1	intron	Shank3	MZF1(var.2)	MZF1	myeloid zinc finger 1 ZNF42	Homo sapiens
chr15	89478973	89478983	11	+	17.0365855764218	MA0059.1	Promoter	Shank3	MAX::MYC	-	-	Homo sapiens
chr15	89479257	89479267	11	+	12.8779183882348	MA0059.1	Promoter	Shank3	MAX::MYC	-	-	Homo sapiens
chr15	89480667	89480677	11	+	11.6971985070506	MA0059.1	Promoter	Shank3	MAX::MYC	-	-	Homo sapiens
chr15	89481770	89481780	11	+	12.8779183882348	MA0059.1	Promoter	Shank3	MAX::MYC	-	-	Homo sapiens
chr15	89483475	89483485	11	+	13.1790657641444	MA0059.1	Promoter	Shank3	MAX::MYC	-	-	Homo sapiens
chr15	89529930	89529940	11	+	11.4520808821405	MA0059.1	intron	Shank3	MAX::MYC	-	-	Homo sapiens
chr15	89551217	89551227	11	+	12.1618927788336	MA0059.1	intron	Shank3	MAX::MYC	-	-	Homo sapiens
chr15	89565373	89565383	11	+	12.8779183882348	MA0059.1	intron	Shank3	MAX::MYC	-	-	Homo sapiens
chr15	89565822	89565832	11	+	11.4861522082966	MA0059.1	intron	Shank3	MAX::MYC	-	-	Homo sapiens
chr15	89569643	89569653	11	+	11.7747905265147	MA0059.1	intron	Shank3	MAX::MYC	-	-	Homo sapiens
chr15	89490162	89490181	20	+	12.2264164957255	MA0066.1	Promoter	Shank3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr15	89492112	89492131	20	+	14.5736651950406	MA0066.1	Promoter	Shank3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr15	89495435	89495454	20	+	10.3706635700759	MA0066.1	Promoter	Shank3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr15	89502147	89502166	20	+	13.9722977990413	MA0066.1	intron	Shank3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr15	89506119	89506138	20	+	12.5908591927539	MA0066.1	intron	Shank3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr15	89528182	89528201	20	+	13.9323807015112	MA0066.1	intron	Shank3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr15	89537242	89537261	20	+	9.74332122241303	MA0066.1	intron	Shank3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr15	89549547	89549566	20	+	11.0476889947911	MA0066.1	exon	Shank3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr15	89559081	89559100	20	+	12.4756345164835	MA0066.1	exon	Shank3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr15	89559626	89559645	20	+	9.27609794440797	MA0066.1	exon	Shank3	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr15	89478445	89478458	14	+	12.3756254919995	MA0069.1	Promoter	Shank3	Pax6	PAX6	paired box 6	Homo sapiens
chr15	89509720	89509733	14	+	11.8384020160446	MA0069.1	intron	Shank3	Pax6	PAX6	paired box 6	Homo sapiens
chr15	89516521	89516534	14	+	13.4351872384549	MA0069.1	intron	Shank3	Pax6	PAX6	paired box 6	Homo sapiens
chr15	89568799	89568812	14	+	13.1738582660928	MA0069.1	intron	Shank3	Pax6	PAX6	paired box 6	Homo sapiens
chr15	89486823	89486834	12	+	12.2460104153494	MA0070.1	Promoter	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89496126	89496137	12	+	12.4462185587202	MA0070.1	Promoter	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89500276	89500287	12	+	13.1543476785214	MA0070.1	exon	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89507355	89507366	12	+	17.4966591549235	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89507359	89507370	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89507363	89507374	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89507367	89507378	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89507371	89507382	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89507375	89507386	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89507379	89507390	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89507383	89507394	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89507387	89507398	12	+	12.966497160427	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89519840	89519851	12	+	12.0604859510781	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89554799	89554810	12	+	11.8321543544981	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89564529	89564540	12	+	12.826956038645	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89565448	89565459	12	+	16.1156878547273	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89565452	89565463	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89565456	89565467	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89565460	89565471	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89565464	89565475	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89565468	89565479	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89565472	89565483	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89565476	89565487	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89565480	89565491	12	+	16.2268537911123	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89565484	89565495	12	+	11.5126113399547	MA0070.1	intron	Shank3	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr15	89481092	89481101	10	+	13.2282887277238	MA0071.1	Promoter	Shank3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr15	89484316	89484325	10	+	13.7874436933626	MA0071.1	Promoter	Shank3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr15	89497980	89497989	10	+	12.2067917299637	MA0071.1	Promoter	Shank3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr15	89506409	89506418	10	+	13.8285556107899	MA0071.1	intron	Shank3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr15	89516515	89516524	10	+	13.3265970253885	MA0071.1	intron	Shank3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr15	89527733	89527742	10	+	12.9136246038422	MA0071.1	intron	Shank3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr15	89537133	89537142	10	+	14.6741711157046	MA0071.1	intron	Shank3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr15	89553433	89553442	10	+	12.8070586130298	MA0071.1	intron	Shank3	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr15	89516512	89516525	14	+	17.7356172591904	MA0072.1	intron	Shank3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr15	89537346	89537359	14	+	11.0107913450975	MA0072.1	intron	Shank3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr15	89544540	89544553	14	+	11.9967461820291	MA0072.1	intron	Shank3	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr15	89478177	89478196	20	+	7.51628137863634	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89478181	89478200	20	+	8.31055721088696	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89478183	89478202	20	+	7.60974690144183	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89479271	89479290	20	+	8.4273932780631	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480366	89480385	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480368	89480387	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480370	89480389	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480372	89480391	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480374	89480393	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480376	89480395	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480378	89480397	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480380	89480399	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480382	89480401	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480384	89480403	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480386	89480405	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480388	89480407	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480390	89480409	20	+	9.63342133094789	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480396	89480415	20	+	7.91148461504669	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480470	89480489	20	+	8.64347370258763	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480930	89480949	20	+	10.1721760662143	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89480933	89480952	20	+	8.54002902461414	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89482420	89482439	20	+	8.22777404061877	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89482424	89482443	20	+	14.1256417333077	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89482427	89482446	20	+	7.60157033468519	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89482428	89482447	20	+	12.1071470446784	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89482431	89482450	20	+	9.52893558594828	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89482432	89482451	20	+	12.4438402750041	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89482434	89482453	20	+	8.45489792273994	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89482437	89482456	20	+	10.1958368466102	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89482441	89482460	20	+	13.7786172645524	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485164	89485183	20	+	9.01197275128198	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485167	89485186	20	+	8.66577594027468	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485172	89485191	20	+	8.39158104857209	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485175	89485194	20	+	9.91518314427227	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485177	89485196	20	+	9.75748170300534	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485181	89485200	20	+	15.4979487027099	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485183	89485202	20	+	9.24164566329687	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485215	89485234	20	+	8.0667628405246	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485217	89485236	20	+	7.98134463436819	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485219	89485238	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485221	89485240	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485223	89485242	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485225	89485244	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485227	89485246	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485229	89485248	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485231	89485250	20	+	10.473769608286	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485233	89485252	20	+	8.4578053158199	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485235	89485254	20	+	7.90304574885872	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485237	89485256	20	+	8.67763450440594	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485239	89485258	20	+	7.57594556871819	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485242	89485261	20	+	9.119608683042	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485456	89485475	20	+	10.3021585581766	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89485457	89485476	20	+	12.8265460689178	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89486992	89487011	20	+	11.9865314581186	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89487286	89487305	20	+	8.42967980036812	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89488516	89488535	20	+	7.88682039661253	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489363	89489382	20	+	14.9312336015002	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489365	89489384	20	+	12.2107997655652	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489367	89489386	20	+	9.13045624496179	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489369	89489388	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489371	89489390	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489373	89489392	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489375	89489394	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489377	89489396	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489379	89489398	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489381	89489400	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489383	89489402	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489385	89489404	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489387	89489406	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489389	89489408	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489391	89489410	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489393	89489412	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489395	89489414	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489397	89489416	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489399	89489418	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489401	89489420	20	+	7.90304574885872	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489776	89489795	20	+	12.5006875461971	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489781	89489800	20	+	7.80451730197063	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489786	89489805	20	+	10.3366074349038	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489791	89489810	20	+	7.70209745422489	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489802	89489821	20	+	9.14712387156315	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489803	89489822	20	+	14.1307724129191	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489806	89489825	20	+	8.32999505638072	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489807	89489826	20	+	9.0800938430273	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489810	89489829	20	+	12.2795050784035	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489812	89489831	20	+	7.78153611601037	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489813	89489832	20	+	9.98773865771031	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489816	89489835	20	+	9.07517819541346	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489817	89489836	20	+	10.7608148582378	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89489827	89489846	20	+	11.2111299768296	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89491712	89491731	20	+	10.2828576092613	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89491713	89491732	20	+	7.80302073444588	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89491716	89491735	20	+	11.5982382610899	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89491717	89491736	20	+	11.8139669521454	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89494917	89494936	20	+	9.13045624496179	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89494919	89494938	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr15	89494921	89494940	20	+	10.4808889289329	MA0073.1	Promoter	Shank3	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
