seqnames	start	end	width	strand	score	group_name	type	gene_name	motif_nm	tf_symbol	description	species
chr2	158615293	158615312	20	+	15.7056925690162	MA0073.1	exon	slc32a1	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr2	158615295	158615314	20	+	13.3568074047422	MA0073.1	exon	slc32a1	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr2	158615296	158615315	20	+	10.9245917743609	MA0073.1	exon	slc32a1	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr2	158597223	158597237	15	+	10.6102647185765	MA0074.1	intron	slc32a1	RXRA::VDR	-	-	Homo sapiens
chr2	158605215	158605229	15	+	11.6602264844293	MA0074.1	intron	slc32a1	RXRA::VDR	-	-	Homo sapiens
chr2	158607774	158607788	15	+	14.8457149342953	MA0074.1	intron	slc32a1	RXRA::VDR	-	-	Homo sapiens
chr2	158613552	158613563	12	+	11.6582656526888	MA0091.1	intron	slc32a1	TAL1::TCF3	-	-	Homo sapiens
chr2	158598987	158598996	10	+	11.5037844610663	MA0101.1	intron	slc32a1	REL	REL	v-rel avian reticuloendotheliosis viral oncogene homolog	Homo sapiens
chr2	158607076	158607085	10	+	11.5465080413642	MA0107.1	intron	slc32a1	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr2	158599128	158599144	17	+	5.62426420026009	MA0115.1	intron	slc32a1	NR1H2::RXRA	-	-	Homo sapiens
chr2	158598110	158598123	14	+	17.187525664464	MA0119.1	intron	slc32a1	NFIC::TLX1	-	-	Homo sapiens
chr2	158597785	158597803	19	+	11.3296125320357	MA0139.1	intron	slc32a1	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr2	158609020	158609038	19	+	11.6442051352887	MA0139.1	intron	slc32a1	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr2	158596687	158596704	18	+	-3.74483972009075	MA0149.1	intron	slc32a1	EWSR1-FLI1	-	-	Homo sapiens
chr2	158596691	158596708	18	+	-4.09359201858949	MA0149.1	intron	slc32a1	EWSR1-FLI1	-	-	Homo sapiens
chr2	158596993	158597010	18	+	-5.38320950311869	MA0149.1	intron	slc32a1	EWSR1-FLI1	-	-	Homo sapiens
chr2	158597554	158597571	18	+	-3.99770964266743	MA0149.1	intron	slc32a1	EWSR1-FLI1	-	-	Homo sapiens
chr2	158606726	158606743	18	+	-5.40367195270174	MA0149.1	intron	slc32a1	EWSR1-FLI1	-	-	Homo sapiens
chr2	158607919	158607936	18	+	5.85282084290426	MA0149.1	intron	slc32a1	EWSR1-FLI1	-	-	Homo sapiens
chr2	158608175	158608192	18	+	-3.37814551761755	MA0149.1	intron	slc32a1	EWSR1-FLI1	-	-	Homo sapiens
chr2	158608179	158608196	18	+	-4.71228714208438	MA0149.1	intron	slc32a1	EWSR1-FLI1	-	-	Homo sapiens
chr2	158609308	158609325	18	+	-3.96053481598482	MA0149.1	intron	slc32a1	EWSR1-FLI1	-	-	Homo sapiens
chr2	158611928	158611945	18	+	-4.44412801160436	MA0149.1	intron	slc32a1	EWSR1-FLI1	-	-	Homo sapiens
chr2	158612029	158612046	18	+	-5.23352469449336	MA0149.1	intron	slc32a1	EWSR1-FLI1	-	-	Homo sapiens
chr2	158615340	158615357	18	+	-4.02564181878345	MA0149.1	exon	slc32a1	EWSR1-FLI1	-	-	Homo sapiens
chr2	158600789	158600800	12	+	12.0606506600384	MA0155.1	intron	slc32a1	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr2	158603269	158603280	12	+	14.2292697982025	MA0155.1	intron	slc32a1	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr2	158604884	158604895	12	+	11.3697577964072	MA0155.1	intron	slc32a1	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr2	158607918	158607929	12	+	14.9998578841561	MA0155.1	intron	slc32a1	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr2	158612657	158612668	12	+	13.4562090825062	MA0155.1	intron	slc32a1	INSM1	INSM1	insulinoma-associated 1	Homo sapiens
chr2	158599649	158599665	17	+	11.268381105269	MA0159.1	intron	slc32a1	RARA::RXRA	-	-	Homo sapiens
chr2	158601315	158601331	17	+	13.375824739359	MA0159.1	intron	slc32a1	RARA::RXRA	-	-	Homo sapiens
chr2	158608508	158608521	14	+	10.2319719632732	MA0163.1	intron	slc32a1	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr2	158608564	158608577	14	+	10.2319719632732	MA0163.1	intron	slc32a1	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr2	158610137	158610150	14	+	9.92625455474033	MA0163.1	intron	slc32a1	PLAG1	PLAG1	pleiomorphic adenoma gene 1	Homo sapiens
chr2	158598757	158598767	11	+	14.1834884951941	MA0476.1	intron	slc32a1	FOS	FOS	FBJ murine osteosarcoma viral oncogene homolog	Homo sapiens
chr2	158605251	158605261	11	+	15.0863336567755	MA0476.1	intron	slc32a1	FOS	FOS	FBJ murine osteosarcoma viral oncogene homolog	Homo sapiens
chr2	158597170	158597180	11	+	13.7447825684882	MA0478.1	intron	slc32a1	FOSL2	FOSL2	FOS-like antigen 2	Homo sapiens
chr2	158600473	158600483	11	+	11.439376475677	MA0478.1	intron	slc32a1	FOSL2	FOSL2	FOS-like antigen 2	Homo sapiens
chr2	158601369	158601382	14	+	13.9433413741832	MA0489.1	intron	slc32a1	JUN(var.2)	JUN	jun proto-oncogene	Homo sapiens
chr2	158599982	158599996	15	+	11.6799465331092	MA0492.1	intron	slc32a1	JUND(var.2)	JUND	jun D proto-oncogene	Homo sapiens
chr2	158596679	158596693	15	+	11.5271765160361	MA0497.1	intron	slc32a1	MEF2C	MEF2C	myocyte enhancer factor 2C	Homo sapiens
chr2	158596876	158596890	15	+	11.7578672988411	MA0497.1	intron	slc32a1	MEF2C	MEF2C	myocyte enhancer factor 2C	Homo sapiens
chr2	158603237	158603251	15	+	12.0460415882584	MA0497.1	intron	slc32a1	MEF2C	MEF2C	myocyte enhancer factor 2C	Homo sapiens
chr2	158596631	158596645	15	+	10.7056659152982	MA0504.1	intron	slc32a1	NR2C2	NR2C2	nuclear receptor subfamily 2,group C,member 2	Homo sapiens
chr2	158598206	158598220	15	+	10.3544704854808	MA0504.1	intron	slc32a1	NR2C2	NR2C2	nuclear receptor subfamily 2,group C,member 2	Homo sapiens
chr2	158599128	158599142	15	+	18.7239574145796	MA0504.1	intron	slc32a1	NR2C2	NR2C2	nuclear receptor subfamily 2,group C,member 2	Homo sapiens
chr2	158600799	158600813	15	+	10.2262137833428	MA0504.1	intron	slc32a1	NR2C2	NR2C2	nuclear receptor subfamily 2,group C,member 2	Homo sapiens
chr2	158601452	158601466	15	+	12.9384557766191	MA0504.1	intron	slc32a1	NR2C2	NR2C2	nuclear receptor subfamily 2,group C,member 2	Homo sapiens
chr2	158611559	158611573	15	+	13.2377041330766	MA0504.1	exon	slc32a1	NR2C2	NR2C2	nuclear receptor subfamily 2,group C,member 2	Homo sapiens
chr2	158597759	158597771	13	+	11.5874814628296	MA0507.1	intron	slc32a1	POU2F2	POU2F2	POU class 2 homeobox 2	Homo sapiens
chr2	158605232	158605244	13	+	10.8203306667682	MA0507.1	intron	slc32a1	POU2F2	POU2F2	POU class 2 homeobox 2	Homo sapiens
chr2	158608110	158608122	13	+	10.6225445932189	MA0507.1	intron	slc32a1	POU2F2	POU2F2	POU class 2 homeobox 2	Homo sapiens
chr2	158600738	158600750	13	+	12.3958100550559	MA0513.1	intron	slc32a1	SMAD2::SMAD3::SMAD4	-	-	Homo sapiens
chr2	158606534	158606546	13	+	13.422086553679	MA0513.1	intron	slc32a1	SMAD2::SMAD3::SMAD4	-	-	Homo sapiens
chr2	158608074	158608086	13	+	12.0489937355897	MA0513.1	intron	slc32a1	SMAD2::SMAD3::SMAD4	-	-	Homo sapiens
chr2	158612545	158612557	13	+	12.4841871229141	MA0513.1	intron	slc32a1	SMAD2::SMAD3::SMAD4	-	-	Homo sapiens
chr2	158596533	158596547	15	+	10.5532621165805	MA0517.1	intron	slc32a1	STAT1::STAT2	-	-	Homo sapiens
chr2	158614284	158614298	15	+	12.0199516513292	MA0527.1	exon	slc32a1	ZBTB33	ZBTB33	zinc finger and BTB domain containing 33	Homo sapiens
chr2	158597422	158597432	11	+	13.5232521492822	MA0076.2	intron	slc32a1	ELK4	ELK4	ELK4,ETS-domain protein (SRF accessory protein 1)	Homo sapiens
chr2	158602080	158602094	15	+	14.1155355809859	MA0258.2	intron	slc32a1	ESR2	ESR2	estrogen receptor 2 (ER beta)	Homo sapiens
chr2	158602824	158602838	15	+	15.1167459462116	MA0258.2	intron	slc32a1	ESR2	ESR2	estrogen receptor 2 (ER beta)	Homo sapiens
chr2	158596531	158596551	21	+	14.7835942686563	MA0050.2	intron	slc32a1	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr2	158596537	158596557	21	+	10.7146303469746	MA0050.2	intron	slc32a1	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr2	158601724	158601744	21	+	8.98472696687636	MA0050.2	intron	slc32a1	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr2	158604355	158604375	21	+	14.0706886306752	MA0050.2	intron	slc32a1	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr2	158604357	158604377	21	+	14.0528049854314	MA0050.2	intron	slc32a1	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr2	158604361	158604381	21	+	14.8045740894134	MA0050.2	intron	slc32a1	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr2	158604363	158604383	21	+	13.9048933374662	MA0050.2	intron	slc32a1	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr2	158607305	158607325	21	+	11.7985894978368	MA0050.2	intron	slc32a1	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr2	158607311	158607331	21	+	13.8006876648966	MA0050.2	intron	slc32a1	IRF1	IRF1	interferon regulatory factor 1	Homo sapiens
chr2	158598813	158598823	11	+	15.9582014244068	MA0137.3	intron	slc32a1	STAT1	STAT1	signal transducer and activator of transcription 1,91kDa	Homo sapiens
chr2	158603490	158603500	11	+	13.5365098688679	MA0137.3	intron	slc32a1	STAT1	STAT1	signal transducer and activator of transcription 1,91kDa	Homo sapiens
chr2	158614653	158614663	11	+	15.1027116653468	MA0137.3	exon	slc32a1	STAT1	STAT1	signal transducer and activator of transcription 1,91kDa	Homo sapiens
chr2	158615283	158615293	11	+	11.1161994259466	MA0137.3	exon	slc32a1	STAT1	STAT1	signal transducer and activator of transcription 1,91kDa	Homo sapiens
chr2	158598813	158598823	11	+	15.5130584180548	MA0144.2	intron	slc32a1	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	Homo sapiens
chr2	158603490	158603500	11	+	11.9279952636183	MA0144.2	intron	slc32a1	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	Homo sapiens
chr2	158607096	158607106	11	+	14.2049186195928	MA0144.2	intron	slc32a1	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	Homo sapiens
chr2	158609172	158609182	11	+	11.8995631391786	MA0144.2	intron	slc32a1	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	Homo sapiens
chr2	158614653	158614663	11	+	13.9336673820206	MA0144.2	exon	slc32a1	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	Homo sapiens
chr2	158615283	158615293	11	+	11.9840385642488	MA0144.2	exon	slc32a1	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	Homo sapiens
chr2	158615417	158615427	11	+	12.3133589511942	MA0144.2	exon	slc32a1	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	Homo sapiens
chr2	158599175	158599185	11	+	12.7240428225251	MA0593.1	intron	slc32a1	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr2	158602747	158602757	11	+	13.322267010069	MA0593.1	intron	slc32a1	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr2	158608319	158608329	11	+	13.322267010069	MA0593.1	intron	slc32a1	FOXP2	FOXP2	forkhead box P2	Homo sapiens
chr2	158596909	158596918	10	+	15.8189273845618	MA0599.1	intron	slc32a1	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr2	158597890	158597899	10	+	13.9642669825726	MA0599.1	intron	slc32a1	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr2	158602761	158602770	10	+	13.6298950775517	MA0599.1	intron	slc32a1	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr2	158605485	158605494	10	+	13.6298950775517	MA0599.1	intron	slc32a1	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr2	158606852	158606861	10	+	13.3485815480046	MA0599.1	intron	slc32a1	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr2	158606858	158606867	10	+	13.3485815480046	MA0599.1	intron	slc32a1	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr2	158610732	158610741	10	+	13.4426842693178	MA0599.1	intron	slc32a1	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr2	158614019	158614028	10	+	13.7239977988649	MA0599.1	exon	slc32a1	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr2	158615032	158615041	10	+	13.718002174709	MA0599.1	exon	slc32a1	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr2	158615064	158615073	10	+	13.9642669825726	MA0599.1	exon	slc32a1	KLF5	KLF5	Kruppel-like factor 5 (intestinal)	Homo sapiens
chr2	158598199	158598209	11	+	13.75570342415	MA0610.1	intron	slc32a1	DMRT3			Homo sapiens
chr2	158602505	158602515	11	+	12.9469058530899	MA0610.1	intron	slc32a1	DMRT3			Homo sapiens
chr2	158597912	158597921	10	+	11.7503020412127	MA0634.1	intron	slc32a1	ALX3			Homo sapiens
chr2	158612536	158612545	10	+	12.4073521442703	MA0648.1	intron	slc32a1	GSC			Homo sapiens
chr2	158596884	158596898	15	+	11.6995078006641	MA0046.2	intron	slc32a1	HNF1A			Homo sapiens
chr2	158596888	158596902	15	+	11.562807917558	MA0046.2	intron	slc32a1	HNF1A			Homo sapiens
chr2	158595898	158595910	13	+	12.2206245701266	MA0153.2	intron	slc32a1	HNF1B			Homo sapiens
chr2	158612758	158612768	11	+	13.2613260866487	MA0651.1	intron	slc32a1	HOXC11			Homo sapiens
chr2	158602226	158602238	13	+	11.7532855049917	MA0486.2	intron	slc32a1	HSF1			Homo sapiens
chr2	158599985	158599996	12	+	9.51398236684167	MA0656.1	intron	slc32a1	JDP2(var.2)			Homo sapiens
chr2	158598911	158598922	12	+	9.40332029337075	MA0660.1	intron	slc32a1	MEF2B			Homo sapiens
chr2	158612150	158612161	12	+	10.0121947850054	MA0660.1	intron	slc32a1	MEF2B			Homo sapiens
chr2	158598911	158598920	10	+	11.6812335696786	MA0661.1	intron	slc32a1	MEOX1			Homo sapiens
chr2	158597912	158597921	10	+	11.0621664137167	MA0662.1	intron	slc32a1	MIXL1			Homo sapiens
chr2	158602884	158602893	10	+	11.0814294929679	MA0667.1	intron	slc32a1	MYF6			Homo sapiens
chr2	158604546	158604555	10	+	10.8123525695453	MA0669.1	intron	slc32a1	NEUROG2			Homo sapiens
chr2	158601193	158601202	10	+	13.3507756812649	MA0670.1	intron	slc32a1	NFIA			Homo sapiens
chr2	158596571	158596580	10	+	13.4318246939445	MA0672.1	intron	slc32a1	NKX2-3			Homo sapiens
chr2	158598386	158598395	10	+	14.1450626625202	MA0672.1	intron	slc32a1	NKX2-3			Homo sapiens
chr2	158596906	158596922	17	+	12.0423654589289	MA0685.1	intron	slc32a1	SP4			Homo sapiens
chr2	158615029	158615045	17	+	8.7752373248371	MA0685.1	exon	slc32a1	SP4			Homo sapiens
chr2	158596684	158596697	14	+	11.9208065172571	MA0687.1	intron	slc32a1	SPIC			Homo sapiens
chr2	158598788	158598801	14	+	12.5968943705964	MA0687.1	intron	slc32a1	SPIC			Homo sapiens
chr2	158601336	158601349	14	+	11.8306887248075	MA0687.1	intron	slc32a1	SPIC			Homo sapiens
chr2	158600140	158600150	11	+	12.7224998545363	MA0688.1	intron	slc32a1	TBX2			Homo sapiens
chr2	158609010	158609020	11	+	11.3346792569622	MA0689.1	intron	slc32a1	TBX20			Homo sapiens
chr2	158602184	158602193	10	+	12.1340731634546	MA0691.1	intron	slc32a1	TFAP4			Homo sapiens
chr2	158608351	158608360	10	+	14.7835184099114	MA0691.1	intron	slc32a1	TFAP4			Homo sapiens
chr2	158613775	158613784	10	+	13.2713575519645	MA0691.1	intron	slc32a1	TFAP4			Homo sapiens
chr2	158597499	158597508	10	+	12.16704965678	MA0145.3	intron	slc32a1	TFCP2			Homo sapiens
chr2	158606615	158606624	10	+	12.198211810917	MA0692.1	intron	slc32a1	TFEB			Homo sapiens
chr2	158610833	158610844	12	+	12.2739359339121	MA0694.1	exon	slc32a1	ZBTB7B			Homo sapiens
chr2	158615305	158615316	12	+	12.2786277937046	MA0695.1	exon	slc32a1	ZBTB7C			Homo sapiens
chr2	158598326	158598335	10	+	10.5748570269738	MA0706.1	intron	slc32a1	MEOX2			Homo sapiens
chr2	158597912	158597921	10	+	11.7805347897502	MA0707.1	intron	slc32a1	MNX1			Homo sapiens
chr2	158598911	158598920	10	+	11.3354395176874	MA0707.1	intron	slc32a1	MNX1			Homo sapiens
chr2	158598190	158598200	11	+	11.5949586947006	MA0713.1	intron	slc32a1	PHOX2A			Homo sapiens
chr2	158603247	158603257	11	+	12.2270597246752	MA0713.1	intron	slc32a1	PHOX2A			Homo sapiens
chr2	158604216	158604226	11	+	12.5138851679951	MA0713.1	intron	slc32a1	PHOX2A			Homo sapiens
chr2	158604453	158604463	11	+	12.3785253118156	MA0713.1	intron	slc32a1	PHOX2A			Homo sapiens
chr2	158604216	158604226	11	+	14.7192172335879	MA0715.1	intron	slc32a1	PROP1			Homo sapiens
chr2	158604453	158604463	11	+	13.9809731386844	MA0715.1	intron	slc32a1	PROP1			Homo sapiens
chr2	158602079	158602095	17	+	12.5130933417685	MA0112.3	intron	slc32a1	ESR1			Homo sapiens
chr2	158598995	158599005	11	+	9.46895105458615	MA0141.3	intron	slc32a1	ESRRB			Homo sapiens
chr2	158605515	158605525	11	+	17.9121492154022	MA0141.3	intron	slc32a1	ESRRB			Homo sapiens
chr2	158611111	158611123	13	+	12.7433687930347	MA0017.2	exon	slc32a1	NR2F1			Homo sapiens
chr2	158597223	158597240	18	+	2.32951359681267	MA0729.1	intron	slc32a1	RARA			Homo sapiens
chr2	158606825	158606842	18	+	-4.52083521305224	MA0729.1	intron	slc32a1	RARA			Homo sapiens
chr2	158608791	158608808	18	+	0.189531072180789	MA0729.1	intron	slc32a1	RARA			Homo sapiens
chr2	158601315	158601331	17	+	8.25627795297354	MA0730.1	intron	slc32a1	RARA(var.2)			Homo sapiens
chr2	158603487	158603503	17	+	-7.52037654219833	MA0731.1	intron	slc32a1	BCL6B			Homo sapiens
chr2	158610888	158610898	11	+	18.9363952772893	MA0472.2	exon	slc32a1	EGR2			Homo sapiens
chr2	158612282	158612292	11	+	13.6238536310852	MA0472.2	intron	slc32a1	EGR2			Homo sapiens
chr2	158612292	158612302	11	+	13.6238536310852	MA0472.2	intron	slc32a1	EGR2			Homo sapiens
chr2	158610886	158610900	15	+	21.1807873122788	MA0732.1	exon	slc32a1	EGR3			Homo sapiens
chr2	158615033	158615047	15	+	10.5478716181827	MA0732.1	exon	slc32a1	EGR3			Homo sapiens
chr2	158597887	158597902	16	+	11.708984717382	MA0733.1	intron	slc32a1	EGR4			Homo sapiens
chr2	158610886	158610901	16	+	17.9323712485692	MA0733.1	exon	slc32a1	EGR4			Homo sapiens
chr2	158612280	158612295	16	+	12.2226695208609	MA0733.1	intron	slc32a1	EGR4			Homo sapiens
chr2	158612290	158612305	16	+	13.4126634795955	MA0733.1	intron	slc32a1	EGR4			Homo sapiens
chr2	158615033	158615048	16	+	14.4688049669412	MA0733.1	exon	slc32a1	EGR4			Homo sapiens
chr2	158610834	158610849	16	+	-0.92348058209346	MA0735.1	exon	slc32a1	GLIS1			Homo sapiens
