seqnames	start	end	width	strand	score	group_name	type	gene_name	motif_nm	tf_symbol	description	species
chr10	5642500	5642519	20	+	11.2640687711277	MA0066.1	exon	vip	PPARG	PPARG	peroxisome proliferator-activated receptor gamma	Homo sapiens
chr10	5622464	5622477	14	+	12.5048795531817	MA0069.1	intron	vip	PAX6	PAX6	paired box 6	Homo sapiens
chr10	5643417	5643430	14	+	15.4673874605877	MA0069.1	intron	vip	PAX6	PAX6	paired box 6	Homo sapiens
chr10	5632392	5632403	12	+	14.287037335068	MA0070.1	intron	vip	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr10	5640188	5640199	12	+	15.5679643086123	MA0070.1	intron	vip	PBX1	PBX1	pre-B-cell leukemia homeobox 1	Homo sapiens
chr10	5615026	5615035	10	+	14.5589919139887	MA0071.1	intron	vip	RORA	RORA	RAR-related orphan receptor A	Homo sapiens
chr10	5613053	5613066	14	+	11.9815032053345	MA0072.1	intron	vip	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr10	5638280	5638293	14	+	12.3893774284847	MA0072.1	intron	vip	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr10	5640163	5640176	14	+	12.1347916852591	MA0072.1	intron	vip	RORA(var.2)	RORA	RAR-related orphan receptor A	Homo sapiens
chr10	5610322	5610341	20	+	11.8996714691299	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5610328	5610347	20	+	7.82168228150086	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5611986	5612005	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5611988	5612007	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5611990	5612009	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5611992	5612011	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5611994	5612013	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5611996	5612015	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5611998	5612017	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5612000	5612019	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5612002	5612021	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5612004	5612023	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5612006	5612025	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5612008	5612027	20	+	10.1922422245924	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5612010	5612029	20	+	8.16915861147938	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5612015	5612034	20	+	7.39253543403701	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5612019	5612038	20	+	13.5354288023037	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5612032	5612051	20	+	7.36694049973404	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5614474	5614493	20	+	8.55702104421692	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5614514	5614533	20	+	8.48920174158456	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5614521	5614540	20	+	9.95061309843661	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5617273	5617292	20	+	15.6956773530375	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5622793	5622812	20	+	8.47068211914866	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5622800	5622819	20	+	7.62150747431265	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5623642	5623661	20	+	10.6459033432969	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5623648	5623667	20	+	8.5817730058772	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5623653	5623672	20	+	9.82341844042587	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5627271	5627290	20	+	12.4091049156692	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5627281	5627300	20	+	9.39941969385142	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5627282	5627301	20	+	8.46687366119332	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5628547	5628566	20	+	9.16981024580296	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5632310	5632329	20	+	7.75175951437743	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5632342	5632361	20	+	11.0196003758414	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633317	5633336	20	+	7.96517316722272	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633323	5633342	20	+	10.4670030149584	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633326	5633345	20	+	9.90512412735026	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633329	5633348	20	+	8.710994972901	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633332	5633351	20	+	7.37954017370804	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633334	5633353	20	+	10.4670030149584	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633337	5633356	20	+	11.4667541242408	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633338	5633357	20	+	9.09133518885003	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633343	5633362	20	+	14.8787277480637	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633344	5633363	20	+	8.05523322951345	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633345	5633364	20	+	8.166917617479	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633347	5633366	20	+	7.52425048265023	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633348	5633367	20	+	10.0056105456284	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633351	5633370	20	+	8.29376524734255	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633352	5633371	20	+	10.5936477855541	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633355	5633374	20	+	8.54752183958833	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633356	5633375	20	+	10.5936477855541	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633359	5633378	20	+	9.77493233569141	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633360	5633379	20	+	9.11749354116768	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633364	5633383	20	+	13.0054175709991	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5633369	5633388	20	+	15.5829245927939	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5635639	5635658	20	+	7.76436631243931	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5637441	5637460	20	+	11.1005075365023	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5638160	5638179	20	+	8.6272329335605	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5638162	5638181	20	+	8.05930672064859	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5638164	5638183	20	+	9.24124993513353	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5638166	5638185	20	+	10.0107646998259	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5638168	5638187	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5638170	5638189	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5638172	5638191	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5638174	5638193	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5638176	5638195	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5638178	5638197	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5638180	5638199	20	+	10.1922422245924	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641677	5641696	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641679	5641698	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641681	5641700	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641683	5641702	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641685	5641704	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641687	5641706	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641689	5641708	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641691	5641710	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641693	5641712	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641695	5641714	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641697	5641716	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641699	5641718	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641701	5641720	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641703	5641722	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641705	5641724	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641707	5641726	20	+	10.7802794645182	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5641709	5641728	20	+	9.01029901010748	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5643086	5643105	20	+	9.42530465632812	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5643088	5643107	20	+	9.42530465632812	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5643090	5643109	20	+	9.50620307003114	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5643092	5643111	20	+	10.00184670565	MA0073.1	intron	vip	RREB1	RREB1	ras responsive element binding protein 1	Homo sapiens
chr10	5634857	5634871	15	+	10.9779931197873	MA0074.1	intron	vip	RXRA::VDR	-	-	Homo sapiens
chr10	5631911	5631922	12	+	13.4664045041032	MA0091.1	intron	vip	TAL1::TCF3	-	-	Homo sapiens
chr10	5625815	5625824	10	+	11.3942331595006	MA0101.1	intron	vip	REL	REL	v-rel avian reticuloendotheliosis viral oncogene homolog	Homo sapiens
chr10	5615539	5615548	10	+	10.3138772395413	MA0107.1	intron	vip	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr10	5630853	5630862	10	+	10.3138772395413	MA0107.1	intron	vip	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr10	5645805	5645814	10	+	10.697473226927	MA0107.1	intron	vip	RELA	RELA	v-rel avian reticuloendotheliosis viral oncogene homolog A	Homo sapiens
chr10	5615021	5615037	17	+	10.9049418297601	MA0115.1	intron	vip	NR1H2::RXRA	-	-	Homo sapiens
chr10	5609103	5609116	14	+	12.7293114372671	MA0119.1	intron	vip	NFIC::TLX1	-	-	Homo sapiens
chr10	5616007	5616020	14	+	11.1317680473689	MA0119.1	intron	vip	NFIC::TLX1	-	-	Homo sapiens
chr10	5629713	5629726	14	+	8.66227704123683	MA0119.1	intron	vip	NFIC::TLX1	-	-	Homo sapiens
chr10	5644803	5644816	14	+	8.09873160544385	MA0119.1	intron	vip	NFIC::TLX1	-	-	Homo sapiens
chr10	5613151	5613169	19	+	7.03524911119343	MA0139.1	intron	vip	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr10	5624290	5624308	19	+	9.22933112768475	MA0139.1	intron	vip	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr10	5634705	5634723	19	+	7.93486319381855	MA0139.1	intron	vip	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr10	5637514	5637532	19	+	11.6860651553153	MA0139.1	intron	vip	CTCF	CTCF	CCCTC-binding factor (zinc finger protein)	Homo sapiens
chr10	5606322	5606339	18	+	-0.0626411133141156	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5606326	5606343	18	+	-5.49783834982045	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5606494	5606511	18	+	6.58416504682816	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5606498	5606515	18	+	-4.21157057177403	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607276	5607293	18	+	-1.79701045215925	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607280	5607297	18	+	5.08474741259679	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607284	5607301	18	+	20.5124212213139	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607288	5607305	18	+	28.9606975386822	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607292	5607309	18	+	28.9466497641966	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607296	5607313	18	+	16.3805933187169	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607300	5607317	18	+	-2.93994483228358	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607301	5607318	18	+	-6.82949427765602	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607309	5607326	18	+	-4.18809162830768	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607318	5607335	18	+	-2.17838863207792	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607322	5607339	18	+	-2.55554088665395	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607339	5607356	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607340	5607357	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607343	5607360	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607344	5607361	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607347	5607364	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607348	5607365	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607351	5607368	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607352	5607369	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607355	5607372	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607356	5607373	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607359	5607376	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607360	5607377	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607363	5607380	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607364	5607381	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607367	5607384	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607368	5607385	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607371	5607388	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607372	5607389	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607375	5607392	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607376	5607393	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607379	5607396	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607380	5607397	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607383	5607400	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607384	5607401	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607387	5607404	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607388	5607405	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607391	5607408	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607392	5607409	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607395	5607412	18	+	-0.96108713674033	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607396	5607413	18	+	2.76962973760625	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607399	5607416	18	+	-7.07583371158122	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607400	5607417	18	+	-6.77603576812952	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607433	5607450	18	+	-2.86249183255964	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607436	5607453	18	+	5.1580476549916	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607437	5607454	18	+	5.5994284441921	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607440	5607457	18	+	5.1580476549916	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607441	5607458	18	+	5.5994284441921	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607444	5607461	18	+	5.1580476549916	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607445	5607462	18	+	5.5994284441921	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607448	5607465	18	+	5.1580476549916	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607449	5607466	18	+	5.5994284441921	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607452	5607469	18	+	5.1580476549916	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607453	5607470	18	+	5.5994284441921	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607456	5607473	18	+	5.1580476549916	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607457	5607474	18	+	5.5994284441921	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607460	5607477	18	+	5.1580476549916	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607461	5607478	18	+	5.5994284441921	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607464	5607481	18	+	5.1580476549916	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607465	5607482	18	+	5.5994284441921	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607468	5607485	18	+	5.1580476549916	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607469	5607486	18	+	5.5994284441921	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607472	5607489	18	+	5.1580476549916	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607473	5607490	18	+	5.5994284441921	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607476	5607493	18	+	5.1580476549916	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607477	5607494	18	+	5.5994284441921	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607480	5607497	18	+	5.1580476549916	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607481	5607498	18	+	5.5994284441921	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607484	5607501	18	+	5.1580476549916	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607485	5607502	18	+	1.25161465312689	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607488	5607505	18	+	14.7037131607274	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607492	5607509	18	+	10.8709587408314	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5607496	5607513	18	+	7.76342221080653	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5608058	5608075	18	+	-2.73873413813463	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5608108	5608125	18	+	-6.66996153761998	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5608856	5608873	18	+	-4.09494953082432	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5608860	5608877	18	+	-6.04508821981087	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5610446	5610463	18	+	-4.97229317586704	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5612248	5612265	18	+	20.4847294874449	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5612252	5612269	18	+	33.921446688442	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5612256	5612273	18	+	33.921446688442	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
chr10	5612260	5612277	18	+	33.921446688442	MA0149.1	intron	vip	EWSR1-FLI1	-	-	Homo sapiens
