seqnames	start	end	width	strand	overlap_count
chr6	49818910	49819009	100	*	0
chr6	49819010	49819109	100	*	0
chr6	49819110	49819209	100	*	8
chr6	49819210	49819309	100	*	5
chr6	49819310	49819409	100	*	4
chr6	49819410	49819509	100	*	7
chr6	49819510	49819609	100	*	6
chr6	49819610	49819709	100	*	12
chr6	49819710	49819809	100	*	3
chr6	49819810	49819909	100	*	4
chr6	49819910	49820009	100	*	4
chr6	49820010	49820109	100	*	7
chr6	49820110	49820209	100	*	13
chr6	49820210	49820309	100	*	13
chr6	49820310	49820409	100	*	11
chr6	49820410	49820509	100	*	5
chr6	49820510	49820609	100	*	5
chr6	49820610	49820709	100	*	6
chr6	49820710	49820809	100	*	4
chr6	49820810	49820909	100	*	9
chr6	49820910	49821009	100	*	6
chr6	49821010	49821109	100	*	5
chr6	49821110	49821209	100	*	11
chr6	49821210	49821309	100	*	13
chr6	49821310	49821409	100	*	7
chr6	49821410	49821509	100	*	3
chr6	49821510	49821609	100	*	1
chr6	49821610	49821709	100	*	5
chr6	49821710	49821809	100	*	8
chr6	49821810	49821909	100	*	2
chr6	49821910	49822009	100	*	7
chr6	49822010	49822109	100	*	2
chr6	49822110	49822209	100	*	6
chr6	49822210	49822309	100	*	9
chr6	49822310	49822409	100	*	1
chr6	49822410	49822509	100	*	2
chr6	49822510	49822609	100	*	5
chr6	49822610	49822709	100	*	15
chr6	49822710	49822809	100	*	2
chr6	49822810	49822909	100	*	4
chr6	49822910	49823009	100	*	16
chr6	49823010	49823109	100	*	4
chr6	49823110	49823209	100	*	7
chr6	49823210	49823309	100	*	1
chr6	49823310	49823409	100	*	2
chr6	49823410	49823509	100	*	3
chr6	49823510	49823609	100	*	4
chr6	49823610	49823709	100	*	1
chr6	49823710	49823809	100	*	3
chr6	49823810	49823909	100	*	3
chr6	49823910	49824009	100	*	3
chr6	49824010	49824109	100	*	2
chr6	49824110	49824209	100	*	10
chr6	49824210	49824309	100	*	44
chr6	49824310	49824409	100	*	7
chr6	49824410	49824509	100	*	1
chr6	49824510	49824609	100	*	1
chr6	49824610	49824709	100	*	2
chr6	49824710	49824809	100	*	3
chr6	49824810	49824909	100	*	6
chr6	49824910	49825009	100	*	10
chr6	49825010	49825109	100	*	11
chr6	49825110	49825209	100	*	7
chr6	49825210	49825309	100	*	2
chr6	49825310	49825409	100	*	3
chr6	49825410	49825509	100	*	2
chr6	49825510	49825609	100	*	2
chr6	49825610	49825709	100	*	5
chr6	49825710	49825809	100	*	5
chr6	49825810	49825909	100	*	1
chr6	49825910	49826009	100	*	8
chr6	49826010	49826109	100	*	1
chr6	49826110	49826209	100	*	2
chr6	49826210	49826309	100	*	9
chr6	49826310	49826409	100	*	1
chr6	49826410	49826509	100	*	10
chr6	49826510	49826609	100	*	5
chr6	49826610	49826709	100	*	3
chr6	49826710	49826809	100	*	6
chr6	49826810	49826909	100	*	3
chr6	49826910	49827009	100	*	6
chr6	49827010	49827109	100	*	5
chr6	49827110	49827209	100	*	1
chr6	49827210	49827309	100	*	1
chr6	49827310	49827409	100	*	9
chr6	49827410	49827509	100	*	1
chr6	49827510	49827609	100	*	6
chr6	49827610	49827709	100	*	4
chr6	49827710	49827809	100	*	1
chr6	49827810	49827909	100	*	5
chr6	49827910	49828009	100	*	4
chr6	49828010	49828109	100	*	0
chr6	49828110	49828209	100	*	20
chr6	49828210	49828309	100	*	13
chr6	49828310	49828409	100	*	5
chr6	49828410	49828509	100	*	7
chr6	49828510	49828609	100	*	5
chr6	49828610	49828709	100	*	3
chr6	49828710	49828809	100	*	5
chr6	49828810	49828909	100	*	2
chr6	49828910	49829009	100	*	6
chr6	49829010	49829109	100	*	1
chr6	49829110	49829209	100	*	5
chr6	49829210	49829309	100	*	0
chr6	49829310	49829409	100	*	2
chr6	49829410	49829507	98	*	1
